Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,1,-1,-1,-1,1,1,1,1,1,1062,1,1
2,1,2,1,1,0,0,1,1,1,2,0,995,0,1
1,2,1,2,1,0,0,1,1,1,3,1,1200,0,1
1,1,2,2,0,1,1,1,2,1,4,1,1005,1,1
2,1,1,1,1,0,1,1,1,1,5,1,1081,1,1
1,1,1,2,1,0,0,1,1,1,6,0,1050,0,1
2,2,1,1,1,1,0,1,1,1,7,1,996,1,1
1,2,2,1,1,1,1,1,2,1,8,1,1056,0,1
1,2,1,1,0,0,1,1,1,1,9,1,1197,1,1
2,2,1,2,1,1,1,1,2,1,10,1,973,0,1
1,1,1,1,1,0,1,1,1,1,11,1,1096,1,1
1,1,2,2,0,0,1,1,2,1,12,1,853,1,1
2,2,2,2,1,1,0,1,2,1,13,1,1031,1,1
1,1,2,2,1,1,0,1,2,1,14,1,1049,1,1
2,1,2,2,1,1,0,1,2,1,15,0,1054,1,1
2,2,2,1,0,1,1,1,1,1,16,-1,-1,0,1
1,1,2,2,1,0,1,1,2,1,17,1,879,1,1
2,2,1,1,1,0,1,1,1,1,18,1,833,1,1
1,1,2,2,1,1,1,1,2,1,19,1,918,1,1
2,2,2,2,1,0,0,1,2,1,20,1,910,1,1
1,2,2,2,1,1,0,1,2,1,21,1,1026,1,1
2,2,1,1,1,0,1,1,1,1,22,1,832,1,1
2,1,1,1,0,1,0,1,1,1,23,1,933,1,1
1,2,2,2,1,0,1,1,2,1,24,1,945,1,1
2,2,2,2,1,1,0,1,2,1,25,1,830,1,1
2,1,2,1,0,1,1,1,1,1,26,0,1060,0,1
1,2,2,2,1,0,1,1,2,1,27,1,1012,1,1
2,2,1,1,1,1,1,1,1,1,28,1,937,1,1
1,1,1,2,1,1,0,1,1,1,29,1,880,0,1
1,1,2,1,0,0,1,1,2,1,30,1,975,0,1
2,1,2,2,1,0,0,1,2,1,31,1,872,1,1
1,1,1,1,1,0,1,1,1,1,32,1,819,1,1
2,2,2,1,1,0,0,1,1,1,33,0,988,0,1
1,1,2,2,1,1,1,1,2,1,34,1,1217,1,1
2,1,2,1,1,1,1,1,1,1,35,0,1056,0,1
1,1,1,1,1,1,0,1,1,1,36,1,1243,1,1
1,2,2,2,0,1,1,1,2,1,37,1,1084,1,1
2,2,1,1,1,0,1,1,1,1,38,1,834,1,1
1,1,2,1,1,0,1,1,2,1,39,1,932,0,1
1,1,1,1,0,0,1,1,1,1,40,1,761,1,1
1,2,1,1,0,1,0,1,1,1,41,1,1021,1,1
2,1,1,1,1,1,0,1,1,1,42,1,961,1,1
1,1,2,2,1,0,1,1,2,1,43,1,802,1,1
2,1,1,1,1,0,1,1,1,1,44,1,861,1,1
1,1,2,2,1,0,1,1,2,1,45,1,877,1,1
2,2,2,2,1,1,0,1,2,1,46,1,930,1,1
1,1,2,2,1,0,0,1,2,1,47,0,953,1,1
2,1,2,2,1,1,0,1,2,1,48,1,1049,1,1
2,1,1,1,0,0,1,1,1,1,49,1,989,1,1
1,2,2,2,1,0,1,1,2,1,50,1,892,1,1
2,1,2,1,1,1,1,1,1,1,51,1,908,0,1
1,2,2,2,1,1,1,1,2,1,52,1,862,1,1
