Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,2,-1,-1,-1,1,1,1,1,1,453,0,0
1,1,2,2,0,0,1,1,2,1,2,1,537,1,0
2,2,1,1,1,1,1,1,1,1,3,1,702,1,0
2,2,1,1,0,0,0,1,1,1,4,1,682,1,0
2,2,2,1,0,0,0,1,1,1,5,1,541,0,0
2,1,1,1,0,1,0,1,1,1,6,1,1112,1,0
2,2,2,2,0,1,1,1,2,1,7,1,938,1,0
2,2,2,2,0,0,0,1,2,1,8,1,1082,1,0
1,1,2,2,1,1,0,1,2,1,9,1,891,1,0
2,1,1,1,1,1,1,1,1,1,10,1,676,1,0
1,2,1,1,1,0,0,1,1,1,11,1,640,1,0
2,1,1,1,1,1,0,1,1,1,12,1,1188,1,0
2,1,2,2,0,0,1,1,2,1,13,0,1037,1,0
1,1,2,2,1,1,0,1,2,1,14,1,708,1,0
2,2,2,2,1,1,0,1,2,1,15,0,785,1,0
2,2,2,2,0,0,0,1,2,1,16,1,706,1,0
2,2,1,1,0,0,1,1,1,1,17,1,562,1,0
2,1,2,2,0,1,1,1,2,1,18,1,1163,1,0
2,1,1,1,0,0,1,1,1,1,19,1,610,1,0
2,1,2,2,0,0,1,1,2,1,20,0,431,1,0
2,1,1,1,0,0,1,1,1,1,21,1,507,1,0
2,2,2,2,0,1,1,1,2,1,22,1,816,1,0
1,2,1,1,1,1,1,1,1,1,23,1,458,1,0
1,2,2,2,0,0,1,1,2,1,24,1,929,1,0
1,2,2,2,0,0,0,1,2,1,25,0,710,1,0
2,2,2,2,1,0,0,1,2,1,26,1,659,1,0
2,1,1,1,0,1,1,1,1,1,27,1,483,1,0
2,2,2,2,0,1,1,1,2,1,28,1,1108,1,0
1,2,2,1,1,0,0,1,2,1,29,0,568,0,0
1,2,2,2,0,0,0,1,2,1,30,1,843,1,0
1,1,1,1,0,1,1,1,1,1,31,1,453,1,0
1,1,2,2,0,0,1,1,2,1,32,1,626,1,0
1,2,1,1,0,1,1,1,1,1,33,1,372,1,0
1,1,1,1,0,1,0,1,1,1,34,1,645,1,0
2,2,2,2,1,1,1,1,2,1,35,1,735,1,0
2,2,2,2,0,0,0,1,2,1,36,1,557,1,0
2,1,1,1,0,1,1,1,1,1,37,1,511,1,0
1,1,2,2,1,0,1,1,2,1,38,0,721,1,0
1,2,2,1,0,1,0,1,2,1,39,1,579,0,0
1,2,2,2,0,0,0,1,2,1,40,1,763,1,0
2,1,1,2,1,0,0,1,2,1,41,0,735,0,0
2,1,2,2,0,0,0,1,2,1,42,1,527,1,0
2,2,2,2,0,1,0,1,2,1,43,1,512,1,0
1,2,2,2,1,1,0,1,2,1,44,0,412,1,0
2,1,2,2,1,0,0,1,2,1,45,1,485,1,0
1,2,1,1,1,1,1,1,1,1,46,0,530,1,0
1,2,1,1,0,0,0,1,1,1,47,1,433,1,0
1,1,1,1,0,1,0,1,1,1,48,1,358,1,0
1,1,2,2,0,0,1,1,2,1,49,0,1067,1,0
1,2,1,1,0,1,1,1,1,1,50,-1,-1,1,0
2,2,2,2,1,0,1,1,2,1,51,-1,-1,1,0
2,2,1,1,0,0,1,1,1,1,52,1,262,1,0
2,1,1,1,0,1,0,1,1,1,53,1,521,1,0
2,1,1,1,0,0,0,1,1,1,54,1,865,1,0
2,2,2,2,0,1,1,1,2,1,55,0,1248,1,0
2,1,1,1,0,1,1,1,1,1,56,0,283,1,0
1,2,2,1,1,1,1,1,2,1,57,0,459,0,0
1,2,1,2,0,0,1,1,1,1,58,0,651,0,0
1,1,1,1,0,1,0,1,1,1,59,1,459,1,0
2,1,2,1,1,1,0,1,1,1,60,1,716,0,0
2,2,1,1,0,1,0,1,1,1,61,1,469,1,0
2,1,1,2,0,1,1,1,2,1,62,1,643,0,0
2,2,2,1,0,1,1,1,1,1,63,0,538,0,0
1,1,2,1,1,0,1,1,2,1,64,1,897,0,0
1,2,2,2,0,1,0,1,2,1,65,1,748,1,0
1,1,1,2,0,1,1,1,1,1,66,1,770,0,0
1,2,1,1,0,1,0,1,1,1,67,1,559,1,0
1,2,2,1,0,0,1,1,2,1,68,1,766,0,0
1,1,2,2,0,1,0,1,2,1,69,1,564,1,0
2,2,1,2,1,0,0,1,2,1,70,0,675,0,0
2,2,1,1,0,0,1,1,1,1,71,1,636,1,0
1,1,2,2,1,0,1,1,2,1,72,1,954,1,0
1,1,1,1,0,0,1,1,1,1,73,1,650,1,0
1,1,1,1,0,0,0,1,1,1,74,1,642,1,0
1,1,2,2,0,0,1,1,2,1,75,1,681,1,0
1,1,1,2,0,0,1,1,1,1,76,1,506,0,0
2,2,1,1,1,0,0,1,1,1,77,1,542,1,0
2,1,2,2,0,1,1,1,2,1,78,1,532,1,0
2,1,1,1,0,0,1,1,1,1,79,1,622,1,0
2,1,1,1,0,0,0,1,1,1,80,1,736,1,0
2,2,2,1,0,1,0,1,1,1,81,0,774,0,0
2,1,2,1,0,1,0,1,1,1,82,0,434,0,0
1,1,2,2,1,1,1,1,2,1,83,1,565,1,0
1,1,2,2,0,0,0,1,2,1,84,1,578,1,0
1,2,2,2,0,1,0,1,2,1,85,1,587,1,0
1,2,2,2,0,0,0,1,2,1,86,1,554,1,0
1,2,2,2,0,0,0,1,2,1,87,1,597,1,0
1,1,1,2,0,1,1,1,1,1,88,1,597,0,0
1,1,1,1,0,0,0,1,1,1,89,1,1476,1,0
2,1,2,2,1,0,1,1,2,1,90,1,776,1,0
2,1,1,1,0,0,1,1,1,1,91,1,686,1,0
1,2,1,1,1,0,0,1,1,1,92,1,625,1,0
2,1,1,1,1,0,0,1,1,1,93,1,518,1,0
2,1,1,2,0,0,1,1,2,1,94,0,569,0,0
1,1,1,1,1,0,1,1,1,1,95,1,599,1,0
1,2,1,1,0,1,0,1,1,1,96,1,720,1,0
1,1,2,2,0,1,1,1,2,1,97,1,481,1,0
1,2,1,1,0,1,1,1,1,1,98,1,408,1,0
1,2,2,2,0,0,1,1,2,1,99,1,476,1,0
1,1,1,1,0,1,1,1,1,1,100,1,321,1,0
1,1,2,2,0,0,1,1,2,1,101,1,543,1,0
1,2,2,1,0,1,0,1,2,1,102,1,497,0,0
2,2,1,2,1,1,0,1,2,1,103,1,650,0,0
2,1,1,1,0,1,1,1,1,1,104,1,472,1,0
2,1,2,1,0,0,0,1,1,1,105,0,457,0,0
2,2,1,1,0,1,0,1,1,1,106,1,504,1,0
2,1,1,1,0,1,0,1,1,1,107,1,539,1,0
2,2,2,1,0,1,0,1,1,1,108,1,388,0,0
2,2,2,1,0,0,0,1,1,1,109,0,558,0,0
1,2,2,2,1,0,1,1,2,1,110,0,814,1,0
1,2,2,1,0,0,0,1,2,1,111,0,416,0,0
1,1,2,1,0,1,0,1,2,1,112,1,462,0,0
1,2,2,2,0,1,0,1,2,1,113,0,522,1,0
2,1,2,2,1,1,0,1,2,1,114,1,460,1,0
2,1,1,2,0,0,0,1,2,1,115,0,428,0,0
2,2,1,1,0,1,1,1,1,1,116,1,513,1,0
2,1,1,2,0,1,1,1,2,1,117,0,422,0,0
2,2,1,1,0,1,1,1,1,1,118,1,579,1,0
2,2,2,2,0,0,1,1,2,1,119,1,585,1,0
2,2,2,1,0,0,1,1,1,1,120,1,381,0,0
2,2,1,1,0,0,0,1,1,1,121,1,422,1,0
1,1,2,1,1,1,1,1,2,1,122,0,530,0,0
1,1,1,1,0,0,1,1,1,1,123,1,517,1,0
1,2,1,2,0,1,0,1,1,1,124,1,441,0,0
1,2,2,2,0,0,1,1,2,1,125,0,412,1,0
1,1,2,2,0,1,0,1,2,1,126,0,522,1,0
1,1,1,2,0,0,1,1,1,1,127,1,510,0,0
1,2,1,1,0,1,0,1,1,1,128,1,556,1,0
1,1,1,1,0,1,0,1,1,1,129,1,460,1,0
1,1,1,2,0,0,0,1,1,1,130,1,580,0,0
2,2,1,2,-1,-1,-1,1,2,1,131,1,795,0,0
2,1,1,1,0,1,1,1,1,1,132,1,498,1,0
2,2,1,1,0,1,0,1,1,1,133,1,544,1,0
2,1,1,2,0,1,1,1,2,1,134,1,567,0,0
2,1,1,1,0,0,1,1,1,1,135,1,740,1,0
2,2,2,1,0,1,0,1,1,1,136,0,436,0,0
1,2,1,1,1,1,0,1,1,1,137,1,332,1,0
2,2,2,2,1,0,1,1,2,1,138,0,498,1,0
1,2,2,1,1,1,0,1,2,1,139,1,114,0,0
1,2,2,2,0,0,0,1,2,1,140,0,495,1,0
