Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,2,1,-1,-1,-1,1,1,1,1,1,849,0,0
1,2,1,1,1,1,0,1,1,1,2,1,775,1,0
1,1,2,2,0,1,1,1,2,1,3,1,754,1,0
2,2,2,2,1,1,0,1,2,1,4,0,986,1,0
2,2,2,2,0,0,0,1,2,1,5,1,760,1,0
2,2,1,1,0,0,1,1,1,1,6,1,831,1,0
2,1,2,1,0,1,0,1,1,1,7,1,862,0,0
2,2,1,1,0,1,0,1,1,1,8,1,995,1,0
2,2,1,1,0,0,0,1,1,1,9,1,695,1,0
1,2,1,1,1,0,0,1,1,1,10,0,1249,1,0
2,2,1,2,1,0,1,1,2,1,11,1,833,0,0
2,2,1,2,0,0,0,1,2,1,12,1,1206,0,0
2,1,1,1,0,1,1,1,1,1,13,1,693,1,0
2,2,1,1,0,1,0,1,1,1,14,1,1172,1,0
2,2,1,1,0,0,0,1,1,1,15,0,766,1,0
1,1,2,1,1,1,1,1,2,1,16,1,739,0,0
1,1,1,1,0,0,1,1,1,1,17,1,650,1,0
1,1,2,2,0,0,1,1,2,1,18,1,632,1,0
2,2,2,1,1,1,1,1,1,1,19,1,1210,0,0
2,1,2,2,0,1,1,1,2,1,20,1,1092,1,0
1,1,1,1,1,1,1,1,1,1,21,0,908,1,0
1,1,1,1,0,0,0,1,1,1,22,1,769,1,0
1,1,2,1,0,0,1,1,2,1,23,1,763,0,0
1,2,1,1,0,1,1,1,1,1,24,1,684,1,0
1,2,1,2,0,0,0,1,1,1,25,1,1026,0,0
1,2,1,1,0,0,0,1,1,1,26,0,1218,1,0
1,1,2,1,0,1,1,1,2,1,27,1,615,0,0
1,2,1,1,0,1,1,1,1,1,28,1,949,1,0
2,1,1,1,1,0,0,1,1,1,29,1,836,1,0
1,1,2,2,1,0,1,1,2,1,30,1,594,1,0
2,1,2,2,1,1,0,1,2,1,31,1,758,1,0
2,1,1,1,0,0,1,1,1,1,32,1,768,1,0
2,1,1,1,0,0,0,1,1,1,33,-1,-1,1,0
1,2,1,1,1,1,0,1,1,1,34,1,674,1,0
2,1,2,2,1,1,1,1,2,1,35,1,733,1,0
2,1,1,2,0,0,0,1,2,1,36,0,756,0,0
2,2,2,2,0,1,0,1,2,1,37,1,879,1,0
2,1,1,2,0,1,0,1,2,1,38,0,751,0,0
1,2,2,2,1,1,0,1,2,1,39,1,1181,1,0
1,2,2,2,0,0,0,1,2,1,40,0,1011,1,0
1,1,1,1,0,1,1,1,1,1,41,1,670,1,0
1,1,2,2,0,0,1,1,2,1,42,1,594,1,0
1,1,1,2,0,0,1,1,1,1,43,1,671,0,0
1,2,1,2,0,1,0,1,1,1,44,1,546,0,0
2,1,2,2,1,0,1,1,2,1,45,0,660,1,0
2,2,2,2,0,1,0,1,2,1,46,1,1018,1,0
1,1,2,2,1,1,0,1,2,1,47,1,791,1,0
1,1,1,1,0,0,1,1,1,1,48,1,600,1,0
2,1,1,1,1,1,0,1,1,1,49,1,752,1,0
2,2,1,1,0,1,0,1,1,1,50,0,859,1,0
2,1,1,1,0,1,0,1,1,1,51,0,821,1,0
2,2,1,1,0,1,0,1,1,1,52,1,1488,1,0
2,1,1,1,0,1,0,1,1,1,53,1,917,1,0
2,1,2,2,0,0,1,1,2,1,54,1,911,1,0
1,1,2,2,1,0,0,1,2,1,55,1,716,1,0
1,2,2,2,0,1,0,1,2,1,56,1,693,1,0
2,2,1,1,1,0,1,1,1,1,57,1,833,1,0
2,2,2,1,0,0,0,1,1,1,58,0,792,0,0
2,2,2,2,0,0,1,1,2,1,59,1,892,1,0
2,1,2,2,0,1,0,1,2,1,60,0,1018,1,0
2,1,2,2,0,0,0,1,2,1,61,0,723,1,0
1,1,2,1,1,0,0,1,2,1,62,1,873,0,0
1,1,2,2,0,0,0,1,2,1,63,1,795,1,0
