Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,2,-1,-1,-1,1,1,1,1,1,947,0,1
1,1,1,2,0,0,0,1,1,1,2,1,670,0,1
2,2,2,1,1,1,0,1,1,1,3,0,881,0,1
1,1,2,2,1,1,1,1,2,1,4,1,844,1,1
2,2,2,1,1,1,1,1,1,1,5,0,800,0,1
1,1,1,1,1,0,0,1,1,1,6,0,857,1,1
2,2,1,1,1,0,0,1,1,1,7,1,1161,1,1
2,1,2,2,0,1,1,1,2,1,8,0,882,1,1
1,1,2,2,1,1,0,1,2,1,9,1,1028,1,1
2,2,1,1,1,0,1,1,1,1,10,1,910,1,1
1,1,2,2,1,1,1,1,2,1,11,1,1019,1,1
1,1,2,2,0,0,0,1,2,1,12,1,807,1,1
2,1,1,1,1,0,1,1,1,1,13,1,968,1,1
1,1,1,2,1,0,0,1,1,1,14,0,1195,0,1
2,2,2,2,1,1,1,1,2,1,15,0,878,1,1
1,2,1,1,1,0,1,1,1,1,16,1,856,1,1
2,1,2,2,1,0,1,1,2,1,17,1,682,1,1
1,1,1,2,1,0,1,1,1,1,18,1,731,0,1
1,1,1,1,0,0,0,1,1,1,19,1,801,1,1
2,2,1,1,1,1,0,1,1,1,20,1,947,1,1
1,2,1,2,1,0,0,1,1,1,21,1,743,0,1
2,2,2,2,1,0,1,1,2,1,22,1,990,1,1
1,2,1,2,1,0,1,1,1,1,23,1,988,0,1
2,2,1,1,1,1,0,1,1,1,24,0,1169,1,1
1,2,1,1,1,0,0,1,1,1,25,1,854,1,1
1,1,1,1,0,1,0,1,1,1,26,1,1225,1,1
2,2,1,2,1,1,1,1,2,1,27,1,727,0,1
1,2,2,2,1,0,0,1,2,1,28,1,730,1,1
2,1,2,2,1,1,0,1,2,1,29,0,412,1,1
1,1,1,1,1,1,1,1,1,1,30,1,1513,1,1
2,2,1,1,1,0,0,1,1,1,31,0,1500,1,1
1,2,2,1,1,1,1,1,2,1,32,1,1367,0,1
2,2,2,2,1,0,0,1,2,1,33,1,900,1,1
2,1,1,1,0,1,1,1,1,1,34,1,870,1,1
1,1,1,2,1,1,0,1,1,1,35,-1,-1,0,1
2,1,2,2,1,0,1,1,2,1,36,0,751,1,1
2,2,1,2,0,1,0,1,2,1,37,0,552,0,1
1,1,1,1,1,0,1,1,1,1,38,1,574,1,1
1,2,2,2,0,1,1,1,2,1,39,1,864,1,1
2,2,2,2,1,1,0,1,2,1,40,0,491,1,1
1,1,1,1,1,1,1,1,1,1,41,1,715,1,1
2,1,2,1,1,0,0,1,1,1,42,1,1366,0,1
2,2,2,2,0,1,1,1,2,1,43,1,1127,1,1
2,1,2,2,0,1,0,1,2,1,44,0,1065,1,1
1,1,2,2,1,1,0,1,2,1,45,1,828,1,1
2,1,2,1,1,1,1,1,1,1,46,0,936,0,1
1,1,1,2,1,1,0,1,1,1,47,1,1029,0,1
2,2,2,2,1,1,1,1,2,1,48,1,756,1,1
1,2,1,2,1,0,1,1,1,1,49,1,1160,0,1
2,1,1,1,1,1,0,1,1,1,50,0,1063,1,1
2,2,2,2,0,1,1,1,2,1,51,0,979,1,1
1,2,2,1,1,1,0,1,2,1,52,1,1274,0,1
2,2,2,2,1,1,0,1,2,1,53,0,1112,1,1
1,1,1,2,1,1,1,1,1,1,54,1,748,0,1
2,2,1,2,1,0,1,1,2,1,55,1,809,0,1
2,1,1,2,0,1,0,1,2,1,56,1,896,0,1
1,1,1,1,1,1,1,1,1,1,57,0,1231,1,1
2,1,2,2,1,1,1,1,2,1,58,1,987,1,1
2,1,2,2,0,0,0,1,2,1,59,0,760,1,1
1,2,2,2,1,1,0,1,2,1,60,1,1476,1,1
2,2,1,2,1,0,0,1,2,1,61,0,1047,0,1
1,1,1,1,1,0,1,1,1,1,62,1,889,1,1
1,2,2,2,0,1,1,1,2,1,63,1,1296,1,1
2,2,1,1,1,0,1,1,1,1,64,1,801,1,1
1,1,2,2,1,0,1,1,2,1,65,1,908,1,1
1,2,2,1,0,1,0,1,2,1,66,1,913,0,1
2,1,1,1,1,0,1,1,1,1,67,1,1045,1,1
1,2,2,2,1,0,1,1,2,1,68,1,1133,1,1
2,2,1,1,1,1,1,1,1,1,69,1,932,1,1
1,2,2,2,1,1,1,1,2,1,70,1,1028,1,1
2,2,2,2,1,1,0,1,2,1,71,0,761,1,1
1,2,1,1,1,1,1,1,1,1,72,1,1084,1,1
2,1,2,2,1,1,1,1,2,1,73,1,510,1,1
2,1,1,1,0,0,1,1,1,1,74,1,42,1,1
1,2,2,2,1,1,1,1,2,1,75,1,1100,1,1
2,1,2,2,1,1,0,1,2,1,76,0,890,1,1
2,1,2,2,0,0,0,1,2,1,77,1,531,1,1
1,1,2,2,1,0,0,1,2,1,78,1,911,1,1
1,1,1,2,0,0,1,1,1,1,79,1,644,0,1
2,1,2,2,1,1,1,1,2,1,80,1,1048,1,1
1,2,1,1,1,0,1,1,1,1,81,1,929,1,1
2,1,1,2,1,0,1,1,2,1,82,1,884,0,1
2,2,2,2,0,1,0,1,2,1,83,1,880,1,1
1,1,1,1,1,0,1,1,1,1,84,1,782,1,1
2,2,2,2,1,0,1,1,2,1,85,1,889,1,1
1,1,1,1,1,0,1,1,1,1,86,1,767,1,1
2,2,2,2,1,0,1,1,2,1,87,1,691,1,1
1,1,2,2,1,1,0,1,2,1,88,1,793,1,1
2,1,1,1,1,0,1,1,1,1,89,1,874,1,1
1,2,1,1,1,0,0,1,1,1,90,0,925,1,1
1,1,2,2,0,1,1,1,2,1,91,1,1013,1,1
2,1,1,1,1,0,1,1,1,1,92,1,988,1,1
2,1,2,1,0,0,0,1,1,1,93,1,812,0,1
1,2,1,2,1,1,0,1,1,1,94,0,1238,0,1
2,1,2,1,1,0,0,1,1,1,95,1,1475,0,1
1,2,1,1,1,1,0,1,1,1,96,1,845,1,1
2,1,1,1,1,1,0,1,1,1,97,0,756,1,1
1,2,1,1,1,1,0,1,1,1,98,1,525,1,1
1,2,2,2,0,0,1,1,2,1,99,1,1075,1,1
2,1,2,1,1,1,1,1,1,1,100,1,1135,0,1
1,2,1,1,1,0,0,1,1,1,101,1,1103,1,1
1,2,2,2,0,0,1,1,2,1,102,1,982,1,1
2,1,1,1,1,1,1,1,1,1,103,0,693,1,1
1,2,1,1,1,1,0,1,1,1,104,0,696,1,1
2,2,1,2,1,0,1,1,2,1,105,0,1115,0,1
1,2,1,1,1,0,1,1,1,1,106,0,589,1,1
2,1,2,1,1,1,0,1,1,1,107,1,430,0,1
1,2,2,2,1,1,1,1,2,1,108,1,681,1,1
1,2,1,1,0,0,1,1,1,1,109,1,1042,1,1
2,1,1,1,1,1,0,1,1,1,110,0,1221,1,1
1,1,1,1,1,1,0,1,1,1,111,0,878,1,1
2,2,2,2,1,1,1,1,2,1,112,1,847,1,1
2,2,1,1,0,0,1,1,1,1,113,1,792,1,1
2,2,1,2,0,0,1,1,2,1,114,1,975,0,1
2,2,1,1,0,0,1,1,1,1,115,0,961,1,1
1,1,1,2,1,0,0,1,1,1,116,1,1184,0,1
2,1,1,1,1,0,0,1,1,1,117,0,1080,1,1
1,1,2,2,1,0,1,1,2,1,118,1,1136,1,1
2,1,2,2,1,0,0,1,2,1,119,0,893,1,1
1,1,1,1,1,0,1,1,1,1,120,1,840,1,1
2,1,1,1,1,0,0,1,1,1,121,1,1244,1,1
1,2,1,1,1,0,0,1,1,1,122,1,901,1,1
1,1,2,2,0,1,1,1,2,1,123,1,635,1,1
1,1,2,2,0,0,0,1,2,1,124,1,895,1,1
2,2,2,2,1,0,0,1,2,1,125,1,1356,1,1
2,2,1,1,0,0,1,1,1,1,126,0,1219,1,1
1,2,2,2,1,1,1,1,2,1,127,1,1522,1,1
1,1,1,2,0,1,1,1,1,1,128,1,973,0,1
1,2,2,2,0,1,1,1,2,1,129,1,948,1,1
1,2,1,2,0,0,1,1,1,1,130,1,918,0,1
1,2,1,1,-1,-1,-1,1,1,1,131,0,791,1,1
1,1,2,2,0,1,1,1,2,1,132,1,620,1,1
2,2,1,1,1,0,1,1,1,1,133,1,931,1,1
1,2,2,2,1,1,1,1,2,1,134,0,368,1,1
1,1,2,2,0,1,0,1,2,1,135,1,560,1,1
1,1,1,1,0,0,1,1,1,1,136,1,546,1,1
2,1,2,2,1,0,1,1,2,1,137,1,859,1,1
1,2,2,2,1,1,0,1,2,1,138,0,537,1,1
2,2,1,1,1,0,1,1,1,1,139,1,1377,1,1
1,1,1,1,1,0,0,1,1,1,140,1,965,1,1
2,1,2,2,1,1,1,1,2,1,141,0,1352,1,1
1,1,2,2,1,1,0,1,2,1,142,1,907,1,1
1,1,2,2,0,0,0,1,2,1,143,1,1214,1,1
2,2,2,2,1,0,0,1,2,1,144,0,1047,1,1
1,1,1,2,1,1,1,1,1,1,145,1,945,0,1
2,1,1,1,1,0,0,1,1,1,146,0,1009,1,1
1,2,1,1,1,1,0,1,1,1,147,1,847,1,1
2,2,2,2,1,0,1,1,2,1,148,0,981,1,1
1,2,1,2,1,0,1,1,1,1,149,0,1463,0,1
1,2,1,2,0,0,0,1,1,1,150,1,1008,0,1
2,1,2,1,1,1,0,1,1,1,151,1,1474,0,1
2,2,2,2,0,1,1,1,2,1,152,1,1110,1,1
1,1,1,2,1,1,1,1,1,1,153,1,850,0,1
1,2,2,2,0,1,1,1,2,1,154,1,711,1,1
2,2,1,2,1,0,0,1,2,1,155,0,1422,0,1
1,2,1,1,1,0,1,1,1,1,156,1,1336,1,1
2,2,1,2,1,1,1,1,2,1,157,1,1185,0,1
1,2,2,2,1,1,0,1,2,1,158,1,999,1,1
2,1,1,1,1,1,1,1,1,1,159,1,1259,1,1
1,1,1,1,1,1,0,1,1,1,160,1,720,1,1
2,1,2,1,1,1,0,1,1,1,161,0,1404,0,1
2,2,2,2,0,1,1,1,2,1,162,1,984,1,1
1,1,2,2,1,1,0,1,2,1,163,1,860,1,1
2,2,2,2,1,0,0,1,2,1,164,1,771,1,1
1,1,1,2,1,0,1,1,1,1,165,0,993,0,1
2,1,2,1,1,1,0,1,1,1,166,1,1371,0,1
2,1,1,1,0,0,0,1,1,1,167,0,1403,1,1
2,1,2,1,0,0,0,1,1,1,168,1,1340,0,1
2,1,2,2,0,0,1,1,2,1,169,1,789,1,1
1,1,1,1,1,0,1,1,1,1,170,1,645,1,1
2,1,1,1,1,1,0,1,1,1,171,1,1068,1,1
2,2,2,2,0,1,1,1,2,1,172,1,654,1,1
2,1,1,1,0,1,1,1,1,1,173,1,1085,1,1
1,1,2,2,1,0,1,1,2,1,174,1,728,1,1
1,1,1,2,0,0,1,1,1,1,175,1,681,0,1
2,1,1,1,1,1,0,1,1,1,176,-1,-1,1,1
1,1,1,2,1,0,0,1,1,1,177,1,844,0,1
2,1,2,2,1,1,1,1,2,1,178,1,759,1,1
1,1,1,1,1,0,1,1,1,1,179,1,1122,1,1
2,1,1,1,1,0,0,1,1,1,180,0,1001,1,1
1,1,1,1,1,0,0,1,1,1,181,1,716,1,1
1,2,2,2,0,1,1,1,2,1,182,1,942,1,1
2,1,1,1,1,0,1,1,1,1,183,1,1146,1,1
1,1,2,2,1,1,1,1,2,1,184,1,964,1,1
2,2,1,1,1,0,1,1,1,1,185,1,934,1,1
1,2,1,2,1,0,0,1,1,1,186,1,1277,0,1
1,1,1,2,0,1,0,1,1,1,187,0,741,0,1
2,1,1,1,1,0,0,1,1,1,188,1,1092,1,1
1,2,1,1,1,0,0,1,1,1,189,0,918,1,1
2,2,1,1,1,1,0,1,1,1,190,1,1056,1,1
1,2,2,2,1,0,1,1,2,1,191,1,1236,1,1
2,2,2,1,1,1,1,1,1,1,192,1,1114,0,1
1,2,2,2,1,1,1,1,2,1,193,1,933,1,1
2,1,2,2,1,0,0,1,2,1,194,1,1513,1,1
2,2,1,2,0,1,0,1,2,1,195,-1,-1,0,1
2,1,2,2,0,1,0,1,2,1,196,0,617,1,1
1,2,1,1,1,1,1,1,1,1,197,1,1006,1,1
2,1,2,2,1,0,1,1,2,1,198,1,870,1,1
1,1,2,2,1,0,0,1,2,1,199,1,759,1,1
2,2,2,1,1,1,1,1,1,1,200,1,472,0,1
2,2,1,1,0,0,0,1,1,1,201,1,1033,1,1
1,1,2,2,1,1,1,1,2,1,202,1,750,1,1
2,1,2,1,1,0,1,1,1,1,203,1,1040,0,1
1,2,1,1,1,0,0,1,1,1,204,1,1163,1,1
2,2,1,2,1,0,1,1,2,1,205,1,1057,0,1
1,1,1,1,1,1,1,1,1,1,206,1,997,1,1
1,2,2,1,0,1,1,1,2,1,207,1,1286,0,1
2,1,2,1,1,0,1,1,1,1,208,1,1430,0,1
1,2,1,2,1,1,0,1,1,1,209,1,1003,0,1
2,2,1,1,1,1,0,1,1,1,210,1,1209,1,1
1,2,1,1,1,1,0,1,1,1,211,1,801,1,1
