Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,2,-1,-1,-1,1,2,1,1,1,1296,1,1
2,1,1,2,0,1,0,1,2,1,2,1,875,0,1
1,2,1,1,1,1,1,1,1,1,3,1,1112,1,1
2,1,2,1,1,0,0,1,1,1,4,0,1230,0,1
1,2,2,1,1,0,1,1,2,1,5,1,1469,0,1
2,2,1,2,1,1,0,1,2,1,6,0,827,0,1
1,2,1,1,1,0,1,1,1,1,7,-1,-1,1,1
1,1,2,2,0,1,1,1,2,1,8,1,1399,1,1
2,2,2,2,1,1,0,1,2,1,9,1,1160,1,1
1,2,2,1,1,0,0,1,2,1,10,0,1470,0,1
1,2,2,1,0,0,0,1,2,1,11,1,1010,0,1
2,2,2,1,1,0,1,1,1,1,12,0,877,0,1
1,1,2,2,1,1,1,1,2,1,13,1,1417,1,1
2,2,1,1,1,1,1,1,1,1,14,1,783,1,1
1,1,1,1,1,1,0,1,1,1,15,1,1050,1,1
2,2,2,2,1,1,1,1,2,1,16,1,1158,1,1
1,1,1,1,1,1,1,1,1,1,17,1,610,1,1
1,2,1,1,0,1,0,1,1,1,18,1,1435,1,1
2,2,2,2,1,1,1,1,2,1,19,1,687,1,1
1,1,1,1,1,0,1,1,1,1,20,1,756,1,1
2,1,1,1,1,1,0,1,1,1,21,1,891,1,1
1,1,2,1,1,0,1,1,2,1,22,-1,-1,0,1
2,2,2,1,1,0,1,1,1,1,23,0,858,0,1
1,1,1,1,1,0,0,1,1,1,24,1,1346,1,1
2,2,1,2,1,0,1,1,2,1,25,1,544,0,1
2,2,1,1,0,0,1,1,1,1,26,1,839,1,1
1,2,2,1,1,0,1,1,2,1,27,1,724,0,1
2,2,2,2,1,0,0,1,2,1,28,1,1348,1,1
1,1,2,2,1,1,0,1,2,1,29,1,1128,1,1
2,1,1,1,1,0,1,1,1,1,30,1,1216,1,1
1,2,1,2,1,1,0,1,1,1,31,1,597,0,1
2,1,1,1,1,0,0,1,1,1,32,1,1199,1,1
1,2,2,2,1,0,1,1,2,1,33,1,1141,1,1
1,1,2,2,0,1,0,1,2,1,34,1,675,1,1
1,1,2,2,0,0,0,1,2,1,35,1,673,1,1
2,2,1,1,1,0,1,1,1,1,36,1,911,1,1
2,1,2,2,0,1,1,1,2,1,37,1,585,1,1
1,2,1,1,1,0,1,1,1,1,38,0,976,1,1
2,2,1,1,1,1,0,1,1,1,39,1,1152,1,1
1,1,1,2,1,1,0,1,1,1,40,1,1434,0,1
2,1,2,1,1,1,0,1,1,1,41,0,1251,0,1
1,2,1,1,1,1,0,1,1,1,42,1,892,1,1
2,1,1,1,1,1,0,1,1,1,43,1,1270,1,1
2,1,2,2,0,0,1,1,2,1,44,1,559,1,1
1,2,1,1,1,1,1,1,1,1,45,1,1069,1,1
2,2,1,1,1,0,0,1,1,1,46,1,782,1,1
1,2,1,1,1,1,0,1,1,1,47,1,829,1,1
2,2,2,2,1,1,1,1,2,1,48,1,654,1,1
1,2,1,1,1,0,1,1,1,1,49,0,1275,1,1
1,2,2,2,0,0,1,1,2,1,50,1,699,1,1
2,2,2,2,1,0,0,1,2,1,51,1,426,1,1
1,2,2,1,1,1,0,1,2,1,52,1,1180,0,1
1,2,1,1,0,0,1,1,1,1,53,1,592,1,1
2,2,1,1,1,0,0,1,1,1,54,1,569,1,1
2,2,2,2,0,0,1,1,2,1,55,1,1061,1,1
1,1,2,2,1,1,0,1,2,1,56,1,457,1,1
2,1,1,2,1,0,0,1,2,1,57,0,728,0,1
1,1,1,1,1,1,1,1,1,1,58,1,596,1,1
2,2,2,2,1,1,1,1,2,1,59,1,631,1,1
1,2,1,2,1,1,1,1,1,1,60,1,973,0,1
1,1,1,2,0,1,0,1,1,1,61,1,565,0,1
2,1,1,1,1,0,0,1,1,1,62,1,740,1,1
1,2,2,2,1,1,1,1,2,1,63,1,463,1,1
2,2,2,2,1,1,0,1,2,1,64,1,643,1,1
1,1,2,2,1,1,0,1,2,1,65,1,545,1,1
2,1,2,2,1,0,0,1,2,1,66,1,767,1,1
2,2,2,1,0,1,1,1,1,1,67,0,973,0,1
1,2,2,2,1,1,1,1,2,1,68,1,815,1,1
1,1,2,2,0,1,0,1,2,1,69,1,479,1,1
