Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,2,0,1,1,1,2,1,142,1,709,1,0
1,2,2,2,1,0,0,1,2,1,143,1,671,1,0
1,1,1,2,0,1,1,1,1,1,144,1,634,0,0
1,2,1,1,0,1,0,1,1,1,145,1,724,1,0
1,1,1,1,0,1,0,1,1,1,146,1,626,1,0
1,2,2,2,0,1,1,1,2,1,147,1,650,1,0
1,1,2,2,0,1,0,1,2,1,148,1,536,1,0
2,1,1,1,1,1,1,1,1,1,149,1,743,1,0
2,1,1,1,0,0,0,1,1,1,150,1,754,1,0
2,1,1,2,0,0,1,1,2,1,151,0,739,0,0
1,2,1,1,1,0,1,1,1,1,152,1,575,1,0
1,2,2,2,0,0,1,1,2,1,153,1,544,1,0
1,1,1,2,0,1,1,1,1,1,154,1,518,0,0
1,1,2,2,0,0,1,1,2,1,155,1,626,1,0
1,1,1,1,0,0,1,1,1,1,156,1,552,1,0
2,2,2,2,1,1,1,1,2,1,157,1,1091,1,0
2,1,2,2,0,1,0,1,2,1,158,1,766,1,0
1,1,1,1,1,0,1,1,1,1,159,1,606,1,0
1,1,1,2,0,0,0,1,1,1,160,1,643,0,0
2,1,2,2,1,0,1,1,2,1,161,1,635,1,0
2,2,1,1,0,1,1,1,1,1,162,1,769,1,0
2,1,1,2,0,1,1,1,2,1,163,1,904,0,0
2,1,1,1,0,0,1,1,1,1,164,1,659,1,0
2,2,2,2,0,1,1,1,2,1,165,1,716,1,0
2,1,1,2,0,1,0,1,2,1,166,1,803,0,0
1,2,2,1,1,0,0,1,2,1,167,1,870,0,0
1,2,2,2,0,0,0,1,2,1,168,1,784,1,0
1,2,2,2,0,0,0,1,2,1,169,1,609,1,0
2,2,1,1,1,0,1,1,1,1,170,1,618,1,0
2,1,2,2,0,1,1,1,2,1,171,1,668,1,0
1,1,1,1,1,0,1,1,1,1,172,1,593,1,0
2,1,2,2,1,1,1,1,2,1,173,1,941,1,0
2,2,2,1,0,1,1,1,1,1,174,1,872,0,0
1,2,1,1,1,0,0,1,1,1,175,1,1103,1,0
1,2,2,2,0,0,1,1,2,1,176,1,534,1,0
1,2,2,2,0,0,0,1,2,1,177,1,705,1,0
1,1,2,2,0,1,0,1,2,1,178,1,585,1,0
1,2,2,2,0,1,0,1,2,1,179,1,869,1,0
1,2,2,2,0,0,0,1,2,1,180,1,595,1,0
2,2,1,1,1,0,1,1,1,1,181,1,817,1,0
2,2,2,2,0,0,1,1,2,1,182,1,783,1,0
2,2,2,2,0,0,0,1,2,1,183,1,771,1,0
1,2,2,1,1,1,0,1,2,1,184,1,591,0,0
1,1,2,1,0,1,0,1,2,1,185,1,698,0,0
1,1,2,2,0,0,0,1,2,1,186,1,988,1,0
1,2,2,2,0,1,0,1,2,1,187,1,710,1,0
1,2,2,1,0,0,0,1,2,1,188,1,603,0,0
1,1,1,1,0,1,1,1,1,1,189,1,729,1,0
1,2,1,2,0,1,0,1,1,1,190,0,631,0,0
2,2,2,1,1,1,0,1,1,1,191,0,1004,0,0
2,1,2,2,0,1,1,1,2,1,192,1,669,1,0
2,1,2,2,0,0,0,1,2,1,193,1,946,1,0
1,2,2,2,1,1,0,1,2,1,194,-1,-1,1,0
1,2,2,2,0,0,0,1,2,1,195,1,936,1,0
2,2,2,1,1,0,1,1,1,1,196,1,673,0,0
2,2,2,2,0,0,1,1,2,1,197,1,812,1,0
2,1,2,2,0,1,0,1,2,1,198,1,630,1,0
2,1,2,2,0,0,0,1,2,1,199,1,608,1,0
2,1,2,1,0,0,1,1,1,1,200,1,710,0,0
1,1,1,1,1,1,0,1,1,1,201,1,758,1,0
1,1,2,2,0,0,1,1,2,1,202,1,978,1,0
1,1,1,1,0,0,1,1,1,1,203,1,858,1,0
2,1,1,2,1,1,1,1,2,1,204,0,977,0,0
2,1,2,1,0,0,1,1,1,1,205,0,932,0,0
2,1,1,1,0,0,0,1,1,1,206,1,474,1,0
1,2,2,2,1,1,1,1,2,1,207,1,662,1,0
2,2,2,2,1,1,0,1,2,1,208,1,538,1,0
1,2,1,1,1,1,1,1,1,1,209,1,649,1,0
2,2,1,1,1,0,0,1,1,1,210,1,1024,1,0
2,1,2,2,0,1,1,1,2,1,211,1,679,1,0
2,2,1,1,0,1,1,1,1,1,212,1,781,1,0
2,1,1,1,0,1,0,1,1,1,213,1,641,1,0
2,2,2,1,0,1,0,1,1,1,214,1,561,0,0
2,2,1,1,0,0,0,1,1,1,215,1,635,1,0
2,2,1,2,0,0,1,1,2,1,216,1,650,0,0
2,2,1,1,0,0,1,1,1,1,217,0,676,1,0
1,1,1,2,1,1,0,1,1,1,218,1,688,0,0
1,2,2,2,0,1,1,1,2,1,219,1,587,1,0
1,2,2,2,0,0,0,1,2,1,220,1,566,1,0
1,1,2,2,0,1,0,1,2,1,221,1,582,1,0
2,1,2,1,1,0,1,1,1,1,222,1,646,0,0
2,2,1,1,0,1,0,1,1,1,223,1,867,1,0
2,2,2,1,0,0,0,1,1,1,224,1,707,0,0
2,1,2,1,0,1,0,1,1,1,225,1,843,0,0
2,1,1,1,0,0,0,1,1,1,226,1,653,1,0
2,2,2,1,0,1,0,1,1,1,227,1,866,0,0
2,1,1,1,0,1,0,1,1,1,228,1,556,1,0
2,2,1,1,0,1,0,1,1,1,229,1,707,1,0
1,1,2,2,1,1,1,1,2,1,230,0,869,1,0
1,2,2,1,0,1,0,1,2,1,231,1,561,0,0
1,1,1,1,0,1,1,1,1,1,232,1,725,1,0
1,2,2,1,0,1,1,1,2,1,233,1,1249,0,0
1,2,2,1,0,0,0,1,2,1,234,1,630,0,0
1,2,1,2,0,0,1,1,1,1,235,1,741,0,0
1,2,2,2,0,0,1,1,2,1,236,1,588,1,0
2,1,1,1,1,0,1,1,1,1,237,1,702,1,0
2,1,1,1,0,0,0,1,1,1,238,1,745,1,0
2,1,2,2,0,0,1,1,2,1,239,1,643,1,0
2,2,2,2,0,1,0,1,2,1,240,1,670,1,0
2,2,2,2,0,0,0,1,2,1,241,1,678,1,0
1,1,2,2,1,0,0,1,2,1,242,1,710,1,0
1,1,2,2,0,0,0,1,2,1,243,1,673,1,0
1,1,2,2,0,0,0,1,2,1,244,1,794,1,0
1,2,2,2,0,1,0,1,2,1,245,1,688,1,0
2,2,1,1,1,1,1,1,1,1,246,1,706,1,0
2,2,1,1,0,0,0,1,1,1,247,1,705,1,0
2,2,1,1,0,0,0,1,1,1,248,1,974,1,0
2,2,1,1,0,0,0,1,1,1,249,-1,-1,1,0
2,1,1,1,0,1,0,1,1,1,250,-1,-1,1,0
2,1,1,1,0,0,0,1,1,1,251,1,678,1,0
2,2,1,1,0,1,0,1,1,1,252,1,713,1,0
2,2,1,2,0,0,1,1,2,1,253,1,628,0,0
1,1,1,2,1,0,1,1,1,1,254,0,772,0,0
1,1,2,2,0,0,1,1,2,1,255,1,594,1,0
1,1,1,1,0,0,1,1,1,1,256,1,760,1,0
1,1,2,1,0,0,1,1,2,1,257,1,577,0,0
1,2,1,1,0,1,1,1,1,1,258,1,609,1,0
1,1,2,2,0,1,1,1,2,1,259,1,563,1,0
1,1,1,2,0,0,1,1,1,1,260,1,623,0,0
