Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,1,2,-1,-1,-1,1,2,1,1,1,791,0,1
2,2,1,2,0,1,0,1,2,1,2,1,599,0,1
1,1,1,2,1,0,1,1,1,1,3,1,893,0,1
2,1,2,2,1,1,1,1,2,1,4,1,629,1,1
1,1,1,1,1,0,1,1,1,1,5,1,770,1,1
2,1,1,1,1,0,0,1,1,1,6,1,515,1,1
1,2,2,2,1,1,1,1,2,1,7,1,728,1,1
1,1,1,1,0,1,1,1,1,1,8,1,570,1,1
2,1,2,2,1,0,1,1,2,1,9,1,715,1,1
1,1,1,1,1,0,1,1,1,1,10,1,728,1,1
2,1,2,2,1,0,1,1,2,1,11,1,670,1,1
1,2,2,2,1,1,0,1,2,1,12,1,974,1,1
2,2,1,1,1,0,1,1,1,1,13,1,678,1,1
1,1,1,1,1,1,0,1,1,1,14,1,519,1,1
1,1,2,1,0,0,1,1,2,1,15,1,527,0,1
2,1,2,1,1,1,1,1,1,1,16,1,1026,0,1
1,1,2,2,1,1,1,1,2,1,17,1,705,1,1
2,2,2,2,1,0,0,1,2,1,18,1,577,1,1
1,1,1,1,1,0,1,1,1,1,19,1,621,1,1
2,2,1,1,1,1,0,1,1,1,20,1,595,1,1
1,1,1,1,1,0,0,1,1,1,21,1,653,1,1
1,2,1,1,0,1,0,1,1,1,22,1,614,1,1
2,1,2,2,1,0,1,1,2,1,23,1,735,1,1
1,2,1,2,1,0,1,1,1,1,24,1,490,0,1
2,1,2,2,1,1,1,1,2,1,25,1,719,1,1
1,1,1,2,1,1,1,1,1,1,26,1,608,0,1
2,1,1,2,1,0,1,1,2,1,27,0,601,0,1
2,2,2,1,0,1,1,1,1,1,28,1,708,0,1
1,2,2,2,1,1,1,1,2,1,29,1,633,1,1
1,2,1,1,0,0,1,1,1,1,30,1,525,1,1
2,2,2,1,1,1,0,1,1,1,31,1,527,0,1
2,1,2,1,0,1,0,1,1,1,32,1,868,0,1
1,2,1,1,1,0,0,1,1,1,33,1,858,1,1
2,1,1,1,1,1,0,1,1,1,34,1,620,1,1
1,1,1,1,1,0,0,1,1,1,35,1,517,1,1
2,1,1,1,1,1,0,1,1,1,36,1,683,1,1
2,2,2,2,0,1,1,1,2,1,37,1,560,1,1
1,2,2,2,1,1,0,1,2,1,38,1,616,1,1
2,2,2,1,1,1,1,1,1,1,39,1,974,0,1
1,1,1,1,1,1,0,1,1,1,40,1,631,1,1
2,1,1,1,1,1,0,1,1,1,41,1,570,1,1
1,2,1,2,1,1,0,1,1,1,42,1,579,0,1
2,1,1,1,1,1,0,1,1,1,43,1,616,1,1
1,2,1,1,1,0,0,1,1,1,44,1,522,1,1
1,2,1,1,0,0,0,1,1,1,45,1,616,1,1
2,2,1,1,1,0,0,1,1,1,46,1,504,1,1
1,1,2,2,1,1,1,1,2,1,47,1,863,1,1
2,2,2,2,1,0,0,1,2,1,48,1,482,1,1
1,2,2,1,1,0,0,1,2,1,49,0,974,0,1
2,1,2,2,1,1,0,1,2,1,50,1,878,1,1
