Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,2,1,-1,-1,-1,1,2,1,1,1,792,0,1
2,1,1,1,1,0,1,1,1,1,2,1,703,1,1
1,1,1,2,1,0,0,1,1,1,3,1,792,0,1
2,2,2,2,1,1,1,1,2,1,4,1,901,1,1
1,2,1,1,1,0,1,1,1,1,5,1,743,1,1
1,1,1,1,0,1,0,1,1,1,6,-1,-1,1,1
2,2,1,2,1,0,1,1,2,1,7,1,811,0,1
1,1,2,2,1,1,0,1,2,1,8,1,851,1,1
2,2,2,2,1,1,0,1,2,1,9,1,547,1,1
1,1,1,1,1,1,1,1,1,1,10,1,843,1,1
2,1,2,2,1,1,1,1,2,1,11,1,754,1,1
1,1,1,1,1,1,1,1,1,1,12,1,577,1,1
1,2,2,2,0,1,1,1,2,1,13,1,714,1,1
2,1,1,1,1,0,1,1,1,1,14,1,848,1,1
1,2,1,1,1,0,0,1,1,1,15,1,758,1,1
1,2,1,2,0,0,0,1,1,1,16,0,554,0,1
2,1,1,2,1,1,1,1,2,1,17,1,736,0,1
1,1,2,2,1,0,0,1,2,1,18,1,716,1,1
2,2,2,2,1,1,0,1,2,1,19,1,684,1,1
1,1,2,2,1,0,0,1,2,1,20,0,533,1,1
2,2,1,1,1,1,1,1,1,1,21,0,813,1,1
2,2,1,1,0,0,0,1,1,1,22,1,713,1,1
1,1,1,1,1,0,0,1,1,1,23,1,668,1,1
2,2,2,2,1,1,1,1,2,1,24,1,1230,1,1
2,1,1,2,0,1,0,1,2,1,25,0,1370,0,1
1,1,1,1,1,1,1,1,1,1,26,0,1286,1,1
2,2,2,1,1,1,0,1,1,1,27,0,981,0,1
1,2,2,1,1,1,1,1,2,1,28,0,1310,0,1
2,1,2,2,1,0,0,1,2,1,29,-1,-1,1,1
1,2,2,1,1,0,0,1,2,1,30,1,1004,0,1
1,1,1,1,0,1,1,1,1,1,31,1,934,1,1
1,1,2,2,0,0,1,1,2,1,32,1,909,1,1
2,2,2,2,1,0,0,1,2,1,33,1,1026,1,1
1,1,1,2,1,0,1,1,1,1,34,1,1089,0,1
2,2,2,2,1,0,1,1,2,1,35,1,1124,1,1
1,1,2,2,1,0,0,1,2,1,36,1,775,1,1
2,2,2,1,1,0,1,1,1,1,37,1,613,0,1
2,1,2,2,0,1,1,1,2,1,38,1,917,1,1
1,2,1,1,1,1,1,1,1,1,39,1,1355,1,1
2,2,2,2,1,0,1,1,2,1,40,1,998,1,1
1,2,2,2,1,0,0,1,2,1,41,1,732,1,1
1,1,1,1,0,1,1,1,1,1,42,1,775,1,1
2,1,2,1,1,0,0,1,1,1,43,1,935,0,1
1,2,1,1,1,0,0,1,1,1,44,1,1068,1,1
2,1,1,1,1,0,0,1,1,1,45,1,953,1,1
1,2,2,2,1,0,1,1,2,1,46,1,843,1,1
2,1,2,2,1,0,0,1,2,1,47,0,830,1,1
1,2,2,1,1,0,0,1,2,1,48,1,751,0,1
1,2,1,1,0,0,1,1,1,1,49,1,633,1,1
2,1,2,2,1,1,1,1,2,1,50,1,617,1,1
1,2,2,2,1,1,0,1,2,1,51,1,723,1,1
2,1,1,2,1,0,0,1,2,1,52,0,1136,0,1
1,2,2,1,1,1,0,1,2,1,53,1,716,0,1
2,1,2,2,1,1,0,1,2,1,54,0,407,1,1
1,2,2,2,1,0,0,1,2,1,55,-1,-1,1,1
1,1,2,1,0,1,0,1,2,1,56,-1,-1,0,1
2,2,1,2,1,1,0,1,2,1,57,1,1366,0,1
1,2,1,1,1,1,1,1,1,1,58,1,816,1,1
2,2,2,1,1,1,0,1,1,1,59,0,1042,0,1
2,1,1,1,0,1,0,1,1,1,60,1,797,1,1
1,1,1,2,1,1,0,1,1,1,61,1,759,0,1
2,1,2,2,1,0,1,1,2,1,62,1,842,1,1
1,2,2,2,1,1,0,1,2,1,63,1,972,1,1
2,1,2,2,1,1,0,1,2,1,64,0,1305,1,1
1,1,2,2,1,1,0,1,2,1,65,1,752,1,1
1,1,2,2,0,0,0,1,2,1,66,1,657,1,1
2,2,1,1,1,0,1,1,1,1,67,0,520,1,1
1,1,2,2,1,0,1,1,2,1,68,1,739,1,1
2,2,1,1,1,0,1,1,1,1,69,1,782,1,1
1,2,1,1,1,1,0,1,1,1,70,0,1119,1,1
2,1,2,1,1,0,0,1,1,1,71,0,904,0,1
1,1,1,1,1,0,0,1,1,1,72,1,725,1,1
2,1,1,1,1,1,0,1,1,1,73,1,586,1,1
2,1,2,2,0,0,1,1,2,1,74,1,896,1,1
1,2,1,2,1,1,1,1,1,1,75,1,764,0,1
1,2,1,1,0,0,0,1,1,1,76,1,753,1,1
2,1,2,2,1,1,1,1,2,1,77,1,695,1,1
2,1,2,1,0,0,1,1,1,1,78,1,594,0,1
2,2,1,1,0,1,0,1,1,1,79,1,764,1,1
1,1,1,1,1,0,0,1,1,1,80,0,1064,1,1
2,2,2,2,1,1,1,1,2,1,81,1,967,1,1
2,1,1,1,0,1,1,1,1,1,82,1,759,1,1
1,1,2,1,1,0,1,1,2,1,83,1,972,0,1
2,2,2,2,1,0,0,1,2,1,84,1,709,1,1
1,1,2,2,1,1,0,1,2,1,85,1,930,1,1
2,2,2,2,1,0,0,1,2,1,86,0,1335,1,1
1,1,1,2,1,1,1,1,1,1,87,0,1355,0,1
1,2,2,2,0,1,1,1,2,1,88,1,679,1,1
2,1,1,1,1,0,1,1,1,1,89,0,977,1,1
