Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,2,-1,-1,-1,1,2,1,1,0,1054,1,1
2,1,1,2,1,1,0,1,2,1,2,1,1047,0,1
1,2,1,1,1,1,1,1,1,1,3,0,1075,1,1
1,2,2,2,0,0,1,1,2,1,4,0,1039,1,1
1,2,2,2,0,0,0,1,2,1,5,0,1425,1,1
1,1,1,2,0,1,1,1,1,1,6,0,702,0,1
2,2,2,2,1,0,1,1,2,1,7,1,692,1,1
1,1,2,2,1,0,0,1,2,1,8,0,507,1,1
2,2,2,2,1,1,0,1,2,1,9,1,740,1,1
2,2,1,2,0,0,0,1,2,1,10,1,1317,0,1
2,1,1,2,0,1,0,1,2,1,11,1,816,0,1
1,1,1,1,1,1,1,1,1,1,12,1,792,1,1
2,1,2,1,1,0,0,1,1,1,13,1,811,0,1
2,1,2,2,0,0,1,1,2,1,14,1,738,1,1
1,2,2,2,1,0,0,1,2,1,15,1,607,1,1
2,1,2,2,1,1,0,1,2,1,16,1,1163,1,1
1,2,1,1,1,1,1,1,1,1,17,1,631,1,1
2,1,2,2,1,0,1,1,2,1,18,1,968,1,1
1,2,2,1,1,0,0,1,2,1,19,0,891,0,1
2,1,2,2,1,0,0,1,2,1,20,1,840,1,1
1,2,1,2,1,0,1,1,1,1,21,0,1314,0,1
1,1,2,2,0,1,1,1,2,1,22,0,875,1,1
2,1,1,1,1,1,1,1,1,1,23,1,1097,1,1
1,2,1,1,1,1,0,1,1,1,24,0,1112,1,1
2,1,1,1,1,0,0,1,1,1,25,1,944,1,1
2,1,2,2,0,0,1,1,2,1,26,1,1036,1,1
1,2,2,2,1,0,0,1,2,1,27,1,1297,1,1
2,2,2,2,1,0,0,1,2,1,28,1,778,1,1
1,2,1,1,1,0,1,1,1,1,29,1,670,1,1
2,1,1,1,1,1,0,1,1,1,30,1,832,1,1
1,1,1,1,1,0,0,1,1,1,31,1,869,1,1
2,1,1,2,1,0,1,1,2,1,32,1,635,0,1
2,2,2,2,0,1,0,1,2,1,33,1,863,1,1
1,2,2,2,1,0,0,1,2,1,34,1,840,1,1
2,2,1,1,1,1,1,1,1,1,35,1,908,1,1
1,1,1,2,1,0,0,1,1,1,36,0,952,0,1
1,2,2,2,0,1,1,1,2,1,37,1,479,1,1
2,2,1,1,1,1,1,1,1,1,38,1,885,1,1
2,2,2,2,0,0,1,1,2,1,39,0,1091,1,1
1,2,1,1,1,0,1,1,1,1,40,1,723,1,1
2,1,2,1,1,0,0,1,1,1,41,0,1239,0,1
1,2,2,2,1,0,1,1,2,1,42,0,1042,1,1
2,2,1,1,1,0,1,1,1,1,43,1,1031,1,1
1,2,1,1,1,0,0,1,1,1,44,1,1029,1,1
2,1,2,2,1,1,1,1,2,1,45,1,953,1,1
