Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,2,-1,-1,-1,1,1,1,1,0,1181,0,1
2,2,2,1,1,1,0,1,1,1,2,0,1270,0,1
1,1,1,1,1,1,0,1,1,1,3,1,1046,1,1
2,2,1,1,1,0,0,1,1,1,4,1,797,1,1
1,1,1,1,1,0,0,1,1,1,5,1,1154,1,1
2,1,1,1,1,1,0,1,1,1,6,1,796,1,1
2,1,2,2,0,0,1,1,2,1,7,1,548,1,1
1,2,1,1,1,0,1,1,1,1,8,1,969,1,1
1,2,2,2,0,0,1,1,2,1,9,1,676,1,1
2,1,2,2,1,1,0,1,2,1,10,1,797,1,1
1,2,2,2,1,1,0,1,2,1,11,0,841,1,1
2,1,2,2,1,0,0,1,2,1,12,0,1028,1,1
1,2,2,1,1,1,0,1,2,1,13,1,944,0,1
2,1,2,2,1,0,0,1,2,1,14,1,932,1,1
2,1,1,1,0,0,1,1,1,1,15,0,705,1,1
1,1,1,1,1,0,0,1,1,1,16,0,1126,1,1
1,2,2,2,0,1,1,1,2,1,17,0,915,1,1
2,2,2,2,1,0,0,1,2,1,18,1,622,1,1
1,2,1,1,1,0,1,1,1,1,19,0,903,1,1
2,1,2,2,1,1,1,1,2,1,20,1,891,1,1
1,1,2,2,1,0,0,1,2,1,21,0,1269,1,1
1,1,1,2,0,0,1,1,1,1,22,0,988,0,1
2,1,1,1,1,0,0,1,1,1,23,0,905,1,1
1,1,2,2,1,1,1,1,2,1,24,0,811,1,1
2,1,1,1,1,0,1,1,1,1,25,1,795,1,1
2,1,2,1,0,0,0,1,1,1,26,1,817,0,1
1,1,1,1,1,0,0,1,1,1,27,1,956,1,1
2,2,1,1,1,0,0,1,1,1,28,1,704,1,1
1,1,2,1,1,1,1,1,2,1,29,0,824,0,1
2,2,1,1,1,1,1,1,1,1,30,1,799,1,1
1,1,1,2,1,1,0,1,1,1,31,0,714,0,1
1,1,2,2,0,0,1,1,2,1,32,1,971,1,1
2,2,2,2,1,0,0,1,2,1,33,1,783,1,1
1,2,1,2,1,1,1,1,1,1,34,1,1202,0,1
2,2,1,1,1,1,0,1,1,1,35,1,1050,1,1
2,2,2,1,0,0,0,1,1,1,36,0,898,0,1
1,1,1,2,1,0,0,1,1,1,37,0,1029,0,1
2,2,1,1,1,1,0,1,1,1,38,0,1049,1,1
2,1,2,2,0,1,1,1,2,1,39,1,961,1,1
