Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,2,2,-1,-1,-1,1,2,1,1,1,1356,1,0
1,2,1,2,0,1,1,1,1,1,2,1,1227,0,0
2,1,2,2,1,0,1,1,2,1,3,1,970,1,0
2,1,1,1,0,0,1,1,1,1,4,1,771,1,0
2,2,2,2,0,1,1,1,2,1,5,1,929,1,0
2,1,1,2,0,1,0,1,2,1,6,0,665,0,0
1,2,2,2,1,0,0,1,2,1,7,0,1413,1,0
1,1,1,1,0,1,1,1,1,1,8,-1,-1,1,0
1,1,1,1,0,0,0,1,1,1,9,0,1396,1,0
2,2,1,2,1,0,1,1,2,1,10,0,1087,0,0
1,1,2,2,1,0,0,1,2,1,11,1,665,1,0
1,1,2,1,0,0,0,1,2,1,12,-1,-1,0,0
1,1,2,2,0,0,0,1,2,1,13,0,1302,1,0
1,2,1,1,0,1,1,1,1,1,14,0,882,1,0
1,1,1,1,0,1,0,1,1,1,15,0,1347,1,0
1,1,2,1,0,0,1,1,2,1,16,0,737,0,0
1,2,2,2,0,1,0,1,2,1,17,1,1031,1,0
2,2,2,2,1,0,0,1,2,1,18,1,1294,1,0
2,1,1,1,0,1,1,1,1,1,19,1,682,1,0
2,1,2,1,0,0,0,1,1,1,20,1,1163,0,0
2,2,1,1,0,1,0,1,1,1,21,1,765,1,0
2,1,2,2,0,1,1,1,2,1,22,1,777,1,0
1,1,2,2,1,1,0,1,2,1,23,-1,-1,1,0
2,2,1,2,1,1,0,1,2,1,24,0,1436,0,0
2,1,2,1,0,1,1,1,1,1,25,0,752,0,0
2,2,2,2,0,1,1,1,2,1,26,1,732,1,0
2,2,1,1,0,0,1,1,1,1,27,1,810,1,0
2,2,1,2,0,0,1,1,2,1,28,1,654,0,0
2,2,2,2,0,0,0,1,2,1,29,0,903,1,0
2,1,1,2,0,1,0,1,2,1,30,1,1057,0,0
1,1,2,1,1,0,0,1,2,1,31,1,1130,0,0
1,1,2,2,0,0,0,1,2,1,32,0,1316,1,0
1,2,1,1,0,1,1,1,1,1,33,-1,-1,1,0
2,2,1,1,1,0,0,1,1,1,34,1,1291,1,0
2,1,2,2,0,1,1,1,2,1,35,1,831,1,0
2,2,1,2,0,1,0,1,2,1,36,1,780,0,0
2,2,1,2,0,0,0,1,2,1,37,1,753,0,0
1,2,1,2,1,1,1,1,1,1,38,0,1423,0,0
2,2,1,1,1,0,0,1,1,1,39,-1,-1,1,0
1,2,2,2,1,1,1,1,2,1,40,1,811,1,0
2,1,1,1,1,1,1,1,1,1,41,1,633,1,0
2,1,1,1,0,0,0,1,1,1,42,1,754,1,0
1,2,2,1,1,0,1,1,2,1,43,1,808,0,0
1,1,2,2,0,1,0,1,2,1,44,1,1324,1,0
2,2,1,1,1,1,1,1,1,1,45,1,684,1,0
2,1,2,2,0,1,1,1,2,1,46,1,771,1,0
2,2,1,1,0,1,1,1,1,1,47,1,649,1,0
2,1,2,2,0,1,1,1,2,1,48,1,852,1,0
1,1,2,2,1,0,0,1,2,1,49,1,934,1,0
1,1,2,2,0,0,0,1,2,1,50,1,1133,1,0
1,1,1,1,0,0,1,1,1,1,51,1,796,1,0
1,2,2,2,0,1,1,1,2,1,52,1,841,1,0
1,2,1,2,0,0,1,1,1,1,53,1,935,0,0
1,2,1,1,0,0,0,1,1,1,54,-1,-1,1,0
1,1,2,2,0,1,1,1,2,1,55,1,750,1,0
1,1,2,2,0,0,0,1,2,1,56,1,1131,1,0
2,1,2,1,1,1,1,1,1,1,57,1,674,0,0
2,1,2,2,0,0,1,1,2,1,58,1,801,1,0
2,1,2,1,0,0,1,1,1,1,59,1,1181,0,0
2,2,1,1,0,1,0,1,1,1,60,0,1205,1,0
