Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,2,1,-1,-1,-1,1,2,1,1,1,1292,0,0
2,1,1,2,1,0,0,1,2,1,2,1,1080,0,0
1,1,2,2,1,1,0,1,2,1,3,1,1165,1,0
2,2,1,1,1,0,1,1,1,1,4,1,1082,1,0
2,1,1,1,0,1,0,1,1,1,5,1,1242,1,0
2,1,1,1,0,0,0,1,1,1,6,1,858,1,0
2,2,2,1,0,1,0,1,1,1,7,1,879,0,0
2,2,2,2,0,0,1,1,2,1,8,1,839,1,0
2,1,2,1,0,1,1,1,1,1,9,1,976,0,0
2,1,1,1,0,0,0,1,1,1,10,1,1095,1,0
2,2,1,1,0,1,0,1,1,1,11,1,1053,1,0
1,1,1,2,1,0,0,1,1,1,12,1,994,0,0
2,1,1,1,1,0,0,1,1,1,13,0,1163,1,0
2,2,1,1,0,1,0,1,1,1,14,1,1151,1,0
1,2,2,1,1,1,1,1,2,1,15,1,933,0,0
1,2,2,2,0,0,0,1,2,1,16,1,869,1,0
2,1,1,1,1,1,1,1,1,1,17,1,884,1,0
2,1,2,2,0,0,1,1,2,1,18,1,1065,1,0
1,1,2,2,1,1,0,1,2,1,19,1,1012,1,0
1,2,2,2,0,1,0,1,2,1,20,1,891,1,0
2,1,1,1,1,1,1,1,1,1,21,1,1036,1,0
1,1,2,2,1,0,1,1,2,1,22,1,1073,1,0
1,1,1,2,0,0,1,1,1,1,23,-1,-1,0,0
2,1,1,1,1,0,0,1,1,1,24,1,768,1,0
2,1,1,2,0,0,1,1,2,1,25,1,1217,0,0
2,1,2,2,0,0,0,1,2,1,26,0,1021,1,0
1,2,1,1,1,0,1,1,1,1,27,1,1093,1,0
1,1,2,1,0,1,1,1,2,1,28,1,1300,0,0
1,2,1,2,0,1,1,1,1,1,29,1,909,0,0
1,1,2,2,0,1,1,1,2,1,30,1,851,1,0
1,2,1,1,0,1,1,1,1,1,31,1,1133,1,0
1,1,2,2,0,1,1,1,2,1,32,1,848,1,0
1,1,2,2,0,0,0,1,2,1,33,1,805,1,0
1,2,1,1,0,1,1,1,1,1,34,0,1183,1,0
2,1,2,1,1,1,0,1,1,1,35,1,1070,0,0
2,1,1,2,0,0,1,1,2,1,36,1,1078,0,0
2,1,2,2,0,0,0,1,2,1,37,1,929,1,0
1,1,1,2,1,1,1,1,1,1,38,1,845,0,0
1,1,1,1,0,0,0,1,1,1,39,1,853,1,0
1,2,2,2,0,1,1,1,2,1,40,1,1302,1,0
1,1,1,1,0,1,1,1,1,1,41,1,995,1,0
2,2,2,2,1,1,1,1,2,1,42,0,916,1,0
1,1,1,1,1,0,1,1,1,1,43,1,928,1,0
1,1,1,1,0,0,0,1,1,1,44,1,997,1,0
1,2,1,2,0,1,0,1,1,1,45,1,887,0,0
1,2,2,2,0,0,1,1,2,1,46,0,826,1,0
1,2,2,2,0,0,0,1,2,1,47,1,989,1,0
1,2,1,1,0,0,1,1,1,1,48,1,949,1,0
