Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,1,1,1,1,1,1,1,244,1,810,1,0
1,1,1,2,0,0,0,1,1,1,245,1,1179,0,0
1,2,2,2,0,1,1,1,2,1,246,1,829,1,0
1,1,2,2,0,1,0,1,2,1,247,1,876,1,0
1,2,1,2,0,1,1,1,1,1,248,1,1038,0,0
1,2,1,1,0,0,0,1,1,1,249,1,846,1,0
2,2,2,2,1,1,1,1,2,1,250,1,763,1,0
2,2,1,1,0,0,1,1,1,1,251,1,822,1,0
2,2,1,1,0,0,0,1,1,1,252,1,633,1,0
1,2,2,2,1,0,1,1,2,1,253,1,753,1,0
1,1,1,1,0,1,1,1,1,1,254,1,646,1,0
1,1,1,1,0,0,0,1,1,1,255,1,1223,1,0
1,2,1,1,0,1,0,1,1,1,256,1,1195,1,0
1,1,1,1,0,1,0,1,1,1,257,1,1472,1,0
1,2,1,1,0,1,0,1,1,1,258,1,1065,1,0
1,1,1,2,0,1,0,1,1,1,259,1,1089,0,0
1,1,1,1,0,0,0,1,1,1,260,1,1210,1,0
