Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,1,-1,-1,-1,1,2,1,1,1,819,0,0
2,1,2,2,1,1,0,1,2,1,2,1,782,1,0
1,2,2,2,1,1,0,1,2,1,3,1,810,1,0
1,1,2,2,0,1,0,1,2,1,4,1,900,1,0
1,2,1,1,0,1,1,1,1,1,5,1,641,1,0
1,1,2,1,0,1,1,1,2,1,6,1,652,0,0
2,2,1,1,1,1,1,1,1,1,7,1,926,1,0
2,2,1,1,0,0,0,1,1,1,8,1,748,1,0
2,1,2,2,0,1,1,1,2,1,9,1,786,1,0
1,1,1,1,1,1,1,1,1,1,10,1,822,1,0
2,1,2,2,1,1,1,1,2,1,11,1,782,1,0
2,1,1,1,0,0,1,1,1,1,12,0,741,1,0
1,1,1,1,1,0,0,1,1,1,13,1,872,1,0
1,2,2,2,0,1,1,1,2,1,14,1,588,1,0
2,1,1,1,1,0,1,1,1,1,15,0,964,1,0
2,2,2,2,0,1,1,1,2,1,16,1,846,1,0
2,2,1,1,0,0,1,1,1,1,17,1,898,1,0
2,1,1,1,0,1,0,1,1,1,18,1,775,1,0
2,1,1,1,0,0,0,1,1,1,19,1,1361,1,0
1,1,2,1,1,1,1,1,2,1,20,1,623,0,0
1,1,1,1,0,0,1,1,1,1,21,1,651,1,0
1,2,2,2,0,1,1,1,2,1,22,1,748,1,0
1,1,1,1,0,1,1,1,1,1,23,1,1062,1,0
1,1,2,2,0,0,1,1,2,1,24,1,886,1,0
2,2,1,2,1,1,0,1,2,1,25,1,786,0,0
2,2,2,2,0,0,0,1,2,1,26,1,718,1,0
2,1,2,2,0,1,0,1,2,1,27,1,766,1,0
2,2,1,1,0,1,1,1,1,1,28,1,537,1,0
2,2,1,1,0,0,0,1,1,1,29,1,699,1,0
1,1,1,2,1,0,0,1,1,1,30,1,862,0,0
1,1,2,1,0,0,1,1,2,1,31,1,616,0,0
1,2,1,1,0,1,1,1,1,1,32,1,585,1,0
2,1,2,1,1,0,0,1,1,1,33,1,883,0,0
2,2,1,1,0,1,0,1,1,1,34,0,717,1,0
2,1,1,1,0,1,0,1,1,1,35,1,845,1,0
2,1,2,2,0,0,1,1,2,1,36,1,716,1,0
2,1,1,2,0,0,0,1,2,1,37,0,808,0,0
1,2,1,2,1,1,1,1,1,1,38,1,909,0,0
1,2,2,2,0,0,1,1,2,1,39,0,783,1,0
1,1,2,2,0,1,0,1,2,1,40,1,1098,1,0
1,1,2,2,0,0,0,1,2,1,41,1,646,1,0
2,2,2,2,1,0,0,1,2,1,42,1,702,1,0
2,2,1,1,0,0,1,1,1,1,43,1,768,1,0
2,1,2,1,0,1,0,1,1,1,44,1,816,0,0
2,1,1,2,0,0,1,1,2,1,45,1,545,0,0
2,1,2,2,0,0,0,1,2,1,46,1,817,1,0
2,2,1,1,0,1,1,1,1,1,47,1,925,1,0
1,2,2,2,1,0,1,1,2,1,48,1,633,1,0
1,2,2,1,0,0,0,1,2,1,49,0,777,0,0
1,1,1,1,0,1,1,1,1,1,50,1,974,1,0
1,1,1,1,0,0,0,1,1,1,51,1,658,1,0
2,1,2,2,1,0,1,1,2,1,52,1,647,1,0
2,2,1,2,0,1,0,1,2,1,53,1,801,0,0
2,1,1,1,0,1,1,1,1,1,54,0,1099,1,0
2,2,1,2,0,1,1,1,2,1,55,1,964,0,0
2,2,1,1,0,0,1,1,1,1,56,1,914,1,0
1,2,1,1,1,1,0,1,1,1,57,1,878,1,0
1,1,1,1,0,1,0,1,1,1,58,1,696,1,0
1,1,2,2,0,0,1,1,2,1,59,1,634,1,0
1,1,1,1,0,0,1,1,1,1,60,1,541,1,0
2,2,1,2,1,0,1,1,2,1,61,1,816,0,0
2,2,2,2,0,0,0,1,2,1,62,1,772,1,0
1,1,2,2,1,1,0,1,2,1,63,1,742,1,0
1,2,2,2,0,1,0,1,2,1,64,0,970,1,0
1,2,1,1,0,0,1,1,1,1,65,1,949,1,0
1,2,2,1,0,0,1,1,2,1,66,1,862,0,0
1,1,1,1,0,1,1,1,1,1,67,1,791,1,0
1,2,1,1,0,1,0,1,1,1,68,1,666,1,0
2,1,1,2,1,1,1,1,2,1,69,1,687,0,0
1,1,2,2,1,0,0,1,2,1,70,0,1059,1,0
1,1,1,1,0,0,1,1,1,1,71,1,651,1,0
1,1,1,1,0,0,0,1,1,1,72,1,870,1,0
1,2,1,1,0,1,0,1,1,1,73,1,841,1,0
1,2,2,2,0,0,1,1,2,1,74,1,592,1,0
1,1,2,2,0,1,0,1,2,1,75,1,569,1,0
1,1,2,1,0,0,0,1,2,1,76,1,593,0,0
1,2,2,1,0,1,0,1,2,1,77,1,914,0,0
2,2,1,1,1,1,1,1,1,1,78,1,669,1,0
1,2,2,2,1,1,1,1,2,1,79,1,757,1,0
2,2,2,2,1,0,0,1,2,1,80,1,1063,1,0
2,2,1,2,0,0,0,1,2,1,81,1,824,0,0
1,1,2,2,1,0,0,1,2,1,82,1,1069,1,0
1,2,2,2,0,1,0,1,2,1,83,1,738,1,0
1,2,1,1,0,0,1,1,1,1,84,1,619,1,0
2,1,2,2,1,0,1,1,2,1,85,1,726,1,0
2,1,1,1,0,0,1,1,1,1,86,1,506,1,0
2,2,2,2,0,1,1,1,2,1,87,1,864,1,0
2,1,2,2,0,1,0,1,2,1,88,1,782,1,0
2,1,1,1,0,0,1,1,1,1,89,0,834,1,0
2,2,1,1,0,1,0,1,1,1,90,0,949,1,0
2,1,1,1,0,1,0,1,1,1,91,1,873,1,0
2,1,2,1,0,0,0,1,1,1,92,1,783,0,0
1,2,2,1,1,0,1,1,2,1,93,1,688,0,0
1,2,2,2,0,0,0,1,2,1,94,0,778,1,0
1,2,2,2,0,0,0,1,2,1,95,0,879,1,0
1,2,1,1,0,0,1,1,1,1,96,1,678,1,0
1,2,2,2,0,0,1,1,2,1,97,1,663,1,0
2,1,1,1,1,1,1,1,1,1,98,1,743,1,0
1,2,1,1,1,0,0,1,1,1,99,1,884,1,0
1,1,2,2,0,1,1,1,2,1,100,1,655,1,0
1,1,2,1,0,0,0,1,2,1,101,1,773,0,0
1,2,1,2,0,1,1,1,1,1,102,1,601,0,0
1,1,2,1,0,1,1,1,2,1,103,1,700,0,0
2,1,1,1,1,1,1,1,1,1,104,1,839,1,0
2,2,1,1,0,1,0,1,1,1,105,1,852,1,0
2,2,2,2,0,0,1,1,2,1,106,1,662,1,0
1,1,2,2,1,1,0,1,2,1,107,1,825,1,0
1,2,2,1,0,1,0,1,2,1,108,0,653,0,0
1,2,2,1,0,0,0,1,2,1,109,1,572,0,0
1,1,1,2,0,1,1,1,1,1,110,1,797,0,0
1,1,1,1,0,0,0,1,1,1,111,1,680,1,0
2,2,1,1,1,0,0,1,1,1,112,0,908,1,0
2,1,1,2,0,1,1,1,2,1,113,1,984,0,0
2,1,2,2,0,0,0,1,2,1,114,1,803,1,0
2,2,1,2,0,1,0,1,2,1,115,0,894,0,0
2,1,2,2,0,1,0,1,2,1,116,1,714,1,0
2,1,2,2,0,0,0,1,2,1,117,1,821,1,0
2,1,1,1,0,0,1,1,1,1,118,0,1112,1,0
1,2,1,1,1,0,0,1,1,1,119,1,683,1,0
1,1,1,1,0,1,0,1,1,1,120,0,856,1,0
1,2,2,2,0,1,1,1,2,1,121,1,677,1,0
1,2,1,1,0,0,1,1,1,1,122,1,657,1,0
2,2,1,1,1,1,0,1,1,1,123,1,774,1,0
2,1,2,1,0,1,0,1,1,1,124,1,1091,0,0
2,2,2,2,0,1,1,1,2,1,125,1,991,1,0
2,2,1,2,0,0,0,1,2,1,126,1,664,0,0
2,1,2,2,0,1,0,1,2,1,127,0,787,1,0
2,2,2,2,0,1,0,1,2,1,128,1,677,1,0
2,2,1,2,0,0,0,1,2,1,129,1,679,0,0
2,2,1,1,0,0,1,1,1,1,130,1,849,1,0
2,1,1,2,-1,-1,-1,1,2,1,131,1,566,0,0
2,2,1,2,0,1,0,1,2,1,132,0,767,0,0
2,1,1,2,0,1,0,1,2,1,133,1,651,0,0
1,2,2,2,1,1,0,1,2,1,134,1,681,1,0
1,1,1,1,0,1,1,1,1,1,135,1,547,1,0
1,2,2,2,0,1,1,1,2,1,136,0,838,1,0
1,2,2,2,0,0,0,1,2,1,137,0,631,1,0
2,2,1,1,1,1,1,1,1,1,138,1,855,1,0
2,1,2,2,0,1,1,1,2,1,139,1,517,1,0
2,2,1,1,0,1,1,1,1,1,140,1,1235,1,0
1,2,1,2,1,1,0,1,1,1,141,1,653,0,0
1,2,2,2,0,0,1,1,2,1,142,1,671,1,0
2,2,1,2,1,1,0,1,2,1,143,1,690,0,0
2,2,2,2,0,0,0,1,2,1,144,1,707,1,0
1,1,2,1,1,1,0,1,2,1,145,1,681,0,0
2,1,1,1,1,0,1,1,1,1,146,1,1091,1,0
2,1,2,1,0,0,0,1,1,1,147,1,775,0,0
2,2,2,2,0,1,1,1,2,1,148,1,776,1,0
2,1,2,1,0,1,1,1,1,1,149,0,889,0,0
2,2,1,2,0,1,1,1,2,1,150,1,915,0,0
2,1,2,1,0,1,1,1,1,1,151,1,810,0,0
2,1,1,1,0,0,0,1,1,1,152,1,848,1,0
1,1,2,2,1,1,1,1,2,1,153,0,839,1,0
2,1,1,2,1,1,0,1,2,1,154,1,612,0,0
1,2,1,1,1,0,1,1,1,1,155,1,645,1,0
1,1,2,2,0,1,1,1,2,1,156,1,568,1,0
1,2,2,2,0,1,0,1,2,1,157,1,713,1,0
1,1,1,1,0,1,1,1,1,1,158,1,627,1,0
1,1,1,1,0,0,0,1,1,1,159,1,676,1,0
1,2,2,1,0,1,1,1,2,1,160,1,721,0,0
1,1,2,1,0,1,0,1,2,1,161,1,747,0,0
1,2,1,1,0,1,1,1,1,1,162,1,660,1,0
2,1,2,2,1,0,1,1,2,1,163,1,629,1,0
2,2,1,1,0,1,1,1,1,1,164,1,855,1,0
2,2,1,1,0,0,0,1,1,1,165,1,704,1,0
2,2,1,1,0,0,0,1,1,1,166,1,613,1,0
1,1,1,2,1,0,0,1,1,1,167,1,613,0,0
1,2,1,1,0,1,0,1,1,1,168,1,977,1,0
1,1,2,2,0,1,1,1,2,1,169,1,559,1,0
1,1,2,2,0,0,0,1,2,1,170,1,571,1,0
1,2,1,1,0,1,1,1,1,1,171,1,603,1,0
1,2,2,1,0,0,1,1,2,1,172,1,734,0,0
1,1,2,1,0,1,0,1,2,1,173,1,830,0,0
2,1,2,1,1,0,1,1,1,1,174,1,799,0,0
2,1,2,2,0,0,1,1,2,1,175,1,757,1,0
2,2,2,2,0,1,0,1,2,1,176,1,556,1,0
1,1,1,1,1,1,1,1,1,1,177,1,821,1,0
1,1,2,1,0,0,1,1,2,1,178,1,655,0,0
2,2,1,1,1,1,1,1,1,1,179,0,818,1,0
2,2,1,1,0,0,0,1,1,1,180,1,952,1,0
1,2,1,1,1,0,0,1,1,1,181,1,989,1,0
1,1,1,1,0,1,0,1,1,1,182,0,590,1,0
1,1,1,1,0,0,0,1,1,1,183,1,711,1,0
1,2,2,2,0,1,1,1,2,1,184,1,693,1,0
2,1,1,1,1,1,1,1,1,1,185,0,873,1,0
1,1,2,2,1,1,1,1,2,1,186,1,632,1,0
2,2,1,1,1,1,1,1,1,1,187,1,932,1,0
1,1,2,2,1,0,1,1,2,1,188,1,710,1,0
1,2,2,2,0,1,0,1,2,1,189,1,696,1,0
1,2,1,1,0,0,1,1,1,1,190,1,757,1,0
2,2,2,2,1,0,1,1,2,1,191,1,974,1,0
2,1,2,2,0,1,0,1,2,1,192,1,952,1,0
2,2,1,1,0,1,1,1,1,1,193,1,719,1,0
2,2,1,2,0,0,1,1,2,1,194,1,972,0,0
2,1,1,1,0,1,1,1,1,1,195,1,946,1,0
1,1,1,1,1,0,0,1,1,1,196,1,706,1,0
1,2,1,1,0,1,0,1,1,1,197,1,678,1,0
2,2,2,2,1,0,1,1,2,1,198,0,750,1,0
2,2,1,2,0,0,0,1,2,1,199,1,633,0,0
1,2,2,2,1,1,0,1,2,1,200,1,806,1,0
1,1,2,2,0,1,0,1,2,1,201,1,745,1,0
1,2,2,2,0,1,0,1,2,1,202,1,622,1,0
1,2,1,1,0,0,1,1,1,1,203,1,567,1,0
1,2,1,1,0,0,0,1,1,1,204,1,706,1,0
2,1,2,2,1,1,1,1,2,1,205,1,1072,1,0
2,1,1,2,0,0,0,1,2,1,206,1,697,0,0
2,2,1,2,0,1,0,1,2,1,207,1,734,0,0
1,2,1,1,1,1,1,1,1,1,208,0,987,1,0
1,2,2,2,0,0,1,1,2,1,209,0,829,1,0
1,2,2,2,0,0,0,1,2,1,210,0,959,1,0
1,2,2,1,0,0,0,1,2,1,211,1,752,0,0
1,2,2,1,0,0,0,1,2,1,212,1,998,0,0
1,1,2,2,0,1,0,1,2,1,213,1,672,1,0
1,2,2,1,0,1,0,1,2,1,214,1,628,0,0
2,2,1,2,1,0,0,1,2,1,215,1,660,0,0
2,1,2,2,0,1,0,1,2,1,216,1,671,1,0
2,2,2,2,0,1,0,1,2,1,217,1,768,1,0
2,2,1,1,0,0,1,1,1,1,218,0,784,1,0
2,2,1,1,0,0,0,1,1,1,219,0,1026,1,0
2,1,1,1,0,1,0,1,1,1,220,1,610,1,0
2,1,1,1,0,0,0,1,1,1,221,1,812,1,0
1,2,2,2,1,0,1,1,2,1,222,1,1201,1,0
1,1,1,2,0,1,1,1,1,1,223,0,761,0,0
1,1,1,1,0,0,0,1,1,1,224,1,669,1,0
1,1,2,1,0,0,1,1,2,1,225,1,636,0,0
1,1,1,1,0,0,1,1,1,1,226,1,730,1,0
1,1,2,1,0,0,1,1,2,1,227,1,598,0,0
2,1,2,2,1,0,0,1,2,1,228,1,662,1,0
2,1,1,2,0,0,0,1,2,1,229,1,696,0,0
2,1,1,1,0,0,1,1,1,1,230,1,618,1,0
2,2,2,2,0,1,1,1,2,1,231,1,601,1,0
2,2,2,2,0,0,0,1,2,1,232,1,835,1,0
1,2,2,1,1,0,0,1,2,1,233,1,789,0,0
1,2,2,2,0,0,0,1,2,1,234,1,918,1,0
1,1,1,1,0,1,1,1,1,1,235,1,614,1,0
2,2,1,1,1,0,0,1,1,1,236,1,990,1,0
2,2,1,1,0,0,0,1,1,1,237,1,970,1,0
2,2,2,2,0,0,1,1,2,1,238,1,593,1,0
2,1,1,1,0,1,1,1,1,1,239,1,721,1,0
2,2,1,1,0,1,0,1,1,1,240,1,911,1,0
2,1,2,2,0,1,1,1,2,1,241,1,849,1,0
2,1,2,2,0,0,0,1,2,1,242,1,737,1,0
2,1,1,1,0,0,1,1,1,1,243,1,740,1,0
1,1,2,2,1,0,1,1,2,1,244,1,1068,1,0
1,1,1,1,0,0,1,1,1,1,245,1,659,1,0
1,1,2,2,0,0,1,1,2,1,246,1,572,1,0
1,1,1,1,0,0,1,1,1,1,247,1,1013,1,0
1,1,2,2,0,0,1,1,2,1,248,1,609,1,0
1,2,1,2,0,1,1,1,1,1,249,1,775,0,0
1,2,1,1,0,0,0,1,1,1,250,1,1156,1,0
1,1,1,1,0,1,0,1,1,1,251,1,975,1,0
2,1,1,1,1,1,0,1,1,1,252,1,867,1,0
2,2,1,2,0,1,1,1,2,1,253,1,831,0,0
2,1,2,2,0,1,0,1,2,1,254,1,843,1,0
2,1,2,2,0,0,0,1,2,1,255,1,766,1,0
2,1,1,1,0,0,1,1,1,1,256,1,746,1,0
2,2,1,1,0,1,0,1,1,1,257,1,1025,1,0
2,2,1,2,0,0,1,1,2,1,258,1,720,0,0
2,1,1,1,0,1,1,1,1,1,259,1,810,1,0
2,1,2,2,0,0,1,1,2,1,260,1,810,1,0
