Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,2,1,-1,-1,-1,1,2,1,1,1,692,0,1
2,1,1,1,1,0,1,1,1,1,2,1,624,1,1
1,1,1,2,1,0,0,1,1,1,3,1,495,0,1
2,2,2,2,1,1,1,1,2,1,4,1,531,1,1
1,2,1,1,1,0,1,1,1,1,5,1,531,1,1
1,1,1,1,0,1,0,1,1,1,6,1,512,1,1
2,2,1,2,1,0,1,1,2,1,7,1,459,0,1
1,1,2,2,1,1,0,1,2,1,8,1,589,1,1
2,2,2,2,1,1,0,1,2,1,9,1,499,1,1
1,1,1,1,1,1,1,1,1,1,10,1,629,1,1
2,1,2,2,1,1,1,1,2,1,11,1,458,1,1
1,1,1,1,1,1,1,1,1,1,12,1,637,1,1
1,2,2,2,0,1,1,1,2,1,13,1,880,1,1
2,1,1,1,1,0,1,1,1,1,14,1,664,1,1
1,2,1,1,1,0,0,1,1,1,15,1,520,1,1
1,2,1,2,0,0,0,1,1,1,16,1,517,0,1
2,1,1,2,1,1,1,1,2,1,17,1,426,0,1
1,1,2,2,1,0,0,1,2,1,18,1,958,1,1
2,2,2,2,1,1,0,1,2,1,19,1,554,1,1
1,1,2,2,1,0,0,1,2,1,20,1,603,1,1
2,2,1,1,1,1,1,1,1,1,21,1,820,1,1
2,2,1,1,0,0,0,1,1,1,22,1,972,1,1
1,1,1,1,1,0,0,1,1,1,23,1,579,1,1
2,2,2,2,1,1,1,1,2,1,24,0,570,1,1
2,1,1,2,0,1,0,1,2,1,25,1,1040,0,1
1,1,1,1,1,1,1,1,1,1,26,1,561,1,1
2,2,2,1,1,1,0,1,1,1,27,1,697,0,1
1,2,2,1,1,1,1,1,2,1,28,0,1193,0,1
2,1,2,2,1,0,0,1,2,1,29,1,707,1,1
1,2,2,1,1,0,0,1,2,1,30,1,563,0,1
1,1,1,1,0,1,1,1,1,1,31,1,517,1,1
1,1,2,2,0,0,1,1,2,1,32,1,616,1,1
2,2,2,2,1,0,0,1,2,1,33,0,649,1,1
1,1,1,2,1,0,1,1,1,1,34,1,622,0,1
2,2,2,2,1,0,1,1,2,1,35,1,471,1,1
1,1,2,2,1,0,0,1,2,1,36,1,831,1,1
2,2,2,1,1,0,1,1,1,1,37,1,516,0,1
2,1,2,2,0,1,1,1,2,1,38,1,683,1,1
1,2,1,1,1,1,1,1,1,1,39,1,622,1,1
2,2,2,2,1,0,1,1,2,1,40,1,568,1,1
1,2,2,2,1,0,0,1,2,1,41,1,739,1,1
1,1,1,1,0,1,1,1,1,1,42,0,787,1,1
2,1,2,1,1,0,0,1,1,1,43,1,612,0,1
1,2,1,1,1,0,0,1,1,1,44,1,668,1,1
2,1,1,1,1,0,0,1,1,1,45,1,852,1,1
1,2,2,2,1,0,1,1,2,1,46,1,540,1,1
2,1,2,2,1,0,0,1,2,1,47,0,982,1,1
1,2,2,1,1,0,0,1,2,1,48,0,1002,0,1
1,2,1,1,0,0,1,1,1,1,49,1,614,1,1
2,1,2,2,1,1,1,1,2,1,50,1,465,1,1
1,2,2,2,1,1,0,1,2,1,51,1,666,1,1
2,1,1,2,1,0,0,1,2,1,52,0,530,0,1
1,2,2,1,1,1,0,1,2,1,53,1,716,0,1
2,1,2,2,1,1,0,1,2,1,54,1,453,1,1
1,2,2,2,1,0,0,1,2,1,55,0,925,1,1
