Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,1,2,-1,-1,-1,1,2,1,1,0,1499,0,1
1,1,2,2,1,0,0,1,2,1,2,-1,-1,1,1
2,2,2,2,1,1,0,1,2,1,3,1,1019,1,1
1,2,2,2,1,1,0,1,2,1,4,1,739,1,1
2,1,2,1,1,1,1,1,1,1,5,0,907,0,1
2,2,1,1,0,1,0,1,1,1,6,1,1378,1,1
1,2,1,1,1,0,0,1,1,1,7,1,666,1,1
2,1,2,2,1,1,1,1,2,1,8,-1,-1,1,1
2,1,2,2,0,0,0,1,2,1,9,1,725,1,1
1,1,2,1,1,1,0,1,2,1,10,0,986,0,1
2,1,2,2,1,0,0,1,2,1,11,1,946,1,1
1,1,1,1,1,0,1,1,1,1,12,1,1155,1,1
2,2,1,1,1,0,0,1,1,1,13,0,1029,1,1
1,2,2,2,1,0,1,1,2,1,14,0,903,1,1
2,2,1,1,1,1,1,1,1,1,15,1,668,1,1
2,2,1,1,0,0,0,1,1,1,16,1,775,1,1
2,2,1,1,0,0,0,1,1,1,17,0,879,1,1
1,2,1,2,1,0,0,1,1,1,18,1,848,0,1
1,2,2,2,0,0,1,1,2,1,19,0,1081,1,1
2,2,1,1,1,0,1,1,1,1,20,1,780,1,1
1,2,2,2,1,1,1,1,2,1,21,0,1213,1,1
2,1,1,1,1,0,1,1,1,1,22,0,898,1,1
1,1,2,2,1,1,1,1,2,1,23,1,96,1,1
2,2,1,1,1,0,1,1,1,1,24,1,744,1,1
2,2,2,1,0,0,0,1,1,1,25,0,1315,0,1
1,1,1,2,1,0,0,1,1,1,26,1,739,0,1
2,2,1,1,1,0,0,1,1,1,27,1,721,1,1
1,2,1,1,1,1,0,1,1,1,28,1,813,1,1
2,1,1,1,1,0,0,1,1,1,29,1,1020,1,1
1,2,2,2,1,1,1,1,2,1,30,1,995,1,1
1,1,1,2,0,1,1,1,1,1,31,0,857,0,1
2,2,1,1,1,0,0,1,1,1,32,1,537,1,1
1,2,2,1,1,1,1,1,2,1,33,1,706,0,1
2,1,2,2,1,1,0,1,2,1,34,1,1199,1,1
2,2,2,2,0,1,0,1,2,1,35,1,708,1,1
1,1,1,1,1,1,1,1,1,1,36,1,876,1,1
2,2,1,1,1,1,0,1,1,1,37,1,991,1,1
1,1,1,1,1,1,0,1,1,1,38,1,1258,1,1
2,1,1,1,1,1,0,1,1,1,39,1,893,1,1
1,2,1,2,1,0,0,1,1,1,40,1,655,0,1
2,2,2,2,1,0,1,1,2,1,41,1,639,1,1
2,1,2,1,0,1,1,1,1,1,42,1,895,0,1
1,2,2,2,1,0,1,1,2,1,43,1,671,1,1
2,2,1,1,1,0,1,1,1,1,44,0,702,1,1
2,1,1,1,0,1,0,1,1,1,45,1,324,1,1
1,1,1,1,1,1,0,1,1,1,46,1,714,1,1
2,1,1,1,1,0,0,1,1,1,47,1,604,1,1
1,2,2,2,1,1,1,1,2,1,48,1,560,1,1
2,2,2,1,1,0,1,1,1,1,49,1,1062,0,1
2,1,1,1,0,1,0,1,1,1,50,1,799,1,1
1,1,1,1,1,0,0,1,1,1,51,1,1026,1,1
2,2,2,2,1,1,1,1,2,1,52,1,749,1,1
2,2,1,1,0,0,1,1,1,1,53,0,906,1,1
1,2,1,2,1,0,0,1,1,1,54,1,631,0,1
2,2,2,2,1,1,1,1,2,1,55,1,971,1,1
1,1,2,2,1,0,0,1,2,1,56,1,703,1,1
2,1,1,2,1,0,0,1,2,1,57,1,633,0,1
1,1,1,1,1,0,1,1,1,1,58,1,636,1,1
2,2,1,1,1,1,0,1,1,1,59,1,662,1,1
1,2,2,2,1,0,1,1,2,1,60,1,579,1,1
1,2,2,1,0,0,0,1,2,1,61,1,590,0,1
2,1,1,1,1,1,1,1,1,1,62,1,590,1,1
1,1,1,2,1,0,0,1,1,1,63,0,520,0,1
