Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,1,1,1,1,1,1,1,50,1,861,1,0
1,2,1,1,0,1,0,1,1,1,51,0,872,1,0
1,2,1,2,0,0,0,1,1,1,52,0,798,0,0
1,1,1,1,0,1,0,1,1,1,53,1,798,1,0
2,1,2,1,1,0,0,1,1,1,54,1,668,0,0
1,1,1,1,1,0,0,1,1,1,55,1,642,1,0
2,2,2,1,1,1,0,1,1,1,56,1,1061,0,0
1,1,2,2,1,0,1,1,2,1,57,1,725,1,0
2,1,2,2,1,0,0,1,2,1,58,1,828,1,0
1,2,1,1,1,1,1,1,1,1,59,0,776,1,0
1,1,2,2,0,1,1,1,2,1,60,1,797,1,0
1,1,2,2,0,0,0,1,2,1,61,1,823,1,0
1,2,1,1,0,1,1,1,1,1,62,1,684,1,0
1,1,2,1,0,1,1,1,2,1,63,0,705,0,0
2,1,2,1,1,1,1,1,1,1,64,0,789,0,0
1,1,1,2,1,0,0,1,1,1,65,0,1033,0,0
1,2,2,2,0,1,1,1,2,1,66,-1,-1,1,0
1,2,1,1,0,0,1,1,1,1,67,0,1486,1,0
1,1,1,1,0,1,0,1,1,1,68,1,903,1,0
1,1,1,1,0,0,0,1,1,1,69,1,839,1,0
1,1,1,1,0,0,0,1,1,1,70,0,695,1,0
1,1,1,2,0,0,0,1,1,1,71,0,743,0,0
2,2,1,1,1,1,0,1,1,1,72,1,875,1,0
2,1,2,1,0,1,0,1,1,1,73,1,849,0,0
2,2,1,2,0,1,1,1,2,1,74,1,854,0,0
2,1,1,1,0,1,1,1,1,1,75,1,743,1,0
2,2,2,1,0,1,0,1,1,1,76,1,941,0,0
1,2,1,1,1,1,0,1,1,1,77,1,842,1,0
2,2,1,1,1,1,0,1,1,1,78,1,769,1,0
2,2,2,2,0,0,1,1,2,1,79,1,877,1,0
2,1,2,2,0,1,0,1,2,1,80,1,728,1,0
1,1,2,2,1,1,0,1,2,1,81,1,724,1,0
1,1,1,1,0,0,1,1,1,1,82,1,777,1,0
1,2,2,2,0,1,1,1,2,1,83,1,821,1,0
1,2,2,2,0,0,0,1,2,1,84,1,766,1,0
2,1,2,2,1,0,0,1,2,1,85,1,697,1,0
2,1,1,1,0,0,1,1,1,1,86,1,860,1,0
2,2,1,1,0,1,0,1,1,1,87,1,738,1,0
2,1,2,1,0,1,0,1,1,1,88,1,921,0,0
2,1,1,1,0,0,0,1,1,1,89,1,759,1,0
1,2,2,1,1,0,1,1,2,1,90,1,814,0,0
1,1,2,1,0,1,0,1,2,1,91,1,774,0,0
1,2,2,2,0,1,0,1,2,1,92,1,735,1,0
1,1,2,2,0,1,0,1,2,1,93,1,748,1,0
1,2,1,2,0,1,1,1,1,1,94,0,771,0,0
1,2,2,2,0,0,1,1,2,1,95,1,960,1,0
1,2,1,2,0,0,1,1,1,1,96,0,692,0,0
1,2,1,1,0,0,0,1,1,1,97,1,888,1,0
2,2,1,1,1,0,0,1,1,1,98,1,689,1,0
2,2,1,1,0,0,0,1,1,1,99,1,701,1,0
2,2,1,1,0,0,0,1,1,1,100,1,607,1,0
2,2,2,2,0,0,1,1,2,1,101,1,687,1,0
2,2,1,1,0,0,1,1,1,1,102,1,754,1,0
2,1,2,2,0,1,1,1,2,1,103,1,851,1,0
2,1,2,1,0,0,1,1,1,1,104,1,639,0,0
2,2,1,1,0,1,0,1,1,1,105,1,760,1,0
1,2,1,1,1,1,0,1,1,1,106,1,664,1,0
2,2,1,1,1,1,0,1,1,1,107,1,834,1,0
2,1,2,1,0,1,0,1,1,1,108,1,670,0,0
2,2,1,1,0,1,0,1,1,1,109,1,700,1,0
1,2,2,2,1,0,1,1,2,1,110,1,823,1,0
1,1,1,2,0,1,1,1,1,1,111,0,649,0,0
1,2,2,2,0,1,1,1,2,1,112,1,722,1,0
1,2,2,1,0,0,0,1,2,1,113,0,975,0,0
1,2,2,2,0,0,0,1,2,1,114,1,782,1,0
1,1,1,1,0,1,1,1,1,1,115,1,872,1,0
2,2,2,1,1,0,0,1,1,1,116,1,828,0,0
2,1,1,1,0,1,0,1,1,1,117,0,836,1,0
2,1,2,1,0,0,0,1,1,1,118,1,918,0,0
2,1,1,1,0,0,0,1,1,1,119,1,866,1,0
2,1,2,1,0,0,0,1,1,1,120,1,875,0,0
2,2,2,2,0,1,1,1,2,1,121,1,813,1,0
2,2,1,1,0,0,1,1,1,1,122,0,957,1,0
2,2,1,2,0,0,1,1,2,1,123,1,726,0,0
1,1,2,2,1,1,0,1,2,1,124,1,885,1,0
1,1,2,2,0,0,0,1,2,1,125,1,678,1,0
1,1,1,1,0,0,1,1,1,1,126,1,962,1,0
1,2,2,2,0,1,1,1,2,1,127,1,790,1,0
1,2,1,1,0,0,1,1,1,1,128,1,761,1,0
1,2,2,2,0,0,1,1,2,1,129,0,837,1,0
1,1,1,1,0,1,1,1,1,1,130,0,802,1,0
2,1,2,2,-1,-1,-1,1,2,1,131,0,913,1,0
2,1,2,2,0,0,0,1,2,1,132,0,886,1,0
1,1,2,2,1,1,0,1,2,1,133,0,996,1,0
1,2,1,2,0,1,1,1,1,1,134,0,847,0,0
1,2,1,1,0,0,0,1,1,1,135,1,761,1,0
2,1,1,1,1,1,0,1,1,1,136,1,843,1,0
2,1,2,2,0,0,1,1,2,1,137,1,895,1,0
1,2,1,1,1,1,1,1,1,1,138,1,973,1,0
1,1,2,2,0,1,1,1,2,1,139,1,872,1,0
1,1,2,2,0,0,0,1,2,1,140,1,846,1,0
1,1,1,1,0,0,1,1,1,1,141,1,1039,1,0
2,1,2,1,1,0,0,1,1,1,142,1,1044,0,0
1,2,1,1,1,0,0,1,1,1,143,1,840,1,0
2,1,2,2,1,0,1,1,2,1,144,1,965,1,0
2,2,2,2,0,1,0,1,2,1,145,0,912,1,0
2,1,1,1,0,1,1,1,1,1,146,1,950,1,0
2,1,1,1,0,0,0,1,1,1,147,1,1006,1,0
2,1,2,1,0,0,0,1,1,1,148,0,984,0,0
2,1,1,1,0,0,0,1,1,1,149,1,933,1,0
1,2,2,1,1,0,1,1,2,1,150,1,856,0,0
1,2,1,2,0,0,1,1,1,1,151,0,1097,0,0
1,1,1,1,0,1,0,1,1,1,152,1,908,1,0
1,1,1,1,0,0,0,1,1,1,153,1,896,1,0
1,2,2,2,0,1,1,1,2,1,154,1,914,1,0
1,1,2,2,0,1,0,1,2,1,155,1,979,1,0
2,2,2,1,1,0,1,1,1,1,156,1,889,0,0
2,2,2,1,0,0,0,1,1,1,157,1,802,0,0
2,1,1,1,0,1,0,1,1,1,158,0,1101,1,0
2,1,1,1,0,0,0,1,1,1,159,1,1099,1,0
2,2,2,2,0,1,1,1,2,1,160,1,796,1,0
2,1,1,1,0,1,1,1,1,1,161,1,991,1,0
1,1,1,2,1,0,0,1,1,1,162,0,822,0,0
1,2,1,2,0,1,0,1,1,1,163,1,915,0,0
2,2,1,1,1,1,0,1,1,1,164,1,993,1,0
1,2,2,2,1,0,1,1,2,1,165,1,744,1,0
1,2,1,1,0,0,1,1,1,1,166,1,668,1,0
1,2,1,1,0,0,0,1,1,1,167,0,1119,1,0
1,2,2,2,0,0,1,1,2,1,168,1,1122,1,0
1,2,2,2,0,0,0,1,2,1,169,0,709,1,0
1,1,1,1,0,1,1,1,1,1,170,1,1156,1,0
1,2,2,2,0,1,1,1,2,1,171,1,865,1,0
1,2,2,2,0,0,0,1,2,1,172,1,831,1,0
2,1,2,2,1,0,0,1,2,1,173,0,1064,1,0
2,2,2,1,0,1,1,1,1,1,174,1,1140,0,0
2,1,2,1,0,1,0,1,1,1,175,1,846,0,0
2,2,2,2,0,1,1,1,2,1,176,1,782,1,0
1,1,2,2,1,1,0,1,2,1,177,1,848,1,0
1,1,2,1,0,0,0,1,2,1,178,0,711,0,0
1,1,2,2,0,0,0,1,2,1,179,1,932,1,0
1,2,1,1,0,1,1,1,1,1,180,1,935,1,0
1,1,1,1,0,1,0,1,1,1,181,1,936,1,0
1,2,2,2,0,1,1,1,2,1,182,0,1077,1,0
1,2,2,2,0,0,0,1,2,1,183,1,849,1,0
2,1,2,1,1,1,1,1,1,1,184,1,955,0,0
2,2,1,2,0,1,1,1,2,1,185,1,934,0,0
2,1,2,1,0,1,1,1,1,1,186,0,1050,0,0
1,1,1,1,1,1,0,1,1,1,187,1,1368,1,0
2,1,2,2,1,0,1,1,2,1,188,1,764,1,0
1,2,2,1,1,1,0,1,2,1,189,0,777,0,0
1,1,2,2,0,1,0,1,2,1,190,1,970,1,0
1,1,1,1,0,0,1,1,1,1,191,1,724,1,0
1,1,1,2,0,0,0,1,1,1,192,0,947,0,0
2,2,2,2,1,0,1,1,2,1,193,1,1268,1,0
2,2,2,2,0,0,0,1,2,1,194,1,1051,1,0
2,2,2,2,0,0,0,1,2,1,195,1,788,1,0
1,1,1,1,1,0,1,1,1,1,196,1,711,1,0
2,1,1,1,1,1,0,1,1,1,197,1,1265,1,0
2,1,2,2,0,0,1,1,2,1,198,1,696,1,0
2,2,1,1,0,1,1,1,1,1,199,1,932,1,0
1,2,1,1,1,1,0,1,1,1,200,1,1185,1,0
2,2,2,1,1,1,0,1,1,1,201,1,910,0,0
2,1,2,2,0,1,1,1,2,1,202,1,913,1,0
2,2,1,1,0,1,1,1,1,1,203,1,1500,1,0
2,2,1,1,0,0,0,1,1,1,204,1,768,1,0
2,2,1,1,0,0,0,1,1,1,205,1,885,1,0
2,2,2,2,0,0,1,1,2,1,206,1,671,1,0
2,2,1,1,0,0,1,1,1,1,207,1,920,1,0
1,2,1,1,1,1,0,1,1,1,208,1,908,1,0
1,1,1,1,0,1,0,1,1,1,209,1,976,1,0
2,2,1,1,1,1,0,1,1,1,210,1,795,1,0
1,2,2,2,1,0,1,1,2,1,211,1,823,1,0
1,2,2,2,0,0,0,1,2,1,212,1,858,1,0
1,1,2,1,0,1,0,1,2,1,213,0,900,0,0
1,1,2,2,0,0,0,1,2,1,214,1,916,1,0
2,2,1,1,1,1,1,1,1,1,215,1,586,1,0
2,1,1,1,0,1,0,1,1,1,216,1,882,1,0
2,2,1,1,0,1,0,1,1,1,217,1,724,1,0
2,1,1,1,0,1,0,1,1,1,218,1,679,1,0
2,2,1,2,0,1,1,1,2,1,219,1,880,0,0
2,2,2,2,0,0,0,1,2,1,220,1,983,1,0
2,2,2,2,0,0,0,1,2,1,221,1,1046,1,0
1,1,1,2,1,1,1,1,1,1,222,0,890,0,0
1,1,2,2,0,0,1,1,2,1,223,1,714,1,0
1,2,2,2,0,1,0,1,2,1,224,0,1085,1,0
1,2,1,2,0,0,1,1,1,1,225,1,1104,0,0
1,1,1,1,0,1,0,1,1,1,226,1,686,1,0
1,2,2,1,0,1,1,1,2,1,227,0,632,0,0
1,1,2,1,0,1,0,1,2,1,228,0,1068,0,0
1,2,1,1,0,1,1,1,1,1,229,1,728,1,0
2,1,2,2,1,1,1,1,2,1,230,1,836,1,0
2,1,1,1,0,0,1,1,1,1,231,1,905,1,0
2,1,1,1,0,0,0,1,1,1,232,1,880,1,0
2,2,2,2,0,1,1,1,2,1,233,0,843,1,0
2,2,1,1,0,0,1,1,1,1,234,1,793,1,0
2,2,2,1,0,0,0,1,1,1,235,1,765,0,0
1,1,2,2,1,0,1,1,2,1,236,1,790,1,0
1,2,2,2,0,1,0,1,2,1,237,0,875,1,0
1,1,1,2,0,1,1,1,1,1,238,0,695,0,0
1,1,1,1,0,0,0,1,1,1,239,1,899,1,0
2,2,1,1,1,0,0,1,1,1,240,1,880,1,0
2,1,2,1,0,1,0,1,1,1,241,1,1084,0,0
2,2,2,2,0,1,1,1,2,1,242,1,906,1,0
2,1,2,2,0,1,0,1,2,1,243,1,794,1,0
2,1,2,1,0,0,1,1,1,1,244,1,1206,0,0
2,1,1,1,0,0,0,1,1,1,245,1,858,1,0
1,1,1,1,1,0,0,1,1,1,246,0,1400,1,0
1,1,1,1,0,0,0,1,1,1,247,1,878,1,0
1,2,2,2,0,1,1,1,2,1,248,1,838,1,0
1,1,1,1,0,1,1,1,1,1,249,1,809,1,0
1,1,1,2,0,0,0,1,1,1,250,0,727,0,0
1,2,2,2,0,1,1,1,2,1,251,1,723,1,0
1,2,2,1,0,0,0,1,2,1,252,0,852,0,0
1,2,2,2,0,0,0,1,2,1,253,1,1038,1,0
2,2,2,2,1,0,0,1,2,1,254,1,766,1,0
2,1,1,1,0,1,1,1,1,1,255,1,970,1,0
2,1,2,2,0,0,1,1,2,1,256,1,791,1,0
2,2,1,1,0,1,1,1,1,1,257,1,947,1,0
2,2,1,2,0,0,1,1,2,1,258,1,780,0,0
2,1,2,2,0,1,0,1,2,1,259,1,736,1,0
2,1,2,1,0,0,1,1,1,1,260,1,1002,0,0
