Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,2,2,-1,-1,-1,1,2,1,1,0,1161,1,0
1,1,1,1,1,0,1,1,1,1,2,1,721,1,0
2,2,2,2,1,1,1,1,2,1,3,0,982,1,0
1,2,1,2,1,0,1,1,1,1,4,1,601,0,0
2,1,2,1,1,1,0,1,1,1,5,0,743,0,0
2,2,1,2,0,1,1,1,2,1,6,1,1200,0,0
2,2,1,1,0,0,1,1,1,1,7,1,1189,1,0
2,1,1,1,0,1,0,1,1,1,8,1,1071,1,0
2,1,2,2,0,0,1,1,2,1,9,1,792,1,0
1,2,2,2,1,0,0,1,2,1,10,1,748,1,0
1,2,2,1,0,0,0,1,2,1,11,1,599,0,0
1,2,2,2,0,0,0,1,2,1,12,1,597,1,0
1,1,1,1,0,1,1,1,1,1,13,0,666,1,0
1,2,1,1,0,1,0,1,1,1,14,1,608,1,0
1,1,1,2,0,1,0,1,1,1,15,1,1221,0,0
2,1,2,1,1,0,0,1,1,1,16,0,779,0,0
2,2,2,2,0,1,1,1,2,1,17,1,790,1,0
2,2,2,2,0,0,0,1,2,1,18,1,725,1,0
2,2,1,1,0,0,1,1,1,1,19,0,565,1,0
2,1,1,1,0,1,0,1,1,1,20,0,662,1,0
2,2,1,2,0,1,1,1,2,1,21,1,601,0,0
1,1,2,2,1,0,0,1,2,1,22,1,926,1,0
1,1,1,2,0,0,1,1,1,1,23,0,1115,0,0
1,1,1,1,0,0,0,1,1,1,24,0,1182,1,0
1,1,1,2,0,0,0,1,1,1,25,1,1008,0,0
2,1,2,2,1,1,1,1,2,1,26,0,1156,1,0
2,1,2,1,0,0,1,1,1,1,27,1,1096,0,0
2,2,1,1,0,1,0,1,1,1,28,0,1039,1,0
1,2,2,2,1,1,1,1,2,1,29,1,1326,1,0
1,1,2,2,0,1,0,1,2,1,30,1,798,1,0
1,2,2,2,0,1,0,1,2,1,31,1,995,1,0
1,1,2,2,0,1,0,1,2,1,32,1,718,1,0
1,1,1,1,0,0,1,1,1,1,33,1,826,1,0
2,2,2,1,1,0,0,1,1,1,34,0,951,0,0
2,2,2,2,0,0,1,1,2,1,35,1,934,1,0
2,1,2,1,0,1,1,1,1,1,36,1,994,0,0
2,2,1,1,0,1,0,1,1,1,37,1,803,1,0
1,2,2,2,1,0,1,1,2,1,38,1,1167,1,0
1,2,2,2,0,0,0,1,2,1,39,1,811,1,0
1,2,1,1,0,0,1,1,1,1,40,1,687,1,0
1,1,1,1,0,1,0,1,1,1,41,1,1214,1,0
1,2,2,2,0,1,1,1,2,1,42,1,707,1,0
1,2,1,2,0,0,1,1,1,1,43,0,1103,0,0
1,2,2,2,0,0,1,1,2,1,44,0,963,1,0
1,2,2,2,0,0,0,1,2,1,45,1,750,1,0
2,2,2,2,1,0,0,1,2,1,46,1,582,1,0
2,1,2,2,0,1,0,1,2,1,47,0,627,1,0
2,1,2,2,0,0,0,1,2,1,48,1,671,1,0
2,1,2,2,0,0,0,1,2,1,49,1,607,1,0
2,1,2,2,0,0,0,1,2,1,50,1,589,1,0
2,1,1,1,0,0,1,1,1,1,51,0,887,1,0
1,1,1,1,1,0,0,1,1,1,52,1,1374,1,0
1,2,2,2,0,1,1,1,2,1,53,0,1167,1,0
2,1,2,2,1,0,0,1,2,1,54,1,1392,1,0
2,1,2,1,0,0,1,1,1,1,55,0,1476,0,0
1,1,2,2,1,1,1,1,2,1,56,1,1239,1,0
2,1,2,2,1,1,0,1,2,1,57,-1,-1,1,0
2,1,2,2,0,0,0,1,2,1,58,1,764,1,0
2,2,1,1,0,1,1,1,1,1,59,1,873,1,0
2,1,1,1,0,1,0,1,1,1,60,1,887,1,0
1,1,2,2,1,0,1,1,2,1,61,0,747,1,0
2,2,2,2,1,1,0,1,2,1,62,0,988,1,0
1,2,1,1,1,1,1,1,1,1,63,1,791,1,0
1,1,2,2,0,1,1,1,2,1,64,0,713,1,0
1,2,1,2,0,1,1,1,1,1,65,1,861,0,0
1,1,1,1,0,1,0,1,1,1,66,1,793,1,0
1,1,2,2,0,0,1,1,2,1,67,0,732,1,0
2,1,2,2,1,1,0,1,2,1,68,0,856,1,0
2,1,2,1,0,0,1,1,1,1,69,0,1298,0,0
1,2,2,2,1,0,1,1,2,1,70,0,934,1,0
2,2,2,2,1,0,0,1,2,1,71,0,1313,1,0
2,2,2,2,0,0,0,1,2,1,72,1,1435,1,0
1,1,2,1,1,1,0,1,2,1,73,-1,-1,0,0
1,2,1,1,0,1,1,1,1,1,74,1,713,1,0
1,1,2,1,0,1,1,1,2,1,75,0,908,0,0
1,2,2,1,0,1,0,1,2,1,76,0,865,0,0
1,1,2,2,0,1,0,1,2,1,77,0,1277,1,0
1,1,1,1,0,0,1,1,1,1,78,1,1145,1,0
1,2,1,1,0,1,0,1,1,1,79,0,348,1,0
2,2,2,2,1,1,1,1,2,1,80,0,822,1,0
2,2,2,2,0,0,0,1,2,1,81,0,1021,1,0
2,2,1,2,0,0,0,1,2,1,82,1,786,0,0
2,2,2,1,0,0,1,1,1,1,83,1,829,0,0
2,1,1,2,0,1,1,1,2,1,84,0,953,0,0
2,2,1,1,0,1,1,1,1,1,85,1,675,1,0
2,1,1,2,0,1,1,1,2,1,86,1,1181,0,0
2,2,1,1,0,1,1,1,1,1,87,0,1479,1,0
1,1,1,2,1,0,0,1,1,1,88,1,1092,0,0
1,1,1,1,0,0,0,1,1,1,89,1,791,1,0
1,1,2,2,0,0,1,1,2,1,90,0,978,1,0
1,1,1,1,0,0,1,1,1,1,91,1,806,1,0
1,2,1,1,0,1,0,1,1,1,92,1,1346,1,0
1,2,1,2,0,0,0,1,1,1,93,0,1067,0,0
2,2,1,1,1,0,0,1,1,1,94,1,647,1,0
2,1,1,1,0,1,0,1,1,1,95,1,747,1,0
2,1,1,1,0,0,0,1,1,1,96,1,767,1,0
2,2,2,2,0,1,1,1,2,1,97,0,1053,1,0
2,1,1,1,0,1,1,1,1,1,98,1,722,1,0
2,2,2,1,0,1,0,1,1,1,99,1,895,0,0
