Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,2,1,-1,-1,-1,1,2,1,1,-1,-1,0,0
2,1,1,2,1,0,0,1,2,1,2,0,622,0,0
1,1,2,2,1,1,0,1,2,1,3,1,751,1,0
2,2,1,1,1,0,1,1,1,1,4,1,491,1,0
2,1,1,1,0,1,0,1,1,1,5,1,532,1,0
2,1,1,1,0,0,0,1,1,1,6,1,573,1,0
2,2,2,1,0,1,0,1,1,1,7,0,603,0,0
2,2,2,2,0,0,1,1,2,1,8,1,718,1,0
2,1,2,1,0,1,1,1,1,1,9,1,659,0,0
2,1,1,1,0,0,0,1,1,1,10,1,508,1,0
2,2,1,1,0,1,0,1,1,1,11,1,551,1,0
1,1,1,2,1,0,0,1,1,1,12,1,766,0,0
2,1,1,1,1,0,0,1,1,1,13,1,682,1,0
2,2,1,1,0,1,0,1,1,1,14,1,500,1,0
1,2,2,1,1,1,1,1,2,1,15,1,694,0,0
1,2,2,2,0,0,0,1,2,1,16,1,712,1,0
2,1,1,1,1,1,1,1,1,1,17,1,582,1,0
2,1,2,2,0,0,1,1,2,1,18,1,712,1,0
1,1,2,2,1,1,0,1,2,1,19,1,671,1,0
1,2,2,2,0,1,0,1,2,1,20,1,733,1,0
2,1,1,1,1,1,1,1,1,1,21,1,605,1,0
1,1,2,2,1,0,1,1,2,1,22,1,709,1,0
1,1,1,2,0,0,1,1,1,1,23,1,807,0,0
2,1,1,1,1,0,0,1,1,1,24,1,755,1,0
2,1,1,2,0,0,1,1,2,1,25,0,593,0,0
2,1,2,2,0,0,0,1,2,1,26,1,851,1,0
1,2,1,1,1,0,1,1,1,1,27,1,861,1,0
1,1,2,1,0,1,1,1,2,1,28,1,721,0,0
1,2,1,2,0,1,1,1,1,1,29,1,586,0,0
1,1,2,2,0,1,1,1,2,1,30,1,693,1,0
1,2,1,1,0,1,1,1,1,1,31,1,611,1,0
1,1,2,2,0,1,1,1,2,1,32,1,655,1,0
1,1,2,2,0,0,0,1,2,1,33,1,646,1,0
1,2,1,1,0,1,1,1,1,1,34,1,502,1,0
2,1,2,1,1,1,0,1,1,1,35,0,561,0,0
2,1,1,2,0,0,1,1,2,1,36,0,502,0,0
2,1,2,2,0,0,0,1,2,1,37,0,627,1,0
1,1,1,2,1,1,1,1,1,1,38,1,1151,0,0
1,1,1,1,0,0,0,1,1,1,39,1,796,1,0
1,2,2,2,0,1,1,1,2,1,40,1,774,1,0
1,1,1,1,0,1,1,1,1,1,41,1,778,1,0
2,2,2,2,1,1,1,1,2,1,42,1,782,1,0
1,1,1,1,1,0,1,1,1,1,43,1,479,1,0
1,1,1,1,0,0,0,1,1,1,44,0,595,1,0
1,2,1,2,0,1,0,1,1,1,45,1,590,0,0
1,2,2,2,0,0,1,1,2,1,46,1,762,1,0
1,2,2,2,0,0,0,1,2,1,47,1,752,1,0
1,2,1,1,0,0,1,1,1,1,48,1,598,1,0
1,1,2,2,0,1,1,1,2,1,49,1,578,1,0
2,2,1,1,1,1,1,1,1,1,50,1,453,1,0
2,1,2,1,0,1,0,1,1,1,51,0,539,0,0
2,1,1,1,0,0,0,1,1,1,52,1,475,1,0
1,1,2,2,1,0,1,1,2,1,53,1,480,1,0
1,1,1,2,0,0,1,1,1,1,54,1,477,0,0
1,1,1,1,0,0,0,1,1,1,55,1,635,1,0
1,1,2,2,0,0,1,1,2,1,56,1,1071,1,0
1,1,1,1,0,0,1,1,1,1,57,1,579,1,0
2,1,1,1,1,0,0,1,1,1,58,1,728,1,0
2,2,2,2,0,1,1,1,2,1,59,1,566,1,0
2,2,1,1,0,0,1,1,1,1,60,1,440,1,0
1,2,1,1,1,1,0,1,1,1,61,1,665,1,0
1,1,2,2,0,1,1,1,2,1,62,1,684,1,0
1,1,1,1,0,0,1,1,1,1,63,1,701,1,0
2,1,2,1,1,0,0,1,1,1,64,0,1010,0,0
2,1,1,1,0,0,0,1,1,1,65,1,472,1,0
2,2,1,1,0,1,0,1,1,1,66,1,664,1,0
2,2,2,2,0,0,1,1,2,1,67,0,945,1,0
1,2,2,2,1,1,0,1,2,1,68,1,803,1,0
1,1,1,1,0,1,1,1,1,1,69,1,548,1,0
1,2,2,2,0,1,1,1,2,1,70,1,553,1,0
2,2,2,2,1,1,0,1,2,1,71,1,695,1,0
2,2,1,1,0,0,1,1,1,1,72,1,804,1,0
2,2,1,1,0,0,0,1,1,1,73,1,603,1,0
2,2,1,1,0,0,0,1,1,1,74,1,590,1,0
2,1,2,2,0,1,1,1,2,1,75,1,612,1,0
2,1,2,1,0,0,1,1,1,1,76,0,668,0,0
2,2,2,2,0,1,1,1,2,1,77,1,711,1,0
2,1,1,1,0,1,1,1,1,1,78,1,542,1,0
1,2,1,1,1,1,0,1,1,1,79,1,679,1,0
1,1,1,1,0,1,0,1,1,1,80,1,654,1,0
1,2,1,1,0,1,0,1,1,1,81,1,769,1,0
2,1,2,2,1,1,1,1,2,1,82,1,606,1,0
2,2,2,2,0,1,0,1,2,1,83,1,603,1,0
2,1,2,2,0,1,0,1,2,1,84,1,688,1,0
1,2,2,1,1,0,0,1,2,1,85,0,835,0,0
1,2,1,1,0,0,1,1,1,1,86,1,741,1,0
1,1,2,2,0,1,1,1,2,1,87,1,657,1,0
1,2,1,1,0,1,1,1,1,1,88,1,570,1,0
1,2,1,1,0,0,0,1,1,1,89,1,612,1,0
1,1,2,1,0,1,1,1,2,1,90,1,548,0,0
2,2,2,2,1,0,0,1,2,1,91,1,964,1,0
2,2,2,1,0,0,1,1,1,1,92,0,923,0,0
1,1,1,1,1,1,0,1,1,1,93,1,523,1,0
1,1,1,1,0,0,0,1,1,1,94,1,609,1,0
1,2,1,1,0,1,0,1,1,1,95,1,638,1,0
1,1,1,2,0,1,0,1,1,1,96,1,753,0,0
1,1,2,2,0,0,1,1,2,1,97,1,660,1,0
1,1,1,2,0,0,1,1,1,1,98,1,635,0,0
1,2,2,1,0,1,1,1,2,1,99,0,1096,0,0
2,2,2,1,1,1,1,1,1,1,100,1,954,0,0
2,1,1,1,0,1,0,1,1,1,101,1,551,1,0
2,2,1,1,0,1,0,1,1,1,102,1,497,1,0
2,1,2,2,0,1,1,1,2,1,103,0,1137,1,0
2,2,2,1,0,1,1,1,1,1,104,0,969,0,0
2,1,2,2,0,1,1,1,2,1,105,0,768,1,0
2,1,1,1,0,0,1,1,1,1,106,1,648,1,0
1,2,2,2,1,0,1,1,2,1,107,1,807,1,0
1,2,2,2,0,0,0,1,2,1,108,1,745,1,0
1,2,1,2,0,0,1,1,1,1,109,1,779,0,0
1,2,2,2,0,0,1,1,2,1,110,1,630,1,0
2,2,1,1,1,0,1,1,1,1,111,1,584,1,0
2,2,1,1,0,0,0,1,1,1,112,1,831,1,0
2,2,2,2,0,0,1,1,2,1,113,1,619,1,0
2,2,1,1,0,0,1,1,1,1,114,1,546,1,0
2,2,2,1,0,0,0,1,1,1,115,0,645,0,0
2,2,2,1,0,0,0,1,1,1,116,0,687,0,0
1,2,2,2,1,0,1,1,2,1,117,0,669,1,0
1,2,1,1,0,0,1,1,1,1,118,1,596,1,0
1,2,2,1,0,0,1,1,2,1,119,0,631,0,0
1,1,1,1,0,1,1,1,1,1,120,1,464,1,0
1,2,2,2,0,1,1,1,2,1,121,1,574,1,0
1,2,2,1,0,0,0,1,2,1,122,0,497,0,0
2,2,2,1,1,0,1,1,1,1,123,1,513,0,0
2,1,2,2,0,1,1,1,2,1,124,0,505,1,0
2,1,2,2,0,0,0,1,2,1,125,1,557,1,0
2,2,1,1,0,1,1,1,1,1,126,1,533,1,0
2,1,1,1,0,1,0,1,1,1,127,1,557,1,0
2,2,1,1,0,1,0,1,1,1,128,1,562,1,0
2,1,1,2,0,1,1,1,2,1,129,0,752,0,0
2,2,1,2,0,1,0,1,2,1,130,0,712,0,0
2,1,1,1,-1,-1,-1,1,1,1,131,1,635,1,0
1,2,1,1,1,1,0,1,1,1,132,1,606,1,0
1,2,2,2,0,0,1,1,2,1,133,1,674,1,0
1,1,2,2,0,1,0,1,2,1,134,1,708,1,0
2,2,2,2,1,0,0,1,2,1,135,1,700,1,0
2,2,1,1,0,0,1,1,1,1,136,1,714,1,0
1,2,2,1,1,0,1,1,2,1,137,0,936,0,0
2,2,2,2,1,1,0,1,2,1,138,1,802,1,0
1,2,1,1,1,1,1,1,1,1,139,1,594,1,0
1,1,2,2,0,1,1,1,2,1,140,1,901,1,0
1,1,1,2,0,0,1,1,1,1,141,1,546,0,0
1,1,1,1,0,0,0,1,1,1,142,1,482,1,0
2,2,1,1,1,0,0,1,1,1,143,1,471,1,0
2,1,1,1,0,1,0,1,1,1,144,1,462,1,0
2,2,2,2,0,1,1,1,2,1,145,1,601,1,0
1,1,1,1,1,0,1,1,1,1,146,1,524,1,0
2,1,1,1,1,0,0,1,1,1,147,1,468,1,0
2,2,1,1,0,1,0,1,1,1,148,1,449,1,0
2,1,2,2,0,1,1,1,2,1,149,1,494,1,0
2,1,1,2,0,0,0,1,2,1,150,0,543,0,0
1,2,1,1,1,1,1,1,1,1,151,1,472,1,0
2,1,1,1,1,0,0,1,1,1,152,1,1173,1,0
2,2,1,2,0,1,1,1,2,1,153,0,823,0,0
1,2,2,2,1,1,0,1,2,1,154,-1,-1,1,0
2,2,1,1,1,0,1,1,1,1,155,1,1478,1,0
2,2,2,2,0,0,1,1,2,1,156,1,644,1,0
2,1,1,1,0,1,1,1,1,1,157,1,495,1,0
1,1,2,2,1,0,1,1,2,1,158,1,673,1,0
1,2,1,1,0,1,1,1,1,1,159,1,516,1,0
1,1,1,1,0,1,0,1,1,1,160,1,798,1,0
1,2,2,2,0,1,1,1,2,1,161,1,632,1,0
1,2,1,1,0,0,1,1,1,1,162,1,630,1,0
2,2,2,1,1,0,0,1,1,1,163,0,850,0,0
2,1,2,2,0,1,1,1,2,1,164,0,442,1,0
1,1,1,1,1,1,1,1,1,1,165,1,779,1,0
1,2,1,1,0,1,0,1,1,1,166,-1,-1,1,0
1,2,2,2,0,0,1,1,2,1,167,1,725,1,0
2,1,2,1,1,1,1,1,1,1,168,0,687,0,0
1,2,2,2,1,0,1,1,2,1,169,0,622,1,0
1,2,1,1,0,0,1,1,1,1,170,0,207,1,0
1,2,1,1,0,0,0,1,1,1,171,1,1060,1,0
1,1,2,2,0,1,1,1,2,1,172,1,562,1,0
1,1,1,1,0,0,1,1,1,1,173,1,616,1,0
2,2,1,1,1,1,0,1,1,1,174,1,577,1,0
2,1,2,1,0,1,0,1,1,1,175,-1,-1,0,0
2,1,2,2,0,0,1,1,2,1,176,0,640,1,0
2,2,2,1,0,1,1,1,1,1,177,1,597,0,0
2,1,1,2,0,1,1,1,2,1,178,0,692,0,0
2,1,1,1,0,0,1,1,1,1,179,1,570,1,0
1,2,2,1,1,1,1,1,2,1,180,0,844,0,0
2,1,2,2,1,1,0,1,2,1,181,1,871,1,0
2,1,2,1,0,0,1,1,1,1,182,0,845,0,0
2,2,1,1,0,1,0,1,1,1,183,1,616,1,0
2,2,1,1,0,0,0,1,1,1,184,1,620,1,0
2,2,1,1,0,0,0,1,1,1,185,1,654,1,0
2,1,1,1,0,1,0,1,1,1,186,1,528,1,0
1,1,1,2,1,1,0,1,1,1,187,1,629,0,0
1,1,2,2,0,0,1,1,2,1,188,1,620,1,0
1,1,1,1,0,0,1,1,1,1,189,1,469,1,0
2,1,2,1,1,0,0,1,1,1,190,0,843,0,0
2,2,2,1,0,1,0,1,1,1,191,1,466,0,0
2,2,2,2,0,0,1,1,2,1,192,1,912,1,0
2,1,2,2,0,1,0,1,2,1,193,1,1095,1,0
2,1,1,1,0,0,1,1,1,1,194,1,926,1,0
2,1,1,1,0,0,0,1,1,1,195,1,553,1,0
1,2,1,1,1,0,0,1,1,1,196,1,723,1,0
1,1,1,2,0,1,0,1,1,1,197,1,566,0,0
1,2,1,2,0,1,0,1,1,1,198,1,550,0,0
1,1,2,2,0,1,1,1,2,1,199,1,570,1,0
2,1,1,1,1,1,1,1,1,1,200,1,988,1,0
2,1,1,2,0,0,1,1,2,1,201,0,608,0,0
2,1,2,2,0,0,0,1,2,1,202,1,707,1,0
2,2,1,1,0,1,1,1,1,1,203,1,921,1,0
1,2,2,2,1,0,1,1,2,1,204,1,679,1,0
1,1,1,1,0,1,1,1,1,1,205,1,576,1,0
1,2,1,1,0,1,0,1,1,1,206,1,890,1,0
1,2,2,1,0,0,1,1,2,1,207,1,592,0,0
1,1,2,1,0,1,0,1,2,1,208,1,830,0,0
1,2,1,1,0,1,1,1,1,1,209,1,538,1,0
2,2,2,1,1,1,0,1,1,1,210,0,981,0,0
2,2,2,1,0,0,0,1,1,1,211,0,801,0,0
2,2,2,1,0,0,0,1,1,1,212,0,688,0,0
2,1,2,1,0,1,0,1,1,1,213,1,907,0,0
2,2,1,1,0,1,0,1,1,1,214,1,592,1,0
2,2,2,2,0,0,1,1,2,1,215,-1,-1,1,0
2,2,2,1,0,0,1,1,1,1,216,0,793,0,0
1,1,2,2,1,0,1,1,2,1,217,0,534,1,0
1,2,2,1,0,1,0,1,2,1,218,1,514,0,0
1,2,2,2,0,0,0,1,2,1,219,1,747,1,0
1,1,2,2,0,1,0,1,2,1,220,1,834,1,0
1,1,1,2,0,0,1,1,1,1,221,0,1027,0,0
2,2,2,2,1,1,1,1,2,1,222,1,736,1,0
1,1,2,2,1,1,0,1,2,1,223,1,735,1,0
1,2,2,2,0,1,0,1,2,1,224,1,744,1,0
1,2,2,2,0,0,0,1,2,1,225,1,699,1,0
1,2,2,1,0,0,0,1,2,1,226,1,728,0,0
1,2,1,2,0,0,1,1,1,1,227,1,665,0,0
2,1,1,1,1,1,0,1,1,1,228,1,666,1,0
2,2,1,1,0,1,0,1,1,1,229,1,576,1,0
2,2,1,1,0,0,0,1,1,1,230,1,648,1,0
2,1,2,2,0,1,1,1,2,1,231,1,616,1,0
2,1,2,2,0,0,0,1,2,1,232,1,730,1,0
2,2,2,2,0,1,0,1,2,1,233,1,709,1,0
2,2,1,1,0,0,1,1,1,1,234,0,461,1,0
2,2,1,1,0,0,0,1,1,1,235,-1,-1,1,0
1,1,2,2,1,1,1,1,2,1,236,-1,-1,1,0
1,2,1,1,0,1,1,1,1,1,237,-1,-1,1,0
1,1,1,1,0,1,0,1,1,1,238,1,1230,1,0
1,1,1,2,0,0,0,1,1,1,239,1,551,0,0
1,2,2,2,0,1,1,1,2,1,240,1,586,1,0
1,2,1,1,0,0,1,1,1,1,241,1,434,1,0
1,1,1,1,0,1,0,1,1,1,242,1,417,1,0
1,2,2,2,0,1,1,1,2,1,243,1,545,1,0
2,1,1,1,1,0,1,1,1,1,244,1,907,1,0
2,1,1,1,0,0,0,1,1,1,245,1,480,1,0
2,2,1,1,0,1,0,1,1,1,246,1,503,1,0
2,1,1,1,0,1,0,1,1,1,247,1,393,1,0
2,2,2,2,0,1,1,1,2,1,248,1,603,1,0
2,1,2,2,0,1,0,1,2,1,249,-1,-1,1,0
2,1,2,2,0,0,0,1,2,1,250,0,430,1,0
2,1,1,1,0,0,1,1,1,1,251,0,451,1,0
1,1,1,2,1,0,0,1,1,1,252,1,428,0,0
1,1,1,1,0,0,0,1,1,1,253,1,722,1,0
1,1,2,2,0,0,1,1,2,1,254,1,523,1,0
1,1,1,1,0,0,1,1,1,1,255,1,565,1,0
1,1,1,1,0,0,0,1,1,1,256,1,544,1,0
1,2,1,2,0,1,0,1,1,1,257,1,660,0,0
1,2,2,2,0,0,1,1,2,1,258,1,565,1,0
1,1,2,1,0,1,0,1,2,1,259,1,717,0,0
1,1,2,2,0,0,0,1,2,1,260,1,625,1,0
