Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,2,-1,-1,-1,1,2,1,1,1,471,1,1
2,1,1,2,0,1,0,1,2,1,2,1,413,0,1
1,2,1,1,1,1,1,1,1,1,3,1,598,1,1
2,1,2,1,1,0,0,1,1,1,4,1,530,0,1
1,2,2,1,1,0,1,1,2,1,5,0,740,0,1
2,2,1,2,1,1,0,1,2,1,6,1,417,0,1
1,2,1,1,1,0,1,1,1,1,7,1,704,1,1
1,1,2,2,0,1,1,1,2,1,8,1,811,1,1
2,2,2,2,1,1,0,1,2,1,9,1,582,1,1
1,2,2,1,1,0,0,1,2,1,10,1,839,0,1
1,2,2,1,0,0,0,1,2,1,11,0,645,0,1
2,2,2,1,1,0,1,1,1,1,12,1,494,0,1
1,1,2,2,1,1,1,1,2,1,13,1,617,1,1
2,2,1,1,1,1,1,1,1,1,14,1,562,1,1
1,1,1,1,1,1,0,1,1,1,15,0,928,1,1
2,2,2,2,1,1,1,1,2,1,16,1,537,1,1
1,1,1,1,1,1,1,1,1,1,17,1,760,1,1
1,2,1,1,0,1,0,1,1,1,18,1,719,1,1
2,2,2,2,1,1,1,1,2,1,19,1,334,1,1
1,1,1,1,1,0,1,1,1,1,20,0,835,1,1
2,1,1,1,1,1,0,1,1,1,21,1,565,1,1
1,1,2,1,1,0,1,1,2,1,22,1,834,0,1
2,2,2,1,1,0,1,1,1,1,23,1,630,0,1
1,1,1,1,1,0,0,1,1,1,24,0,701,1,1
2,2,1,2,1,0,1,1,2,1,25,1,589,0,1
2,2,1,1,0,0,1,1,1,1,26,1,405,1,1
1,2,2,1,1,0,1,1,2,1,27,0,965,0,1
2,2,2,2,1,0,0,1,2,1,28,1,364,1,1
1,1,2,2,1,1,0,1,2,1,29,1,732,1,1
2,1,1,1,1,0,1,1,1,1,30,1,341,1,1
1,2,1,2,1,1,0,1,1,1,31,0,1092,0,1
2,1,1,1,1,0,0,1,1,1,32,1,579,1,1
1,2,2,2,1,0,1,1,2,1,33,1,1012,1,1
1,1,2,2,0,1,0,1,2,1,34,1,690,1,1
1,1,2,2,0,0,0,1,2,1,35,1,606,1,1
2,2,1,1,1,0,1,1,1,1,36,1,402,1,1
2,1,2,2,0,1,1,1,2,1,37,1,455,1,1
