Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,2,-1,-1,-1,1,2,1,1,1,747,1,1
2,2,1,1,0,0,1,1,1,1,2,1,743,1,1
2,2,1,1,0,0,0,1,1,1,3,1,1001,1,1
1,1,2,2,1,0,1,1,2,1,4,1,1276,1,1
1,1,1,1,0,0,1,1,1,1,5,1,1029,1,1
2,1,1,1,1,1,0,1,1,1,6,1,1143,1,1
1,1,1,1,1,1,0,1,1,1,7,1,1102,1,1
2,1,2,2,1,1,1,1,2,1,8,1,1019,1,1
1,1,2,2,1,0,0,1,2,1,9,1,1179,1,1
1,2,2,1,0,1,0,1,2,1,10,1,915,0,1
1,1,1,2,0,1,1,1,1,1,11,1,720,0,1
1,1,1,1,0,0,0,1,1,1,12,1,669,1,1
2,2,2,2,1,0,1,1,2,1,13,1,1026,1,1
1,1,2,2,1,0,0,1,2,1,14,1,1176,1,1
2,1,2,2,1,0,0,1,2,1,15,1,857,1,1
1,2,1,1,1,0,1,1,1,1,16,1,726,1,1
2,2,1,1,1,0,0,1,1,1,17,1,1381,1,1
1,1,2,2,1,1,1,1,2,1,18,1,848,1,1
2,1,2,2,1,0,0,1,2,1,19,1,720,1,1
2,1,2,2,0,0,0,1,2,1,20,1,979,1,1
1,2,2,1,1,1,0,1,2,1,21,1,997,0,1
2,2,2,2,1,0,0,1,2,1,22,1,797,1,1
1,2,2,2,1,1,0,1,2,1,23,1,741,1,1
2,1,1,1,1,1,1,1,1,1,24,0,1245,1,1
2,2,1,1,0,1,0,1,1,1,25,1,1194,1,1
1,1,1,1,1,0,0,1,1,1,26,1,927,1,1
2,1,1,1,1,0,0,1,1,1,27,0,730,1,1
1,2,2,2,1,0,1,1,2,1,28,1,1141,1,1
2,2,1,1,1,1,1,1,1,1,29,0,1368,1,1
1,1,2,2,1,1,1,1,2,1,30,1,950,1,1
2,1,2,2,1,1,0,1,2,1,31,1,1151,1,1
2,2,1,2,0,1,0,1,2,1,32,1,833,0,1
1,2,2,1,1,0,0,1,2,1,33,1,860,0,1
2,1,2,2,1,0,0,1,2,1,34,1,717,1,1
1,2,1,2,1,0,1,1,1,1,35,1,1292,0,1
2,1,1,2,1,1,1,1,2,1,36,1,1051,0,1
1,1,1,1,1,1,1,1,1,1,37,1,1113,1,1
1,1,2,1,0,0,1,1,2,1,38,1,1029,0,1
2,2,1,1,1,1,1,1,1,1,39,1,1162,1,1
2,2,2,1,0,0,0,1,1,1,40,-1,-1,0,1
1,1,1,1,1,0,0,1,1,1,41,0,915,1,1
2,1,1,1,1,1,0,1,1,1,42,1,811,1,1
1,1,2,2,1,0,1,1,2,1,43,1,867,1,1
2,1,2,1,1,0,1,1,1,1,44,1,1195,0,1
2,2,2,2,0,1,1,1,2,1,45,1,656,1,1
1,2,2,2,1,1,0,1,2,1,46,1,655,1,1
1,2,1,1,0,0,1,1,1,1,47,1,766,1,1
2,2,1,1,1,0,0,1,1,1,48,1,1062,1,1
1,2,2,2,1,1,1,1,2,1,49,1,715,1,1
2,1,1,2,1,0,0,1,2,1,50,0,901,0,1
2,1,1,1,0,0,1,1,1,1,51,0,1064,1,1
1,1,1,1,1,1,0,1,1,1,52,1,987,1,1
2,1,2,1,1,1,0,1,1,1,53,0,1298,0,1
1,2,2,2,1,1,1,1,2,1,54,1,853,1,1
2,2,1,1,1,1,1,1,1,1,55,1,910,1,1
1,1,1,1,1,1,0,1,1,1,56,1,750,1,1
2,2,2,2,1,0,1,1,2,1,57,1,678,1,1
1,1,2,2,1,1,0,1,2,1,58,1,882,1,1
1,2,1,1,0,1,1,1,1,1,59,1,637,1,1
1,1,2,2,0,1,1,1,2,1,60,1,598,1,1
2,1,1,1,1,1,1,1,1,1,61,0,932,1,1
1,2,2,2,1,1,1,1,2,1,62,1,682,1,1
1,2,2,1,0,0,0,1,2,1,63,1,536,0,1
2,2,2,1,1,1,1,1,1,1,64,0,1111,0,1
1,1,2,1,1,0,1,1,2,1,65,1,640,0,1
2,2,2,1,1,1,1,1,1,1,66,1,946,0,1
1,2,1,1,1,0,0,1,1,1,67,1,1170,1,1
2,1,2,2,1,0,1,1,2,1,68,1,725,1,1
1,2,1,2,1,1,1,1,1,1,69,1,958,0,1
1,1,2,2,0,1,1,1,2,1,70,1,747,1,1
2,2,1,2,1,1,0,1,2,1,71,1,874,0,1
1,1,2,2,1,0,0,1,2,1,72,1,572,1,1
2,2,2,1,1,0,1,1,1,1,73,1,1013,0,1
2,1,1,2,0,1,1,1,2,1,74,1,711,0,1
1,1,1,1,1,1,1,1,1,1,75,1,801,1,1
2,2,2,1,1,0,0,1,1,1,76,0,1032,0,1
1,2,2,2,1,0,1,1,2,1,77,1,634,1,1
2,2,1,1,1,1,1,1,1,1,78,1,1200,1,1
2,1,1,1,0,1,0,1,1,1,79,0,1144,1,1
1,2,1,1,1,1,0,1,1,1,80,1,1103,1,1
1,1,2,2,0,1,1,1,2,1,81,1,700,1,1
2,1,1,1,1,1,1,1,1,1,82,0,918,1,1
1,1,2,2,1,0,1,1,2,1,83,1,943,1,1
2,1,1,1,1,0,1,1,1,1,84,1,1148,1,1
1,2,2,2,1,0,1,1,2,1,85,1,662,1,1
2,2,2,1,1,0,1,1,1,1,86,1,960,0,1
1,2,2,2,1,0,1,1,2,1,87,1,693,1,1
2,1,2,1,1,1,1,1,1,1,88,0,1088,0,1
2,1,2,2,0,0,1,1,2,1,89,1,996,1,1
1,1,2,2,1,1,0,1,2,1,90,1,583,1,1
2,1,2,2,1,1,0,1,2,1,91,1,1158,1,1
2,1,1,2,0,0,0,1,2,1,92,0,1305,0,1
1,2,2,1,1,1,0,1,2,1,93,1,616,0,1
2,1,2,2,1,0,0,1,2,1,94,1,992,1,1
1,2,1,2,1,0,1,1,1,1,95,1,936,0,1
2,2,1,1,1,1,0,1,1,1,96,0,1266,1,1
1,1,2,1,1,1,1,1,2,1,97,0,1347,0,1
1,1,2,2,0,0,0,1,2,1,98,1,957,1,1
2,1,1,1,1,0,1,1,1,1,99,1,1120,1,1
1,1,2,1,1,1,1,1,2,1,100,1,794,0,1
2,2,2,2,1,0,0,1,2,1,101,1,1184,1,1
1,2,1,1,1,1,1,1,1,1,102,1,907,1,1
2,1,2,2,1,1,1,1,2,1,103,0,1188,1,1
1,1,2,1,1,0,0,1,2,1,104,1,669,0,1
2,2,2,2,1,0,0,1,2,1,105,1,1043,1,1
2,1,2,2,0,1,0,1,2,1,106,1,1013,1,1
1,2,2,2,1,0,0,1,2,1,107,1,736,1,1
2,2,1,1,1,0,1,1,1,1,108,1,925,1,1
1,2,1,1,1,1,0,1,1,1,109,0,1090,1,1
2,2,1,1,1,1,0,1,1,1,110,1,1008,1,1
2,2,1,1,0,0,0,1,1,1,111,0,858,1,1
1,2,2,2,1,0,1,1,2,1,112,1,684,1,1
1,2,2,2,0,0,0,1,2,1,113,1,682,1,1
2,2,1,1,1,1,1,1,1,1,114,1,1128,1,1
1,1,2,2,1,0,1,1,2,1,115,1,602,1,1
2,1,1,1,1,0,1,1,1,1,116,1,736,1,1
2,2,1,1,0,1,0,1,1,1,117,1,780,1,1
1,1,2,1,1,0,1,1,2,1,118,1,557,0,1
1,2,2,2,0,1,0,1,2,1,119,1,597,1,1
1,2,2,2,0,0,0,1,2,1,120,1,672,1,1
2,2,2,2,1,1,0,1,2,1,121,1,1068,1,1
1,1,1,2,1,1,1,1,1,1,122,1,662,0,1
1,2,2,2,0,1,1,1,2,1,123,1,751,1,1
2,1,1,2,1,0,0,1,2,1,124,0,724,0,1
1,2,2,2,1,1,0,1,2,1,125,1,815,1,1
2,2,1,1,1,0,1,1,1,1,126,1,646,1,1
2,1,2,2,0,1,1,1,2,1,127,1,1142,1,1
1,2,2,2,1,0,0,1,2,1,128,0,1184,1,1
2,2,2,2,1,1,0,1,2,1,129,1,1247,1,1
2,2,1,1,0,0,1,1,1,1,130,1,845,1,1
2,2,2,1,-1,-1,-1,1,1,1,131,1,683,0,1
1,2,2,2,1,0,1,1,2,1,132,1,660,1,1
2,2,2,1,1,0,1,1,1,1,133,1,714,0,1
1,1,2,2,1,1,1,1,2,1,134,1,605,1,1
1,1,1,1,0,0,1,1,1,1,135,1,879,1,1
2,2,1,1,1,0,0,1,1,1,136,1,777,1,1
1,1,2,1,1,1,1,1,2,1,137,1,691,0,1
2,1,1,1,1,0,1,1,1,1,138,1,738,1,1
1,1,1,1,1,1,0,1,1,1,139,0,852,1,1
2,2,2,2,1,0,1,1,2,1,140,0,962,1,1
1,2,2,2,1,1,0,1,2,1,141,1,944,1,1
1,1,1,2,0,1,1,1,1,1,142,0,1093,0,1
2,1,2,2,1,0,1,1,2,1,143,0,712,1,1
1,2,1,2,1,1,1,1,1,1,144,1,740,0,1
2,2,1,1,1,1,0,1,1,1,145,0,1093,1,1
1,2,2,2,1,0,1,1,2,1,146,1,641,1,1
2,1,1,1,1,1,1,1,1,1,147,1,888,1,1
1,1,2,2,1,0,1,1,2,1,148,1,952,1,1
2,2,2,2,1,1,0,1,2,1,149,1,878,1,1
2,1,2,2,0,1,0,1,2,1,150,1,846,1,1
1,2,2,1,1,1,0,1,2,1,151,1,670,0,1
1,2,2,1,0,0,0,1,2,1,152,1,832,0,1
2,2,1,1,1,1,1,1,1,1,153,1,881,1,1
1,1,2,2,1,1,1,1,2,1,154,1,695,1,1
2,1,2,2,1,1,0,1,2,1,155,1,703,1,1
1,1,2,2,1,0,0,1,2,1,156,1,596,1,1
2,2,2,2,1,0,0,1,2,1,157,1,736,1,1
2,1,1,2,0,1,0,1,2,1,158,1,705,0,1
1,1,2,2,1,0,0,1,2,1,159,1,577,1,1
2,1,2,2,1,0,0,1,2,1,160,1,846,1,1
2,2,1,1,0,1,1,1,1,1,161,1,765,1,1
1,1,2,2,1,1,1,1,2,1,162,1,580,1,1
2,2,2,1,1,1,1,1,1,1,163,1,952,0,1
2,2,1,1,0,0,0,1,1,1,164,0,884,1,1
1,2,2,2,1,1,1,1,2,1,165,1,551,1,1
2,1,1,1,1,0,1,1,1,1,166,1,625,1,1
1,1,1,1,1,1,0,1,1,1,167,1,759,1,1
2,1,1,2,1,1,1,1,2,1,168,1,713,0,1
1,2,2,2,1,1,0,1,2,1,169,1,988,1,1
2,2,1,1,1,1,1,1,1,1,170,1,801,1,1
2,2,1,1,0,0,0,1,1,1,171,1,778,1,1
1,1,1,1,1,1,0,1,1,1,172,1,927,1,1
1,1,1,1,0,0,0,1,1,1,173,1,668,1,1
2,1,1,1,1,1,0,1,1,1,174,1,861,1,1
1,1,2,1,1,0,1,1,2,1,175,1,577,0,1
1,1,2,1,0,0,0,1,2,1,176,1,626,0,1
2,2,1,1,1,1,1,1,1,1,177,1,795,1,1
1,1,2,1,1,1,1,1,2,1,178,1,512,0,1
1,2,2,1,0,1,0,1,2,1,179,1,601,0,1
2,1,2,2,1,1,0,1,2,1,180,0,806,1,1
1,2,2,2,1,0,0,1,2,1,181,1,659,1,1
2,1,2,2,1,0,0,1,2,1,182,1,1069,1,1
1,1,1,1,1,1,1,1,1,1,183,1,743,1,1
2,2,1,1,1,1,0,1,1,1,184,1,925,1,1
1,2,2,2,1,0,1,1,2,1,185,1,542,1,1
1,2,2,2,0,0,0,1,2,1,186,1,504,1,1
2,1,2,2,1,1,0,1,2,1,187,1,718,1,1
1,1,1,1,1,1,1,1,1,1,188,1,728,1,1
2,2,2,2,1,1,1,1,2,1,189,1,749,1,1
1,1,2,2,1,0,0,1,2,1,190,1,597,1,1
2,2,1,1,1,0,1,1,1,1,191,1,807,1,1
1,1,2,2,1,1,1,1,2,1,192,1,586,1,1
2,2,2,2,1,0,0,1,2,1,193,1,995,1,1
2,1,2,2,0,1,0,1,2,1,194,1,727,1,1
2,1,2,2,0,0,0,1,2,1,195,0,812,1,1
1,1,2,2,1,0,0,1,2,1,196,1,666,1,1
2,1,2,1,1,1,1,1,1,1,197,1,788,0,1
1,2,2,2,1,0,1,1,2,1,198,1,740,1,1
2,1,1,2,1,0,0,1,2,1,199,1,775,0,1
1,2,2,2,1,0,0,1,2,1,200,1,549,1,1
1,1,2,2,0,1,0,1,2,1,201,1,600,1,1
2,1,1,2,1,0,0,1,2,1,202,1,892,0,1
1,1,2,2,1,0,0,1,2,1,203,1,583,1,1
1,2,1,1,0,1,1,1,1,1,204,1,727,1,1
2,2,1,1,1,1,0,1,1,1,205,1,1079,1,1
1,2,2,1,1,0,1,1,2,1,206,1,546,0,1
2,2,2,1,1,0,1,1,1,1,207,1,666,0,1
2,2,1,1,0,0,0,1,1,1,208,0,790,1,1
1,2,2,2,1,1,1,1,2,1,209,1,567,1,1
2,2,1,2,1,1,0,1,2,1,210,1,741,0,1
1,1,2,1,1,0,0,1,2,1,211,1,666,0,1
2,1,2,1,1,1,1,1,1,1,212,0,620,0,1
1,1,1,2,1,1,0,1,1,1,213,1,684,0,1
2,1,2,1,1,0,0,1,1,1,214,1,839,0,1
2,1,1,1,0,0,0,1,1,1,215,0,883,1,1
1,2,2,2,1,0,1,1,2,1,216,1,655,1,1
2,1,1,1,1,1,1,1,1,1,217,1,1213,1,1
1,1,2,2,1,0,1,1,2,1,218,1,627,1,1
1,2,2,2,0,1,0,1,2,1,219,1,638,1,1
2,1,2,2,1,0,0,1,2,1,220,1,734,1,1
1,2,1,2,1,0,1,1,1,1,221,1,678,0,1
2,2,2,2,1,0,1,1,2,1,222,1,875,1,1
1,1,1,1,1,0,1,1,1,1,223,1,684,1,1
2,2,1,1,1,1,0,1,1,1,224,0,1013,1,1
1,1,2,1,1,0,1,1,2,1,225,1,605,0,1
1,1,2,2,0,0,0,1,2,1,226,1,918,1,1
2,2,1,1,1,0,1,1,1,1,227,1,1216,1,1
1,1,1,1,1,0,0,1,1,1,228,1,723,1,1
2,2,1,1,1,0,0,1,1,1,229,1,879,1,1
2,1,1,1,0,1,0,1,1,1,230,1,1047,1,1
1,2,2,2,1,1,1,1,2,1,231,1,565,1,1
2,1,1,1,1,1,1,1,1,1,232,1,801,1,1
2,2,1,1,0,1,0,1,1,1,233,0,1172,1,1
1,2,1,1,1,0,0,1,1,1,234,1,676,1,1
2,2,2,2,1,0,1,1,2,1,235,1,846,1,1
1,2,2,2,1,0,0,1,2,1,236,1,564,1,1
2,2,2,1,1,0,1,1,1,1,237,1,1251,0,1
1,2,2,2,1,1,1,1,2,1,238,1,646,1,1
1,1,2,2,0,1,0,1,2,1,239,1,723,1,1
2,2,2,1,1,1,1,1,1,1,240,1,843,0,1
1,2,1,2,1,0,0,1,1,1,241,1,570,0,1
2,1,1,1,1,0,0,1,1,1,242,1,707,1,1
2,1,2,2,0,0,1,1,2,1,243,0,1223,1,1
2,1,1,2,0,0,0,1,2,1,244,1,1283,0,1
2,2,2,2,0,1,0,1,2,1,245,1,995,1,1
2,2,2,1,0,0,1,1,1,1,246,1,1269,0,1
1,2,1,1,1,0,0,1,1,1,247,1,838,1,1
2,1,1,1,1,0,0,1,1,1,248,1,741,1,1
2,2,1,2,0,1,1,1,2,1,249,1,757,0,1
1,2,2,1,1,1,0,1,2,1,250,1,593,0,1
2,1,2,2,1,0,0,1,2,1,251,0,1095,1,1
1,2,1,1,1,1,1,1,1,1,252,1,558,1,1
1,2,2,2,0,0,1,1,2,1,253,0,1196,1,1
2,1,1,1,1,1,1,1,1,1,254,1,1120,1,1
