Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,1,2,-1,-1,-1,1,2,1,1,1,926,0,1
1,1,2,2,1,1,0,1,2,1,2,1,791,1,1
2,1,1,1,1,1,1,1,1,1,3,1,784,1,1
1,1,2,2,1,1,1,1,2,1,4,0,808,1,1
2,2,1,2,1,0,0,1,2,1,5,0,554,0,1
2,2,2,1,0,0,1,1,1,1,6,1,559,0,1
1,2,2,2,1,0,1,1,2,1,7,1,838,1,1
2,1,2,2,1,0,0,1,2,1,8,1,1014,1,1
1,2,1,1,1,1,1,1,1,1,9,1,634,1,1
2,2,2,1,1,1,0,1,1,1,10,1,749,0,1
2,2,1,1,0,0,0,1,1,1,11,0,1249,1,1
1,1,2,2,1,0,1,1,2,1,12,1,905,1,1
2,1,1,1,1,0,1,1,1,1,13,1,793,1,1
1,1,1,1,1,1,0,1,1,1,14,1,711,1,1
2,2,1,1,1,1,0,1,1,1,15,1,994,1,1
1,1,1,1,1,0,0,1,1,1,16,0,795,1,1
2,1,2,2,1,1,1,1,2,1,17,1,776,1,1
1,2,2,2,1,0,0,1,2,1,18,1,931,1,1
1,2,1,2,0,0,1,1,1,1,19,-1,-1,0,1
2,1,2,1,1,0,0,1,1,1,20,1,837,0,1
1,1,1,1,1,0,0,1,1,1,21,0,1041,1,1
2,2,2,2,1,0,1,1,2,1,22,1,876,1,1
1,1,1,1,1,0,1,1,1,1,23,1,844,1,1
2,1,2,2,1,1,1,1,2,1,24,1,674,1,1
1,1,1,1,1,1,1,1,1,1,25,1,1273,1,1
1,1,2,2,0,0,1,1,2,1,26,1,816,1,1
2,2,2,2,1,1,0,1,2,1,27,1,854,1,1
2,1,2,2,0,1,0,1,2,1,28,1,941,1,1
1,2,1,2,1,0,1,1,1,1,29,1,951,0,1
2,2,1,1,1,1,0,1,1,1,30,1,807,1,1
1,2,2,1,1,1,1,1,2,1,31,1,730,0,1
2,2,1,1,1,0,1,1,1,1,32,1,825,1,1
