Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,1,-1,-1,-1,1,1,1,1,1,1281,0,1
2,2,2,2,0,0,1,1,2,1,2,0,1463,1,1
2,2,1,2,0,0,0,1,2,1,3,0,1055,0,1
1,1,1,1,1,0,1,1,1,1,4,-1,-1,1,1
2,1,2,2,1,0,1,1,2,1,5,0,883,1,1
1,2,2,1,1,0,0,1,2,1,6,1,1295,0,1
2,2,2,1,1,1,1,1,1,1,7,1,933,0,1
1,1,1,1,1,0,0,1,1,1,8,1,1418,1,1
1,1,2,1,0,0,1,1,2,1,9,1,875,0,1
2,1,2,1,1,1,1,1,1,1,10,1,933,0,1
1,2,1,1,1,0,0,1,1,1,11,1,743,1,1
2,2,2,2,1,0,1,1,2,1,12,1,971,1,1
1,1,1,2,1,0,1,1,1,1,13,1,905,0,1
2,2,1,1,1,1,0,1,1,1,14,1,1237,1,1
1,1,1,1,1,1,0,1,1,1,15,1,792,1,1
2,1,1,1,1,1,0,1,1,1,16,-1,-1,1,1
2,1,1,1,0,0,0,1,1,1,17,1,1191,1,1
2,1,1,2,0,0,1,1,2,1,18,1,838,0,1
1,2,1,1,1,0,1,1,1,1,19,1,1083,1,1
1,2,1,1,0,0,0,1,1,1,20,1,926,1,1
2,1,1,2,1,0,1,1,2,1,21,1,1012,0,1
1,2,1,2,1,1,1,1,1,1,22,1,1029,0,1
2,1,1,1,1,0,0,1,1,1,23,1,1147,1,1
1,1,1,1,1,1,0,1,1,1,24,1,879,1,1
2,2,1,2,1,0,1,1,2,1,25,1,1083,0,1
1,2,1,1,1,1,1,1,1,1,26,1,847,1,1
2,2,1,1,1,0,0,1,1,1,27,0,900,1,1
2,1,1,2,0,1,1,1,2,1,28,0,754,0,1
1,1,2,2,1,0,0,1,2,1,29,1,1181,1,1
2,2,1,1,1,0,1,1,1,1,30,1,1103,1,1
1,2,1,1,1,0,0,1,1,1,31,0,930,1,1
1,2,1,2,0,0,0,1,1,1,32,1,941,0,1
2,2,1,1,1,1,0,1,1,1,33,1,918,1,1
2,2,1,1,0,0,0,1,1,1,34,1,869,1,1
1,1,1,1,1,1,0,1,1,1,35,1,678,1,1
2,2,1,1,1,1,0,1,1,1,36,0,930,1,1
1,2,1,2,1,0,0,1,1,1,37,1,927,0,1
2,1,2,1,1,1,0,1,1,1,38,1,921,0,1
2,1,1,1,0,0,0,1,1,1,39,1,739,1,1
1,2,2,2,1,1,1,1,2,1,40,1,735,1,1
2,1,2,2,1,0,0,1,2,1,41,0,1053,1,1
1,1,2,2,1,1,0,1,2,1,42,1,836,1,1
2,2,1,2,1,1,0,1,2,1,43,1,1033,0,1
2,1,1,1,0,1,1,1,1,1,44,0,814,1,1
1,2,1,1,1,0,0,1,1,1,45,1,722,1,1
2,2,2,1,1,0,0,1,1,1,46,1,925,0,1
1,1,1,2,1,1,0,1,1,1,47,1,617,0,1
1,1,2,2,0,0,1,1,2,1,48,1,554,1,1
2,1,2,2,1,0,0,1,2,1,49,1,1063,1,1
1,2,2,2,1,0,0,1,2,1,50,0,1179,1,1
1,2,2,2,0,0,0,1,2,1,51,-1,-1,1,1
2,1,1,1,1,0,1,1,1,1,52,1,801,1,1
1,2,1,1,1,1,0,1,1,1,53,0,944,1,1
2,2,1,1,1,1,0,1,1,1,54,1,885,1,1
1,1,1,2,1,0,0,1,1,1,55,1,704,0,1
2,1,1,1,1,0,0,1,1,1,56,1,864,1,1
2,2,1,2,0,1,1,1,2,1,57,0,947,0,1
2,1,1,1,0,1,1,1,1,1,58,0,1089,1,1
2,2,1,1,0,1,0,1,1,1,59,1,1308,1,1
1,2,2,2,1,1,1,1,2,1,60,1,736,1,1
1,1,1,2,0,1,1,1,1,1,61,1,616,0,1
2,2,2,2,1,0,1,1,2,1,62,1,796,1,1
1,2,2,2,1,0,0,1,2,1,63,1,702,1,1
2,2,2,2,1,1,0,1,2,1,64,0,1373,1,1
1,2,2,2,1,0,0,1,2,1,65,1,782,1,1
2,2,1,1,1,0,1,1,1,1,66,0,852,1,1
2,1,2,2,0,1,1,1,2,1,67,1,840,1,1
1,1,1,2,1,0,1,1,1,1,68,1,954,0,1
2,2,1,1,1,0,0,1,1,1,69,1,890,1,1
1,2,2,1,1,1,1,1,2,1,70,1,935,0,1
2,2,2,1,1,0,1,1,1,1,71,0,1062,0,1
1,1,2,2,1,0,1,1,2,1,72,1,700,1,1
1,2,1,1,0,1,1,1,1,1,73,1,695,1,1
2,1,1,1,1,1,0,1,1,1,74,1,727,1,1
1,1,1,1,1,1,0,1,1,1,75,1,1101,1,1
1,1,1,1,0,0,0,1,1,1,76,0,1103,1,1
2,1,2,2,1,0,1,1,2,1,77,0,991,1,1
1,2,1,1,1,1,1,1,1,1,78,0,1165,1,1
1,1,2,2,0,1,1,1,2,1,79,0,851,1,1
2,2,2,2,1,0,0,1,2,1,80,0,1219,1,1
1,1,1,1,1,0,1,1,1,1,81,1,632,1,1
2,1,2,2,1,1,1,1,2,1,82,1,1252,1,1
2,1,2,2,0,0,0,1,2,1,83,0,1020,1,1
1,1,2,1,1,1,0,1,2,1,84,1,1068,0,1
1,2,1,1,0,1,1,1,1,1,85,1,697,1,1
2,1,1,2,1,0,1,1,2,1,86,1,1463,0,1
1,2,1,1,1,0,1,1,1,1,87,1,1401,1,1
2,2,1,1,1,1,0,1,1,1,88,0,790,1,1
2,2,2,2,0,0,1,1,2,1,89,1,1026,1,1
1,2,2,2,1,1,0,1,2,1,90,0,859,1,1
2,1,1,1,1,0,1,1,1,1,91,0,724,1,1
1,1,2,2,1,0,1,1,2,1,92,1,724,1,1
2,1,2,2,1,1,0,1,2,1,93,1,1491,1,1
1,1,2,2,1,1,0,1,2,1,94,1,1109,1,1
2,1,2,2,1,1,0,1,2,1,95,1,1212,1,1
1,2,1,1,1,1,1,1,1,1,96,1,730,1,1
1,1,2,2,0,1,1,1,2,1,97,0,1095,1,1
2,1,1,1,1,1,1,1,1,1,98,0,939,1,1
1,2,1,2,1,1,0,1,1,1,99,1,818,0,1
2,1,1,2,1,0,1,1,2,1,100,1,1212,0,1
1,1,2,1,1,1,0,1,2,1,101,1,1462,0,1
1,1,1,1,0,0,1,1,1,1,102,1,754,1,1
2,1,1,2,1,1,1,1,2,1,103,1,1198,0,1
1,2,1,1,1,1,1,1,1,1,104,1,991,1,1
2,2,1,1,1,1,0,1,1,1,105,0,736,1,1
1,2,1,1,1,1,0,1,1,1,106,1,972,1,1
1,1,2,2,0,1,1,1,2,1,107,1,850,1,1
2,2,2,2,1,1,0,1,2,1,108,1,819,1,1
1,1,1,1,1,0,1,1,1,1,109,-1,-1,1,1
1,2,2,1,0,1,1,1,2,1,110,1,1057,0,1
2,1,2,2,1,1,0,1,2,1,111,1,876,1,1
1,1,2,2,1,1,0,1,2,1,112,1,1226,1,1
2,2,1,1,1,0,1,1,1,1,113,0,1389,1,1
1,2,2,1,1,0,1,1,2,1,114,-1,-1,0,1
2,1,2,2,1,0,0,1,2,1,115,1,925,1,1
2,2,2,2,0,1,0,1,2,1,116,1,981,1,1
1,1,2,2,1,0,0,1,2,1,117,1,714,1,1
2,2,1,1,1,1,1,1,1,1,118,1,763,1,1
1,1,1,1,1,1,0,1,1,1,119,1,759,1,1
2,2,2,2,1,0,1,1,2,1,120,1,717,1,1
2,2,1,1,0,0,1,1,1,1,121,1,758,1,1
1,1,2,2,1,0,1,1,2,1,122,1,859,1,1
2,1,1,1,1,1,1,1,1,1,123,1,1060,1,1
2,2,2,2,0,1,1,1,2,1,124,0,1135,1,1
1,2,1,1,1,0,1,1,1,1,125,0,786,1,1
1,2,1,1,0,0,0,1,1,1,126,1,1372,1,1
2,2,1,2,1,1,1,1,2,1,127,1,1326,0,1
1,1,1,1,1,1,1,1,1,1,128,1,911,1,1
1,2,1,1,0,1,0,1,1,1,129,0,799,1,1
2,1,2,2,1,1,1,1,2,1,130,0,1142,1,1
1,2,1,1,-1,-1,-1,1,1,1,131,1,1032,1,1
2,1,1,2,1,1,1,1,2,1,132,1,645,0,1
2,2,2,2,0,1,0,1,2,1,133,0,1155,1,1
1,2,2,1,1,0,0,1,2,1,134,0,731,0,1
2,2,2,1,1,0,1,1,1,1,135,0,855,0,1
1,2,1,1,1,0,0,1,1,1,136,1,1308,1,1
2,2,1,2,1,1,1,1,2,1,137,1,1295,0,1
1,2,2,2,1,0,0,1,2,1,138,1,751,1,1
1,1,1,2,0,1,1,1,1,1,139,1,600,0,1
2,2,2,2,1,0,1,1,2,1,140,1,1076,1,1
1,1,1,2,1,0,1,1,1,1,141,1,909,0,1
2,2,2,2,1,0,1,1,2,1,142,1,816,1,1
1,1,1,1,1,1,1,1,1,1,143,1,847,1,1
2,1,2,2,1,0,1,1,2,1,144,0,902,1,1
1,2,1,1,1,0,1,1,1,1,145,1,645,1,1
2,1,1,1,1,1,0,1,1,1,146,0,1216,1,1
2,1,2,2,0,0,1,1,2,1,147,1,923,1,1
1,1,2,1,1,1,0,1,2,1,148,1,1234,0,1
2,1,1,1,1,1,1,1,1,1,149,1,989,1,1
1,2,1,1,1,0,0,1,1,1,150,1,1116,1,1
2,1,1,1,1,1,0,1,1,1,151,1,1205,1,1
1,1,1,1,1,1,0,1,1,1,152,1,685,1,1
2,2,1,1,1,0,0,1,1,1,153,1,870,1,1
1,2,2,1,1,0,1,1,2,1,154,1,943,0,1
1,2,1,1,0,0,1,1,1,1,155,1,642,1,1
2,2,2,2,1,0,1,1,2,1,156,1,1114,1,1
1,1,2,2,1,1,0,1,2,1,157,1,654,1,1
2,2,1,1,1,1,1,1,1,1,158,1,811,1,1
1,1,1,1,1,0,0,1,1,1,159,1,651,1,1
1,1,1,1,0,0,0,1,1,1,160,1,752,1,1
2,1,2,2,1,1,1,1,2,1,161,0,887,1,1
1,1,2,2,1,0,0,1,2,1,162,1,660,1,1
2,2,1,1,1,1,1,1,1,1,163,1,856,1,1
1,1,1,1,1,0,0,1,1,1,164,-1,-1,1,1
2,1,2,2,1,0,1,1,2,1,165,1,916,1,1
1,2,2,2,1,0,0,1,2,1,166,1,680,1,1
2,1,2,1,1,1,1,1,1,1,167,1,755,0,1
2,1,1,2,0,0,1,1,2,1,168,0,844,0,1
1,1,2,2,1,1,0,1,2,1,169,1,681,1,1
2,2,2,1,1,0,1,1,1,1,170,1,864,0,1
2,2,2,2,0,0,1,1,2,1,171,1,829,1,1
2,1,2,2,0,1,0,1,2,1,172,1,1207,1,1
1,1,1,1,1,1,1,1,1,1,173,1,636,1,1
2,2,1,1,1,1,0,1,1,1,174,1,749,1,1
1,2,1,1,1,0,0,1,1,1,175,1,607,1,1
1,2,1,2,0,0,0,1,1,1,176,1,1046,0,1
2,2,1,2,1,1,1,1,2,1,177,1,944,0,1
1,2,2,1,1,1,0,1,2,1,178,0,702,0,1
2,1,2,2,1,0,0,1,2,1,179,1,848,1,1
1,1,1,2,1,0,1,1,1,1,180,1,706,0,1
2,2,2,2,1,0,1,1,2,1,181,1,1166,1,1
2,1,1,1,0,1,1,1,1,1,182,0,1082,1,1
