Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,1,1,2,-1,-1,-1,1,1,1,1,1,563,0,1
1,2,1,1,0,1,0,1,1,1,2,1,551,1,1
1,1,2,2,0,1,1,1,2,1,3,1,484,1,1
2,1,2,2,1,0,0,1,2,1,4,0,431,1,1
2,2,1,1,0,1,1,1,1,1,5,1,437,1,1
1,1,2,1,1,0,1,1,2,1,6,1,465,0,1
2,2,2,2,1,0,0,1,2,1,7,0,660,1,1
1,1,2,2,1,0,0,1,2,1,8,1,619,1,1
2,1,1,1,1,0,1,1,1,1,9,1,452,1,1
1,1,1,1,1,0,0,1,1,1,10,0,804,1,1
1,2,2,2,0,1,1,1,2,1,11,1,647,1,1
2,2,1,1,1,0,1,1,1,1,12,1,597,1,1
1,2,2,2,1,1,1,1,2,1,13,1,508,1,1
2,2,1,1,1,1,1,1,1,1,14,1,628,1,1
1,1,2,1,1,1,1,1,2,1,15,1,457,0,1
2,1,1,2,1,0,0,1,2,1,16,0,686,0,1
1,2,2,2,1,1,0,1,2,1,17,1,582,1,1
2,1,1,1,1,0,1,1,1,1,18,1,388,1,1
2,1,2,1,0,0,0,1,1,1,19,0,456,0,1
1,2,1,1,1,0,0,1,1,1,20,0,503,1,1
2,2,2,2,1,1,1,1,2,1,21,0,594,1,1
1,1,1,1,1,0,1,1,1,1,22,1,542,1,1
2,1,2,2,1,1,1,1,2,1,23,0,545,1,1
1,2,2,2,1,0,0,1,2,1,24,1,483,1,1
2,1,2,1,1,1,1,1,1,1,25,0,509,0,1
2,1,2,2,0,0,1,1,2,1,26,1,683,1,1
1,2,1,1,1,0,1,1,1,1,27,0,567,1,1
2,2,1,1,1,1,0,1,1,1,28,1,530,1,1
1,2,2,2,1,0,1,1,2,1,29,1,681,1,1
2,2,2,2,1,0,0,1,2,1,30,0,613,1,1
1,2,2,1,1,0,0,1,2,1,31,1,552,0,1
1,2,1,2,0,0,1,1,1,1,32,1,488,0,1
2,2,2,2,1,1,1,1,2,1,33,1,701,1,1
1,1,2,2,1,0,0,1,2,1,34,0,618,1,1
2,2,2,2,1,0,0,1,2,1,35,0,508,1,1
1,2,2,2,1,1,0,1,2,1,36,1,550,1,1
1,1,1,1,0,1,1,1,1,1,37,1,546,1,1
2,2,2,1,1,1,0,1,1,1,38,1,566,0,1
1,2,2,2,1,1,1,1,2,1,39,1,559,1,1
2,1,1,1,1,0,1,1,1,1,40,1,851,1,1
1,1,2,1,1,0,1,1,2,1,41,1,712,0,1
1,1,1,1,0,0,1,1,1,1,42,1,559,1,1
2,2,1,1,1,1,0,1,1,1,43,1,651,1,1
1,1,2,2,1,1,1,1,2,1,44,0,478,1,1
1,2,2,2,0,1,0,1,2,1,45,1,519,1,1
2,1,2,2,1,1,0,1,2,1,46,1,659,1,1
1,2,2,2,1,0,0,1,2,1,47,0,467,1,1
2,2,2,1,1,1,1,1,1,1,48,1,648,0,1
1,1,1,1,1,1,0,1,1,1,49,1,565,1,1
1,1,2,2,0,0,1,1,2,1,50,1,564,1,1
1,2,2,2,0,1,0,1,2,1,51,1,687,1,1
2,2,1,1,1,0,1,1,1,1,52,1,567,1,1
2,2,2,2,0,0,1,1,2,1,53,0,643,1,1
1,1,2,2,1,0,0,1,2,1,54,1,586,1,1
2,2,1,2,1,0,0,1,2,1,55,1,559,0,1
1,2,2,2,1,0,0,1,2,1,56,0,737,1,1
1,1,2,1,0,1,0,1,2,1,57,1,674,0,1
2,1,2,2,1,1,0,1,2,1,58,1,653,1,1
1,1,2,1,1,1,0,1,2,1,59,1,556,0,1
2,1,2,2,1,0,0,1,2,1,60,1,473,1,1
1,1,1,1,1,1,1,1,1,1,61,1,527,1,1
2,2,2,2,1,1,1,1,2,1,62,1,575,1,1
1,1,2,2,1,1,0,1,2,1,63,1,570,1,1
1,1,1,1,0,0,1,1,1,1,64,0,693,1,1
2,2,1,2,1,0,1,1,2,1,65,0,577,0,1
1,2,1,1,1,0,1,1,1,1,66,1,559,1,1
2,1,2,1,1,0,0,1,1,1,67,0,942,0,1
1,1,2,2,1,1,1,1,2,1,68,1,600,1,1
2,2,2,2,1,0,0,1,2,1,69,0,680,1,1
1,1,2,2,1,1,0,1,2,1,70,1,422,1,1
2,1,1,1,1,0,1,1,1,1,71,1,527,1,1
2,1,2,2,0,0,1,1,2,1,72,0,730,1,1
2,2,2,2,0,1,0,1,2,1,73,1,597,1,1
1,1,2,2,1,0,0,1,2,1,74,1,640,1,1
2,1,2,2,1,1,0,1,2,1,75,0,910,1,1
1,2,1,1,1,1,1,1,1,1,76,0,746,1,1
1,2,2,2,0,0,1,1,2,1,77,1,496,1,1
2,2,2,2,1,0,0,1,2,1,78,0,743,1,1
2,2,2,2,0,0,0,1,2,1,79,1,548,1,1
2,2,2,1,0,0,1,1,1,1,80,1,474,0,1
1,2,2,1,1,0,1,1,2,1,81,0,756,0,1
2,1,1,2,1,0,0,1,2,1,82,0,733,0,1
1,1,1,1,1,1,1,1,1,1,83,0,662,1,1
1,2,1,2,0,1,0,1,1,1,84,1,583,0,1
2,1,1,2,1,1,1,1,2,1,85,1,792,0,1
1,2,1,1,1,1,1,1,1,1,86,0,544,1,1
2,2,2,1,1,0,0,1,1,1,87,1,629,0,1
1,2,2,1,1,1,1,1,2,1,88,1,635,0,1
2,1,1,1,1,1,1,1,1,1,89,1,451,1,1
1,1,1,1,1,1,0,1,1,1,90,1,386,1,1
2,1,2,2,1,1,1,1,2,1,91,0,647,1,1
2,1,2,2,0,0,0,1,2,1,92,1,586,1,1
1,2,2,1,1,1,0,1,2,1,93,1,469,0,1
2,2,1,1,1,0,1,1,1,1,94,1,604,1,1
1,2,2,2,1,1,1,1,2,1,95,1,525,1,1
2,2,2,1,1,1,1,1,1,1,96,0,457,0,1
1,2,2,2,1,0,1,1,2,1,97,1,550,1,1
2,2,1,1,1,1,1,1,1,1,98,1,524,1,1
2,1,2,2,0,1,1,1,2,1,99,0,696,1,1
1,1,2,1,1,0,0,1,2,1,100,1,718,0,1
2,2,1,1,1,1,1,1,1,1,101,1,575,1,1
2,1,2,1,0,1,0,1,1,1,102,1,559,0,1
1,1,2,1,1,1,1,1,2,1,103,1,581,0,1
2,1,2,2,1,1,0,1,2,1,104,0,618,1,1
2,2,2,2,0,1,0,1,2,1,105,1,671,1,1
1,1,2,2,1,1,0,1,2,1,106,1,624,1,1
2,1,1,1,1,0,1,1,1,1,107,1,756,1,1
1,2,1,2,1,1,0,1,1,1,108,1,609,0,1
2,1,1,1,1,0,0,1,1,1,109,1,494,1,1
1,2,1,2,1,0,0,1,1,1,110,1,526,0,1
1,2,2,2,0,0,1,1,2,1,111,1,420,1,1
2,1,1,1,1,1,1,1,1,1,112,1,585,1,1
1,2,2,2,1,1,1,1,2,1,113,1,584,1,1
2,1,1,1,1,1,1,1,1,1,114,1,765,1,1
1,1,2,2,1,0,1,1,2,1,115,1,527,1,1
2,1,2,1,1,1,1,1,1,1,116,1,526,0,1
1,1,2,2,1,0,1,1,2,1,117,1,604,1,1
1,1,1,2,0,0,1,1,1,1,118,1,454,0,1
2,2,1,1,1,1,0,1,1,1,119,1,709,1,1
1,2,2,2,1,1,1,1,2,1,120,1,557,1,1
1,2,2,2,0,0,0,1,2,1,121,0,908,1,1
1,1,2,2,0,1,0,1,2,1,122,1,825,1,1
2,2,2,2,1,0,0,1,2,1,123,0,644,1,1
2,1,1,1,0,1,1,1,1,1,124,1,529,1,1
1,2,1,1,1,0,0,1,1,1,125,1,508,1,1
2,1,1,1,1,0,0,1,1,1,126,1,694,1,1
2,2,2,1,0,1,0,1,1,1,127,0,802,0,1
2,2,2,2,0,0,1,1,2,1,128,1,641,1,1
2,1,2,2,0,1,0,1,2,1,129,0,601,1,1
1,1,2,2,1,0,0,1,2,1,130,1,679,1,1
2,1,2,1,-1,-1,-1,1,1,1,131,1,645,0,1
2,1,2,2,0,0,1,1,2,1,132,1,544,1,1
1,2,1,1,1,1,1,1,1,1,133,1,651,1,1
2,2,1,1,1,1,0,1,1,1,134,1,760,1,1
1,2,2,2,1,0,1,1,2,1,135,1,381,1,1
1,2,1,2,0,0,1,1,1,1,136,1,425,0,1
1,2,2,2,0,0,1,1,2,1,137,1,564,1,1
2,2,2,2,1,0,0,1,2,1,138,0,705,1,1
1,1,2,2,1,0,0,1,2,1,139,0,1114,1,1
2,1,2,2,1,0,0,1,2,1,140,1,637,1,1
1,2,1,1,1,0,1,1,1,1,141,1,970,1,1
2,1,1,1,1,1,0,1,1,1,142,1,831,1,1
2,1,2,2,0,0,1,1,2,1,143,1,553,1,1
1,1,2,2,1,1,0,1,2,1,144,1,827,1,1
2,1,1,2,1,0,0,1,2,1,145,1,850,0,1
1,2,2,2,1,1,0,1,2,1,146,1,712,1,1
2,1,2,2,1,1,0,1,2,1,147,0,572,1,1
2,2,2,2,0,1,0,1,2,1,148,1,801,1,1
1,1,2,1,1,0,0,1,2,1,149,1,482,0,1
1,2,1,2,0,1,1,1,1,1,150,1,626,0,1
2,2,2,2,1,0,1,1,2,1,151,0,870,1,1
1,2,2,1,1,0,0,1,2,1,152,1,852,0,1
1,1,2,2,0,1,0,1,2,1,153,1,672,1,1
2,2,1,1,1,1,1,1,1,1,154,1,535,1,1
1,2,2,2,1,0,1,1,2,1,155,0,667,1,1
2,1,2,2,1,1,0,1,2,1,156,1,570,1,1
1,1,2,1,1,0,0,1,2,1,157,1,599,0,1
2,2,1,2,1,0,0,1,2,1,158,0,522,0,1
2,2,2,2,0,0,0,1,2,1,159,1,541,1,1
1,1,2,2,1,1,0,1,2,1,160,1,637,1,1
2,1,2,2,1,1,0,1,2,1,161,1,682,1,1
2,1,2,2,0,0,0,1,2,1,162,0,542,1,1
1,1,2,2,1,0,0,1,2,1,163,1,650,1,1
1,2,2,2,0,1,0,1,2,1,164,1,812,1,1
2,2,2,2,1,0,0,1,2,1,165,1,679,1,1
1,2,2,2,1,1,0,1,2,1,166,1,540,1,1
2,1,2,2,1,1,0,1,2,1,167,1,677,1,1
1,2,2,1,1,1,0,1,2,1,168,1,571,0,1
2,2,1,1,1,0,1,1,1,1,169,1,431,1,1
1,1,2,2,1,0,1,1,2,1,170,1,555,1,1
2,1,1,1,1,0,1,1,1,1,171,1,649,1,1
2,1,2,1,0,0,0,1,1,1,172,0,469,0,1
1,2,2,2,1,0,1,1,2,1,173,0,597,1,1
2,2,2,2,1,0,0,1,2,1,174,1,426,1,1
1,1,1,1,1,1,1,1,1,1,175,1,509,1,1
1,1,1,1,0,0,0,1,1,1,176,1,786,1,1
1,2,2,2,0,1,1,1,2,1,177,1,530,1,1
2,1,1,2,1,1,0,1,2,1,178,1,734,0,1
1,2,1,1,1,0,1,1,1,1,179,1,455,1,1
2,2,1,1,1,1,0,1,1,1,180,1,688,1,1
1,2,1,1,1,0,0,1,1,1,181,1,550,1,1
1,2,2,2,0,0,1,1,2,1,182,1,432,1,1
2,1,2,1,1,1,1,1,1,1,183,0,539,0,1
1,2,2,2,1,1,1,1,2,1,184,1,639,1,1
2,1,2,2,1,0,0,1,2,1,185,0,610,1,1
1,2,2,2,1,1,0,1,2,1,186,1,575,1,1
2,2,1,1,1,1,1,1,1,1,187,1,583,1,1
1,2,2,2,1,0,1,1,2,1,188,1,563,1,1
1,1,2,2,0,1,0,1,2,1,189,1,621,1,1
1,1,2,2,0,0,0,1,2,1,190,0,770,1,1
2,1,1,1,1,0,1,1,1,1,191,1,697,1,1
1,1,2,2,1,1,1,1,2,1,192,1,585,1,1
1,1,1,2,0,0,1,1,1,1,193,1,534,0,1
1,1,1,1,0,0,0,1,1,1,194,1,683,1,1
2,2,1,1,1,1,0,1,1,1,195,1,734,1,1
1,2,2,1,1,0,1,1,2,1,196,1,696,0,1
1,2,2,2,0,0,0,1,2,1,197,0,852,1,1
2,1,1,1,1,1,1,1,1,1,198,1,630,1,1
1,1,1,1,1,0,0,1,1,1,199,0,819,1,1
2,2,2,1,1,1,0,1,1,1,200,1,589,0,1
1,1,1,1,1,0,0,1,1,1,201,1,512,1,1
2,1,2,2,1,1,1,1,2,1,202,1,737,1,1
1,2,1,1,1,0,1,1,1,1,203,1,692,1,1
2,2,2,2,1,1,1,1,2,1,204,1,764,1,1
2,2,2,2,0,0,0,1,2,1,205,1,622,1,1
1,1,2,2,1,0,0,1,2,1,206,0,768,1,1
2,2,2,2,1,0,0,1,2,1,207,1,724,1,1
1,1,2,2,1,0,0,1,2,1,208,1,591,1,1
2,2,1,1,1,0,1,1,1,1,209,1,665,1,1
1,1,2,2,1,0,1,1,2,1,210,1,883,1,1
2,2,2,1,1,1,1,1,1,1,211,1,594,0,1
2,1,2,2,0,1,1,1,2,1,212,1,505,1,1
2,2,2,1,0,1,1,1,1,1,213,1,650,0,1
1,1,2,1,1,1,1,1,2,1,214,1,608,0,1
2,2,2,2,1,1,0,1,2,1,215,1,951,1,1
1,2,2,1,1,1,0,1,2,1,216,1,591,0,1
2,1,1,1,1,0,1,1,1,1,217,1,1017,1,1
1,2,2,2,1,0,1,1,2,1,218,1,581,1,1
2,2,2,1,1,1,1,1,1,1,219,1,620,0,1
2,2,2,2,0,0,1,1,2,1,220,1,690,1,1
2,1,2,1,0,1,1,1,1,1,221,1,700,0,1
2,2,1,1,0,1,0,1,1,1,222,1,589,1,1
1,2,2,2,1,1,1,1,2,1,223,1,804,1,1
2,1,2,1,1,1,1,1,1,1,224,0,690,0,1
1,1,1,1,1,1,0,1,1,1,225,1,738,1,1
2,2,1,2,1,0,1,1,2,1,226,0,902,0,1
1,2,1,1,1,1,1,1,1,1,227,1,706,1,1
2,1,1,2,1,0,1,1,2,1,228,1,667,0,1
2,2,2,2,0,1,0,1,2,1,229,1,558,1,1
1,1,2,1,1,1,0,1,2,1,230,1,531,0,1
2,1,1,1,1,1,1,1,1,1,231,1,758,1,1
1,2,1,2,1,0,0,1,1,1,232,1,850,0,1
2,2,1,1,1,1,0,1,1,1,233,0,827,1,1
1,2,2,2,1,1,1,1,2,1,234,1,603,1,1
1,1,2,1,0,1,0,1,2,1,235,1,807,0,1
2,2,2,1,1,0,1,1,1,1,236,1,867,0,1
1,2,2,2,1,1,1,1,2,1,237,1,900,1,1
2,1,1,1,1,0,1,1,1,1,238,1,732,1,1
1,1,2,2,1,1,1,1,2,1,239,1,536,1,1
2,1,2,2,1,1,0,1,2,1,240,0,747,1,1
2,1,2,2,0,0,0,1,2,1,241,1,265,1,1
1,1,2,2,1,0,0,1,2,1,242,0,775,1,1
2,2,1,1,1,0,1,1,1,1,243,0,582,1,1
2,1,1,1,0,1,0,1,1,1,244,1,473,1,1
1,1,1,1,1,1,0,1,1,1,245,1,659,1,1
2,1,1,1,1,0,0,1,1,1,246,1,585,1,1
1,1,2,2,1,1,1,1,2,1,247,1,520,1,1
