Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,1,-1,-1,-1,1,2,1,1,1,1022,0,0
2,1,2,2,1,1,0,1,2,1,2,1,1098,1,0
1,2,2,2,1,1,0,1,2,1,3,1,968,1,0
1,1,2,2,0,1,0,1,2,1,4,1,916,1,0
1,2,1,1,0,1,1,1,1,1,5,1,1030,1,0
1,1,2,1,0,1,1,1,2,1,6,1,1044,0,0
2,2,1,1,1,1,1,1,1,1,7,1,1165,1,0
2,2,1,1,0,0,0,1,1,1,8,0,1480,1,0
2,1,2,2,0,1,1,1,2,1,9,1,1061,1,0
1,1,1,1,1,1,1,1,1,1,10,1,1224,1,0
2,1,2,2,1,1,1,1,2,1,11,1,956,1,0
2,1,1,1,0,0,1,1,1,1,12,1,867,1,0
1,1,1,1,1,0,0,1,1,1,13,0,678,1,0
1,2,2,2,0,1,1,1,2,1,14,0,1317,1,0
2,1,1,1,1,0,1,1,1,1,15,1,1133,1,0
2,2,2,2,0,1,1,1,2,1,16,1,1149,1,0
2,2,1,1,0,0,1,1,1,1,17,1,1118,1,0
2,1,1,1,0,1,0,1,1,1,18,1,976,1,0
2,1,1,1,0,0,0,1,1,1,19,0,1243,1,0
1,1,2,1,1,1,1,1,2,1,20,0,1343,0,0
1,1,1,1,0,0,1,1,1,1,21,0,1223,1,0
1,2,2,2,0,1,1,1,2,1,22,1,1168,1,0
1,1,1,1,0,1,1,1,1,1,23,1,1094,1,0
1,1,2,2,0,0,1,1,2,1,24,1,1047,1,0
2,2,1,2,1,1,0,1,2,1,25,1,1111,0,0
2,2,2,2,0,0,0,1,2,1,26,1,1090,1,0
2,1,2,2,0,1,0,1,2,1,27,0,1188,1,0
2,2,1,1,0,1,1,1,1,1,28,0,1068,1,0
2,2,1,1,0,0,0,1,1,1,29,0,1070,1,0
1,1,1,2,1,0,0,1,1,1,30,0,1079,0,0
1,1,2,1,0,0,1,1,2,1,31,1,1192,0,0
1,2,1,1,0,1,1,1,1,1,32,1,732,1,0
2,1,2,1,1,0,0,1,1,1,33,1,1093,0,0
2,2,1,1,0,1,0,1,1,1,34,1,1226,1,0
2,1,1,1,0,1,0,1,1,1,35,0,1193,1,0
2,1,2,2,0,0,1,1,2,1,36,1,1024,1,0
2,1,1,2,0,0,0,1,2,1,37,1,956,0,0
1,2,1,2,1,1,1,1,1,1,38,1,1134,0,0
1,2,2,2,0,0,1,1,2,1,39,1,1219,1,0
1,1,2,2,0,1,0,1,2,1,40,1,852,1,0
1,1,2,2,0,0,0,1,2,1,41,1,833,1,0
2,2,2,2,1,0,0,1,2,1,42,1,812,1,0
2,2,1,1,0,0,1,1,1,1,43,1,1133,1,0
2,1,2,1,0,1,0,1,1,1,44,1,1113,0,0
2,1,1,2,0,0,1,1,2,1,45,1,954,0,0
2,1,2,2,0,0,0,1,2,1,46,0,1052,1,0
2,2,1,1,0,1,1,1,1,1,47,-1,-1,1,0
1,2,2,2,1,0,1,1,2,1,48,1,913,1,0
1,2,2,1,0,0,0,1,2,1,49,1,843,0,0
1,1,1,1,0,1,1,1,1,1,50,1,907,1,0
1,1,1,1,0,0,0,1,1,1,51,1,1068,1,0
2,1,2,2,1,0,1,1,2,1,52,0,1166,1,0
2,2,1,2,0,1,0,1,2,1,53,1,1260,0,0
2,1,1,1,0,1,1,1,1,1,54,1,984,1,0
2,2,1,2,0,1,1,1,2,1,55,1,1124,0,0
2,2,1,1,0,0,1,1,1,1,56,1,1091,1,0
