Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,1,-1,-1,-1,1,2,1,1,1,401,0,0
1,1,2,1,0,1,0,1,2,1,2,0,765,0,0
2,1,1,1,1,1,1,1,1,1,3,1,989,1,0
2,2,2,2,0,1,1,1,2,1,4,1,1014,1,0
2,1,1,2,0,1,0,1,2,1,5,0,816,0,0
2,1,1,1,0,0,1,1,1,1,6,1,1113,1,0
2,2,2,2,0,1,1,1,2,1,7,0,1040,1,0
2,1,1,2,0,1,0,1,2,1,8,1,911,0,0
1,2,1,1,1,0,1,1,1,1,9,1,799,1,0
1,2,2,1,0,0,1,1,2,1,10,1,716,0,0
1,1,1,2,0,1,1,1,1,1,11,1,894,0,0
1,2,2,2,0,1,1,1,2,1,12,0,792,1,0
1,2,2,2,0,0,0,1,2,1,13,-1,-1,1,0
1,1,2,2,0,1,0,1,2,1,14,1,707,1,0
2,2,2,2,1,1,0,1,2,1,15,0,726,1,0
1,2,2,2,1,1,0,1,2,1,16,1,683,1,0
1,1,2,2,0,1,0,1,2,1,17,1,447,1,0
1,1,2,1,0,0,0,1,2,1,18,1,615,0,0
1,2,2,2,0,1,0,1,2,1,19,1,907,1,0
1,2,1,1,0,0,1,1,1,1,20,1,746,1,0
1,2,2,2,0,0,1,1,2,1,21,1,602,1,0
2,1,1,2,1,0,0,1,2,1,22,1,831,0,0
1,1,1,2,1,0,1,1,1,1,23,1,663,0,0
1,2,1,1,0,1,0,1,1,1,24,1,684,1,0
1,1,2,1,0,1,1,1,2,1,25,1,541,0,0
1,1,2,2,0,0,0,1,2,1,26,1,436,1,0
1,1,1,1,0,0,1,1,1,1,27,1,530,1,0
1,2,1,1,0,1,0,1,1,1,28,0,440,1,0
2,2,1,1,1,1,0,1,1,1,29,0,819,1,0
2,2,2,2,0,0,1,1,2,1,30,1,703,1,0
2,1,2,2,0,1,0,1,2,1,31,0,746,1,0
2,2,2,2,0,1,0,1,2,1,32,1,660,1,0
2,2,2,1,0,0,1,1,1,1,33,0,844,0,0
1,1,2,1,1,1,1,1,2,1,34,1,524,0,0
1,1,2,1,0,0,0,1,2,1,35,1,506,0,0
2,2,1,2,1,0,0,1,2,1,36,0,559,0,0
2,2,2,2,0,0,0,1,2,1,37,1,418,1,0
2,1,1,1,0,1,1,1,1,1,38,0,901,1,0
2,2,1,1,0,1,0,1,1,1,39,0,638,1,0
1,1,1,1,1,1,0,1,1,1,40,0,601,1,0
1,2,1,1,0,1,0,1,1,1,41,1,435,1,0
1,1,2,2,0,1,1,1,2,1,42,1,714,1,0
1,2,2,1,0,1,0,1,2,1,43,1,662,0,0
1,1,1,1,0,1,1,1,1,1,44,0,879,1,0
1,2,2,2,0,1,1,1,2,1,45,1,676,1,0
2,2,1,2,1,1,0,1,2,1,46,0,608,0,0
1,1,1,1,1,1,1,1,1,1,47,0,769,1,0
2,1,2,1,1,1,0,1,1,1,48,0,1118,0,0
2,2,1,1,0,1,0,1,1,1,49,1,1252,1,0
2,2,1,1,0,0,0,1,1,1,50,1,595,1,0
2,2,1,2,0,0,1,1,2,1,51,0,509,0,0
1,2,1,1,1,0,1,1,1,1,52,0,497,1,0
2,1,1,1,1,0,0,1,1,1,53,1,704,1,0
2,1,2,1,0,0,0,1,1,1,54,1,951,0,0
2,2,2,1,0,1,0,1,1,1,55,1,720,0,0
2,1,2,2,0,1,1,1,2,1,56,1,1323,1,0
1,2,2,2,1,1,0,1,2,1,57,1,872,1,0
1,1,2,2,0,1,0,1,2,1,58,1,665,1,0
1,1,2,2,0,0,0,1,2,1,59,1,616,1,0
1,1,2,2,0,0,0,1,2,1,60,1,1049,1,0
1,1,1,1,0,0,1,1,1,1,61,1,606,1,0
1,2,1,1,0,1,0,1,1,1,62,1,721,1,0
1,2,2,2,0,0,1,1,2,1,63,1,729,1,0
1,1,1,1,0,1,1,1,1,1,64,1,676,1,0
2,2,1,1,1,0,0,1,1,1,65,0,783,1,0
2,1,2,2,0,1,1,1,2,1,66,1,715,1,0
1,1,1,1,1,0,1,1,1,1,67,1,813,1,0
2,1,2,2,1,1,1,1,2,1,68,1,877,1,0
2,1,2,2,0,0,0,1,2,1,69,1,824,1,0
2,2,1,2,0,1,0,1,2,1,70,1,1241,0,0
2,2,1,1,0,0,1,1,1,1,71,1,1105,1,0
2,1,1,1,0,1,0,1,1,1,72,1,956,1,0
2,1,2,2,0,0,1,1,2,1,73,1,549,1,0
1,2,2,2,1,1,0,1,2,1,74,1,517,1,0
