Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,2,1,-1,-1,-1,1,1,1,1,0,969,0,0
2,2,1,2,0,1,1,1,2,1,2,0,971,0,0
1,2,2,2,1,1,0,1,2,1,3,1,860,1,0
1,2,1,1,0,0,1,1,1,1,4,1,777,1,0
2,2,1,1,1,0,0,1,1,1,5,1,1276,1,0
2,1,1,1,0,1,0,1,1,1,6,1,1338,1,0
2,1,2,2,0,0,1,1,2,1,7,0,1178,1,0
1,2,2,1,1,1,0,1,2,1,8,0,973,0,0
1,1,1,2,0,1,1,1,1,1,9,0,888,0,0
1,1,1,1,0,0,0,1,1,1,10,1,745,1,0
2,1,1,1,1,1,0,1,1,1,11,1,874,1,0
2,2,2,2,0,1,1,1,2,1,12,1,1254,1,0
2,2,2,2,0,0,0,1,2,1,13,1,807,1,0
1,2,1,1,1,0,1,1,1,1,14,1,1062,1,0
1,1,1,1,0,1,0,1,1,1,15,1,992,1,0
1,1,1,1,0,0,0,1,1,1,16,0,970,1,0
2,2,2,2,1,1,1,1,2,1,17,1,939,1,0
2,1,1,2,0,1,0,1,2,1,18,0,1005,0,0
1,2,2,2,1,1,0,1,2,1,19,1,779,1,0
1,2,2,2,0,0,0,1,2,1,20,0,1125,1,0
1,2,2,2,0,0,0,1,2,1,21,1,690,1,0
2,1,1,1,1,0,1,1,1,1,22,1,983,1,0
2,1,2,2,0,0,1,1,2,1,23,1,889,1,0
1,2,2,1,1,0,0,1,2,1,24,0,993,0,0
1,2,2,1,0,0,0,1,2,1,25,0,805,0,0
1,1,1,1,0,1,1,1,1,1,26,1,867,1,0
2,2,2,2,1,1,1,1,2,1,27,1,910,1,0
2,2,2,2,0,0,0,1,2,1,28,1,942,1,0
2,2,2,1,0,0,1,1,1,1,29,0,997,0,0
2,1,1,1,0,1,0,1,1,1,30,1,1019,1,0
2,2,2,1,0,1,0,1,1,1,31,0,910,0,0
2,1,2,2,0,1,1,1,2,1,32,0,1175,1,0
1,2,2,2,1,0,0,1,2,1,33,1,1062,1,0
1,2,2,2,0,0,0,1,2,1,34,-1,-1,1,0
1,1,1,1,0,1,1,1,1,1,35,1,985,1,0
2,1,1,2,1,1,1,1,2,1,36,0,1380,0,0
2,1,2,2,0,0,0,1,2,1,37,1,673,1,0
2,1,2,2,0,0,0,1,2,1,38,1,839,1,0
2,2,1,1,0,1,1,1,1,1,39,1,1239,1,0
1,1,2,2,1,1,1,1,2,1,40,1,666,1,0
1,2,2,2,0,1,0,1,2,1,41,0,995,1,0
1,2,1,1,0,0,1,1,1,1,42,0,810,1,0
1,2,2,1,0,0,1,1,2,1,43,0,794,0,0
2,1,1,2,1,0,0,1,2,1,44,0,970,0,0
2,2,2,2,0,1,0,1,2,1,45,1,699,1,0
2,2,1,2,0,0,0,1,2,1,46,0,860,0,0
2,2,1,1,0,0,1,1,1,1,47,0,963,1,0
1,1,1,1,1,1,0,1,1,1,48,1,1207,1,0
1,1,1,1,0,0,0,1,1,1,49,1,827,1,0
1,1,2,2,0,0,1,1,2,1,50,1,883,1,0
1,2,1,2,0,1,1,1,1,1,51,0,1357,0,0
1,1,1,1,0,1,0,1,1,1,52,1,910,1,0
1,2,2,2,0,1,1,1,2,1,53,1,889,1,0
1,1,2,2,0,1,0,1,2,1,54,1,886,1,0
1,2,1,1,0,1,1,1,1,1,55,1,825,1,0
2,2,1,1,1,1,0,1,1,1,56,1,781,1,0
2,2,1,1,0,0,0,1,1,1,57,1,875,1,0
2,1,2,2,0,1,1,1,2,1,58,1,1018,1,0
2,2,2,2,0,1,0,1,2,1,59,1,849,1,0
2,1,2,2,0,1,0,1,2,1,60,1,948,1,0
2,2,1,1,0,1,1,1,1,1,61,1,1088,1,0
2,2,2,2,0,0,1,1,2,1,62,1,728,1,0
1,1,2,2,1,0,0,1,2,1,63,1,1031,1,0
1,1,1,2,0,0,1,1,1,1,64,0,845,0,0
2,1,1,1,1,1,0,1,1,1,65,1,843,1,0
2,2,2,1,0,1,0,1,1,1,66,0,1022,0,0
2,2,2,2,0,0,1,1,2,1,67,1,1171,1,0
1,1,1,1,1,0,1,1,1,1,68,1,1325,1,0
1,2,1,1,0,1,0,1,1,1,69,1,1022,1,0
1,1,1,2,0,1,0,1,1,1,70,1,910,0,0
1,2,2,1,0,1,1,1,2,1,71,0,934,0,0
1,2,2,2,0,0,0,1,2,1,72,1,679,1,0
1,1,1,1,0,1,1,1,1,1,73,1,1407,1,0
1,2,1,1,0,1,0,1,1,1,74,1,1171,1,0
2,2,1,1,1,0,0,1,1,1,75,1,816,1,0
2,1,2,2,0,1,1,1,2,1,76,1,1062,1,0
2,2,2,2,0,1,0,1,2,1,77,1,974,1,0
2,2,2,2,0,0,0,1,2,1,78,1,987,1,0
2,2,1,1,0,0,1,1,1,1,79,1,1134,1,0
2,1,2,2,0,1,1,1,2,1,80,1,915,1,0
1,1,1,2,1,0,1,1,1,1,81,0,812,0,0
1,1,2,1,0,0,1,1,2,1,82,0,1013,0,0
1,2,1,1,0,1,1,1,1,1,83,0,702,1,0
2,2,2,1,1,0,0,1,1,1,84,0,725,0,0
1,1,2,2,1,1,1,1,2,1,85,1,1046,1,0
1,1,2,2,0,0,0,1,2,1,86,0,1072,1,0
1,1,1,1,0,0,1,1,1,1,87,1,785,1,0
1,1,2,2,0,0,1,1,2,1,88,1,1029,1,0
1,1,2,1,0,0,0,1,2,1,89,0,1009,0,0
2,1,2,2,1,0,0,1,2,1,90,1,884,1,0
2,1,1,1,0,0,1,1,1,1,91,1,1003,1,0
2,2,2,1,0,1,0,1,1,1,92,1,968,0,0
2,1,2,1,0,1,0,1,1,1,93,-1,-1,0,0
2,2,1,1,0,1,0,1,1,1,94,1,969,1,0
2,2,1,1,0,0,0,1,1,1,95,1,1307,1,0
1,2,1,1,1,0,0,1,1,1,96,1,714,1,0
1,2,1,1,0,0,0,1,1,1,97,1,645,1,0
1,1,2,1,0,1,1,1,2,1,98,1,831,0,0
1,2,1,1,0,1,1,1,1,1,99,1,784,1,0
2,2,1,1,1,0,0,1,1,1,100,1,830,1,0
1,1,1,2,1,1,0,1,1,1,101,0,1232,0,0
1,2,1,1,0,1,0,1,1,1,102,1,880,1,0
1,2,1,1,0,0,0,1,1,1,103,1,706,1,0
1,1,2,2,0,1,1,1,2,1,104,1,964,1,0
1,1,2,2,0,0,0,1,2,1,105,1,913,1,0
