Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,2,1,-1,-1,-1,1,1,1,1,1,730,0,1
2,2,2,1,0,0,0,1,1,1,2,0,990,0,1
1,1,1,1,1,1,0,1,1,1,3,1,674,1,1
2,2,1,1,1,0,0,1,1,1,4,1,772,1,1
1,2,1,1,1,0,0,1,1,1,5,1,749,1,1
1,2,1,1,0,0,0,1,1,1,6,1,749,1,1
1,1,2,1,0,1,1,1,2,1,7,1,422,0,1
2,2,2,2,1,0,0,1,2,1,8,1,818,1,1
2,1,1,2,0,1,0,1,2,1,9,1,662,0,1
1,2,1,1,1,1,1,1,1,1,10,1,784,1,1
2,1,1,2,1,0,1,1,2,1,11,0,1232,0,1
1,1,2,1,1,1,0,1,2,1,12,1,594,0,1
2,2,1,2,1,1,0,1,2,1,13,1,796,0,1
1,2,1,1,1,1,1,1,1,1,14,1,1258,1,1
2,2,1,1,1,1,0,1,1,1,15,1,1093,1,1
2,2,2,1,0,0,0,1,1,1,16,0,520,0,1
1,2,1,2,1,1,0,1,1,1,17,1,715,0,1
2,2,1,1,1,1,0,1,1,1,18,1,1088,1,1
2,1,2,2,0,1,1,1,2,1,19,1,685,1,1
1,1,2,2,1,0,0,1,2,1,20,1,478,1,1
2,1,1,1,1,1,1,1,1,1,21,1,909,1,1
1,2,1,1,1,1,0,1,1,1,22,1,1266,1,1
2,1,1,1,1,0,0,1,1,1,23,1,1497,1,1
1,2,2,1,1,0,1,1,2,1,24,1,1032,0,1
2,2,2,2,1,1,0,1,2,1,25,1,1403,1,1
2,2,2,2,0,0,0,1,2,1,26,1,715,1,1
1,2,1,1,1,1,1,1,1,1,27,1,697,1,1
2,2,2,2,1,0,1,1,2,1,28,1,1194,1,1
1,1,1,1,1,1,1,1,1,1,29,1,657,1,1
2,1,1,2,1,0,1,1,2,1,30,1,661,0,1
1,1,2,2,1,0,0,1,2,1,31,1,1206,1,1
2,2,1,1,1,0,1,1,1,1,32,1,1153,1,1
1,1,2,1,1,0,1,1,2,1,33,1,598,0,1
1,2,2,2,0,1,0,1,2,1,34,1,1082,1,1
2,1,1,1,1,1,1,1,1,1,35,0,1086,1,1
2,2,2,2,0,1,1,1,2,1,36,0,1313,1,1
1,1,1,2,1,0,1,1,1,1,37,1,1338,0,1
2,2,1,1,1,0,0,1,1,1,38,1,696,1,1
1,2,2,2,1,1,1,1,2,1,39,1,441,1,1
2,2,1,1,1,1,1,1,1,1,40,1,859,1,1
1,1,1,1,1,1,0,1,1,1,41,1,1194,1,1
2,1,2,2,1,0,1,1,2,1,42,1,1263,1,1
2,1,2,2,0,0,0,1,2,1,43,1,1338,1,1
1,1,2,1,1,1,0,1,2,1,44,0,1149,0,1
1,2,2,2,0,1,0,1,2,1,45,1,468,1,1
2,1,2,2,1,1,0,1,2,1,46,0,1244,1,1
1,2,2,1,1,1,0,1,2,1,47,1,856,0,1
1,1,2,2,0,1,0,1,2,1,48,1,586,1,1
2,1,2,2,1,1,0,1,2,1,49,1,748,1,1
1,1,2,2,1,1,0,1,2,1,50,1,793,1,1
1,2,1,1,0,1,1,1,1,1,51,1,442,1,1
2,2,2,1,1,0,0,1,1,1,52,-1,-1,0,1
2,2,1,1,0,0,0,1,1,1,53,1,1340,1,1
1,1,2,2,1,0,1,1,2,1,54,1,395,1,1
2,1,1,1,1,0,1,1,1,1,55,1,939,1,1
1,1,1,1,1,0,0,1,1,1,56,1,621,1,1
2,1,2,1,1,1,0,1,1,1,57,0,551,0,1
2,2,1,1,0,1,0,1,1,1,58,1,889,1,1
1,1,1,2,1,0,0,1,1,1,59,1,937,0,1
1,1,2,2,0,0,1,1,2,1,60,1,618,1,1
2,1,1,1,1,0,1,1,1,1,61,1,595,1,1
1,2,2,2,1,0,1,1,2,1,62,1,830,1,1
2,2,2,2,1,1,0,1,2,1,63,1,831,1,1
1,1,1,1,1,0,1,1,1,1,64,1,893,1,1
2,2,2,2,1,0,1,1,2,1,65,1,920,1,1
1,1,1,1,1,0,1,1,1,1,66,1,464,1,1
1,1,2,2,0,0,1,1,2,1,67,1,404,1,1
2,2,2,2,1,0,0,1,2,1,68,1,447,1,1
1,1,2,2,1,1,0,1,2,1,69,0,722,1,1
1,1,1,1,0,0,1,1,1,1,70,0,556,1,1
2,1,2,1,1,1,0,1,1,1,71,1,634,0,1
1,2,1,2,1,1,0,1,1,1,72,1,888,0,1
2,1,2,2,1,1,1,1,2,1,73,1,1167,1,1
1,2,1,1,1,0,1,1,1,1,74,1,753,1,1
1,2,1,1,0,0,0,1,1,1,75,1,711,1,1
2,1,1,1,1,1,0,1,1,1,76,1,799,1,1
1,2,2,1,1,0,1,1,2,1,77,1,417,0,1
1,1,1,1,0,1,1,1,1,1,78,1,716,1,1
2,2,1,1,1,0,0,1,1,1,79,0,527,1,1
1,2,1,1,1,0,0,1,1,1,80,1,493,1,1
2,2,1,1,1,1,0,1,1,1,81,1,887,1,1
1,1,2,2,1,0,1,1,2,1,82,1,670,1,1
2,2,1,2,1,0,0,1,2,1,83,1,641,0,1
2,1,1,1,0,1,1,1,1,1,84,1,583,1,1
1,2,1,1,1,0,0,1,1,1,85,1,931,1,1
2,2,2,1,1,1,0,1,1,1,86,0,738,0,1
1,1,2,2,1,0,1,1,2,1,87,1,648,1,1
2,2,2,1,1,0,1,1,1,1,88,0,898,0,1
1,1,2,2,1,1,1,1,2,1,89,1,754,1,1
2,2,1,1,1,1,1,1,1,1,90,1,860,1,1
2,2,2,2,0,0,1,1,2,1,91,1,698,1,1
1,2,1,1,1,1,1,1,1,1,92,1,1042,1,1
2,1,1,1,1,1,0,1,1,1,93,1,661,1,1
1,2,1,1,1,0,0,1,1,1,94,1,957,1,1
2,2,1,2,1,1,1,1,2,1,95,1,1122,0,1
1,2,1,1,1,1,1,1,1,1,96,1,1218,1,1
2,1,1,1,1,0,0,1,1,1,97,1,564,1,1
1,2,2,2,1,0,1,1,2,1,98,1,412,1,1
1,2,1,1,0,0,1,1,1,1,99,1,412,1,1
2,1,1,1,1,0,0,1,1,1,100,1,1317,1,1
2,1,1,1,0,0,0,1,1,1,101,1,533,1,1
1,2,2,2,1,1,1,1,2,1,102,1,537,1,1
1,2,2,1,0,0,0,1,2,1,103,0,828,0,1
2,1,1,1,1,1,1,1,1,1,104,1,1481,1,1
1,1,2,2,1,1,1,1,2,1,105,1,826,1,1
1,1,2,1,0,0,0,1,2,1,106,1,755,0,1
1,2,2,1,0,1,0,1,2,1,107,0,629,0,1
1,1,2,2,0,1,0,1,2,1,108,1,969,1,1
2,1,2,2,1,0,0,1,2,1,109,1,1093,1,1
2,1,2,2,0,0,0,1,2,1,110,1,872,1,1
2,2,1,1,0,1,1,1,1,1,111,1,749,1,1
1,2,1,1,1,0,0,1,1,1,112,1,955,1,1
2,2,2,2,1,1,1,1,2,1,113,1,747,1,1
1,1,1,1,1,1,1,1,1,1,114,1,717,1,1
2,1,1,2,1,1,1,1,2,1,115,1,1265,0,1
2,1,1,2,0,0,0,1,2,1,116,0,1278,0,1
1,2,1,1,1,1,1,1,1,1,117,0,1452,1,1
2,1,2,2,1,0,1,1,2,1,118,0,753,1,1
1,2,1,2,1,0,1,1,1,1,119,1,1070,0,1
2,2,1,1,1,1,0,1,1,1,120,1,736,1,1
2,1,1,1,0,1,0,1,1,1,121,1,1153,1,1
1,1,1,1,1,0,0,1,1,1,122,1,656,1,1
2,2,2,2,1,0,1,1,2,1,123,1,644,1,1
