Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,1,2,2,-1,-1,-1,1,2,1,1,1,825,1,0
1,1,2,1,1,0,0,1,2,1,2,0,911,0,0
2,2,1,1,1,0,1,1,1,1,3,1,837,1,0
2,2,2,2,0,0,1,1,2,1,4,1,692,1,0
2,2,1,1,0,0,1,1,1,1,5,0,821,1,0
2,2,2,2,0,0,1,1,2,1,6,0,571,1,0
2,1,1,2,0,1,0,1,2,1,7,1,683,0,0
2,2,2,2,0,1,0,1,2,1,8,1,786,1,0
2,1,2,2,0,1,0,1,2,1,9,1,523,1,0
2,2,2,1,0,1,1,1,1,1,10,0,637,0,0
1,2,1,2,1,1,0,1,1,1,11,1,972,0,0
1,1,1,1,0,1,0,1,1,1,12,-1,-1,1,0
1,2,2,2,0,1,1,1,2,1,13,1,754,1,0
2,2,1,2,1,0,0,1,2,1,14,1,573,0,0
1,1,1,1,1,1,1,1,1,1,15,1,937,1,0
2,2,1,2,1,1,1,1,2,1,16,1,959,0,0
1,1,2,2,1,0,0,1,2,1,17,1,719,1,0
1,2,1,1,0,1,1,1,1,1,18,0,1029,1,0
1,2,1,1,0,0,0,1,1,1,19,1,1004,1,0
1,2,2,2,0,0,1,1,2,1,20,1,751,1,0
1,1,2,2,0,1,0,1,2,1,21,1,730,1,0
2,2,1,1,1,0,1,1,1,1,22,1,953,1,0
2,1,2,2,0,1,1,1,2,1,23,1,680,1,0
2,1,2,1,0,0,1,1,1,1,24,1,1191,0,0
2,1,1,1,0,0,0,1,1,1,25,1,926,1,0
1,1,2,1,1,1,1,1,2,1,26,1,742,0,0
1,2,2,2,0,1,0,1,2,1,27,1,716,1,0
2,2,1,1,1,1,1,1,1,1,28,1,762,1,0
2,2,2,2,0,0,1,1,2,1,29,1,1198,1,0
2,1,2,2,0,1,0,1,2,1,30,1,493,1,0
2,1,2,2,0,0,0,1,2,1,31,1,1099,1,0
2,2,1,1,0,1,1,1,1,1,32,1,865,1,0
2,2,2,2,0,0,1,1,2,1,33,1,1156,1,0
2,1,1,1,0,1,1,1,1,1,34,1,687,1,0
1,2,2,2,1,0,1,1,2,1,35,1,704,1,0
2,1,1,1,1,1,1,1,1,1,36,1,1004,1,0
2,1,1,1,0,0,0,1,1,1,37,0,771,1,0
2,1,1,1,0,0,0,1,1,1,38,1,1258,1,0
2,2,1,1,0,1,0,1,1,1,39,1,797,1,0
2,1,1,2,0,1,1,1,2,1,40,1,707,0,0
2,2,1,1,0,1,1,1,1,1,41,1,745,1,0
1,1,2,2,1,1,1,1,2,1,42,1,586,1,0
1,1,1,1,0,0,1,1,1,1,43,1,684,1,0
1,1,1,1,0,0,0,1,1,1,44,1,875,1,0
1,1,1,1,0,0,0,1,1,1,45,1,859,1,0
1,2,2,1,0,1,1,1,2,1,46,1,616,0,0
1,1,1,1,0,1,1,1,1,1,47,1,1105,1,0
1,2,1,2,0,1,0,1,1,1,48,1,1270,0,0
2,1,1,2,1,1,1,1,2,1,49,0,572,0,0
2,1,2,1,0,0,1,1,1,1,50,1,865,0,0
1,1,1,2,1,0,0,1,1,1,51,1,615,0,0
2,1,2,1,1,0,0,1,1,1,52,1,823,0,0
2,1,2,1,0,0,0,1,1,1,53,1,847,0,0
2,2,1,1,0,1,0,1,1,1,54,1,935,1,0
2,1,1,1,0,1,0,1,1,1,55,1,776,1,0
1,2,1,1,1,0,0,1,1,1,56,1,1002,1,0
1,2,1,2,0,0,0,1,1,1,57,1,903,0,0
1,2,1,1,0,0,0,1,1,1,58,1,848,1,0
1,2,1,1,0,0,0,1,1,1,59,1,1014,1,0
1,2,1,2,0,0,0,1,1,1,60,1,683,0,0
1,2,1,1,0,0,0,1,1,1,61,1,1034,1,0
1,2,1,1,0,0,0,1,1,1,62,1,762,1,0
2,1,2,2,1,1,1,1,2,1,63,1,791,1,0
2,2,2,2,0,1,0,1,2,1,64,1,645,1,0
2,1,2,2,0,1,0,1,2,1,65,1,445,1,0
2,2,2,2,0,1,0,1,2,1,66,1,426,1,0
2,2,2,1,0,0,1,1,1,1,67,1,720,0,0
2,2,2,1,0,0,0,1,1,1,68,1,953,0,0
2,1,2,1,0,1,0,1,1,1,69,1,1078,0,0
2,2,2,1,0,1,0,1,1,1,70,1,653,0,0
1,1,1,1,1,1,0,1,1,1,71,1,693,1,0
1,2,2,2,0,1,1,1,2,1,72,1,638,1,0
2,1,2,2,1,1,0,1,2,1,73,1,533,1,0
2,2,2,2,0,1,0,1,2,1,74,1,659,1,0
2,2,1,1,0,0,1,1,1,1,75,1,743,1,0
2,2,1,2,0,0,1,1,2,1,76,1,592,0,0
1,1,1,1,1,0,1,1,1,1,77,1,724,1,0
2,2,1,1,1,0,0,1,1,1,78,1,822,1,0
2,1,2,2,0,1,1,1,2,1,79,1,897,1,0
1,1,1,1,1,0,1,1,1,1,80,1,622,1,0
1,2,1,1,0,1,0,1,1,1,81,1,634,1,0
1,2,1,1,0,0,0,1,1,1,82,1,593,1,0
2,2,1,1,1,1,0,1,1,1,83,1,831,1,0
1,2,2,2,1,1,1,1,2,1,84,1,799,1,0
1,2,1,2,0,0,1,1,1,1,85,1,763,0,0
1,1,2,1,0,1,1,1,2,1,86,1,796,0,0
1,2,2,2,0,1,0,1,2,1,87,1,1022,1,0
1,1,1,2,0,1,1,1,1,1,88,0,868,0,0
2,1,2,2,1,0,1,1,2,1,89,1,1282,1,0
2,1,1,1,0,0,1,1,1,1,90,1,823,1,0
2,1,2,2,0,0,1,1,2,1,91,1,940,1,0
1,2,1,1,1,1,1,1,1,1,92,1,781,1,0
