Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,2,-1,-1,-1,1,2,1,1,1,874,1,0
2,1,1,2,1,1,0,1,2,1,2,1,696,0,0
2,1,1,2,0,0,0,1,2,1,3,1,611,0,0
2,2,2,2,0,1,0,1,2,1,4,1,1085,1,0
2,1,1,1,0,1,1,1,1,1,5,1,632,1,0
1,1,2,2,1,1,1,1,2,1,6,1,779,1,0
2,2,2,1,1,1,1,1,1,1,7,0,918,0,0
1,2,1,2,1,0,0,1,1,1,8,1,1267,0,0
1,2,1,1,0,0,0,1,1,1,9,1,589,1,0
1,2,1,1,0,0,0,1,1,1,10,1,640,1,0
1,1,1,2,0,1,0,1,1,1,11,1,845,0,0
1,1,2,2,0,0,1,1,2,1,12,1,585,1,0
1,2,2,2,0,1,0,1,2,1,13,0,892,1,0
1,2,1,1,0,0,1,1,1,1,14,1,621,1,0
2,2,2,2,1,0,1,1,2,1,15,1,611,1,0
1,1,2,2,1,0,0,1,2,1,16,1,604,1,0
2,1,2,2,1,0,0,1,2,1,17,1,673,1,0
2,2,1,1,0,1,1,1,1,1,18,1,704,1,0
2,1,1,2,0,1,1,1,2,1,19,1,706,0,0
1,2,2,1,1,1,0,1,2,1,20,1,563,0,0
1,1,2,2,0,1,0,1,2,1,21,1,579,1,0
2,2,1,2,1,0,0,1,2,1,22,0,543,0,0
2,1,2,2,0,1,0,1,2,1,23,1,820,1,0
2,1,1,1,0,0,1,1,1,1,24,1,812,1,0
2,2,1,1,0,1,0,1,1,1,25,1,1304,1,0
2,1,2,1,0,1,0,1,1,1,26,1,780,0,0
2,1,1,1,0,0,0,1,1,1,27,1,799,1,0
1,1,1,1,1,1,0,1,1,1,28,1,618,1,0
1,2,2,2,0,1,1,1,2,1,29,1,588,1,0
1,1,2,2,0,1,0,1,2,1,30,1,1090,1,0
2,1,2,2,1,0,0,1,2,1,31,1,796,1,0
2,2,1,2,0,1,0,1,2,1,32,1,770,0,0
2,1,1,1,0,1,1,1,1,1,33,1,907,1,0
2,2,2,2,0,1,1,1,2,1,34,1,1069,1,0
1,2,2,2,1,1,0,1,2,1,35,1,936,1,0
2,2,1,1,1,1,1,1,1,1,36,1,858,1,0
2,2,1,1,0,0,0,1,1,1,37,1,1075,1,0
2,2,2,1,0,0,0,1,1,1,38,1,986,0,0
2,2,1,2,0,0,1,1,2,1,39,1,980,0,0
