Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,1,2,-1,-1,-1,1,2,1,1,1,1159,0,0
2,1,2,2,0,1,0,1,2,1,2,1,733,1,0
2,2,1,2,0,1,0,1,2,1,3,0,972,0,0
2,1,1,1,0,1,1,1,1,1,4,1,681,1,0
1,2,2,2,1,0,1,1,2,1,5,1,653,1,0
1,1,2,2,0,1,0,1,2,1,6,1,637,1,0
1,1,2,2,0,0,0,1,2,1,7,1,975,1,0
1,1,2,1,0,0,0,1,2,1,8,1,837,0,0
1,2,1,2,0,1,1,1,1,1,9,0,757,0,0
2,1,2,2,1,0,1,1,2,1,10,0,984,1,0
1,1,1,2,1,0,1,1,1,1,11,0,909,0,0
1,1,2,2,0,0,1,1,2,1,12,1,761,1,0
1,2,1,2,0,1,1,1,1,1,13,0,703,0,0
1,2,1,1,0,0,0,1,1,1,14,1,604,1,0
1,2,1,1,0,0,0,1,1,1,15,1,658,1,0
1,1,2,2,0,1,1,1,2,1,16,1,720,1,0
2,2,2,2,1,1,0,1,2,1,17,1,738,1,0
1,2,2,2,1,1,0,1,2,1,18,1,667,1,0
1,2,1,2,0,0,1,1,1,1,19,1,691,0,0
1,1,1,1,0,1,0,1,1,1,20,1,898,1,0
2,1,1,1,1,0,0,1,1,1,21,0,965,1,0
1,2,2,2,1,0,1,1,2,1,22,1,1042,1,0
1,1,1,2,0,1,1,1,1,1,23,0,1064,0,0
1,2,2,1,0,1,1,1,2,1,24,1,893,0,0
1,2,2,2,0,0,0,1,2,1,25,1,1101,1,0
2,1,2,2,1,1,0,1,2,1,26,1,980,1,0
1,2,1,1,1,0,1,1,1,1,27,1,690,1,0
1,2,1,1,0,0,0,1,1,1,28,1,806,1,0
1,2,2,1,0,0,1,1,2,1,29,0,1163,0,0
1,2,2,2,0,0,0,1,2,1,30,1,1017,1,0
1,1,2,2,0,1,0,1,2,1,31,1,768,1,0
2,2,2,2,1,0,0,1,2,1,32,1,1149,1,0
2,1,1,1,0,1,1,1,1,1,33,1,580,1,0
2,1,1,1,0,0,0,1,1,1,34,1,981,1,0
