Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,2,1,-1,-1,-1,1,2,1,1,1,1044,0,0
2,2,1,1,1,0,1,1,1,1,2,1,797,1,0
2,2,1,2,0,0,1,1,2,1,3,1,717,0,0
1,1,1,2,1,1,1,1,1,1,4,1,823,0,0
1,2,2,2,0,1,1,1,2,1,5,1,623,1,0
2,2,2,1,1,1,1,1,1,1,6,0,828,0,0
1,1,2,2,1,0,1,1,2,1,7,1,611,1,0
1,2,1,1,0,1,1,1,1,1,8,1,687,1,0
1,1,2,2,0,1,1,1,2,1,9,1,573,1,0
2,2,2,1,1,0,1,1,1,1,10,1,979,0,0
2,2,1,1,0,0,0,1,1,1,11,0,568,1,0
1,2,1,1,1,0,0,1,1,1,12,1,723,1,0
2,1,2,1,1,0,0,1,1,1,13,1,1278,0,0
2,2,1,1,0,1,0,1,1,1,14,1,868,1,0
2,2,1,1,0,0,0,1,1,1,15,1,989,1,0
1,1,1,1,1,1,0,1,1,1,16,1,775,1,0
1,1,1,2,0,0,0,1,1,1,17,1,900,0,0
2,1,2,2,1,1,1,1,2,1,18,1,681,1,0
2,1,1,1,0,0,1,1,1,1,19,1,687,1,0
1,2,1,2,1,1,0,1,1,1,20,1,717,0,0
1,2,1,2,0,0,0,1,1,1,21,1,641,0,0
1,2,1,1,0,0,0,1,1,1,22,1,578,1,0
1,1,1,1,0,1,0,1,1,1,23,1,616,1,0
2,1,2,1,1,1,0,1,1,1,24,1,989,0,0
2,1,2,1,0,0,0,1,1,1,25,1,790,0,0
2,1,2,2,0,0,1,1,2,1,26,1,510,1,0
1,1,1,1,1,1,1,1,1,1,27,1,748,1,0
1,1,1,1,0,0,0,1,1,1,28,1,517,1,0
1,1,1,1,0,0,0,1,1,1,29,1,587,1,0
1,2,2,2,0,1,1,1,2,1,30,1,708,1,0
2,1,2,2,1,1,0,1,2,1,31,0,827,1,0
2,2,2,1,0,1,1,1,1,1,32,1,635,0,0
2,2,1,1,0,0,0,1,1,1,33,0,752,1,0
2,2,1,1,0,0,0,1,1,1,34,0,741,1,0
2,2,2,2,0,0,1,1,2,1,35,1,977,1,0
1,2,2,2,1,0,0,1,2,1,36,1,976,1,0
1,1,1,2,0,1,1,1,1,1,37,1,672,0,0
1,2,2,2,0,1,1,1,2,1,38,1,775,1,0
1,1,2,1,0,1,0,1,2,1,39,1,646,0,0
1,1,2,2,0,0,0,1,2,1,40,1,933,1,0
1,2,2,2,0,1,0,1,2,1,41,1,619,1,0
2,1,1,1,1,0,1,1,1,1,42,1,779,1,0
2,2,1,1,0,1,0,1,1,1,43,1,859,1,0
2,2,1,2,0,0,1,1,2,1,44,1,578,0,0
2,2,1,1,0,0,1,1,1,1,45,1,1033,1,0
2,1,2,2,0,1,1,1,2,1,46,1,879,1,0
2,1,1,1,0,0,1,1,1,1,47,1,753,1,0
1,1,1,1,1,0,0,1,1,1,48,1,857,1,0
1,1,1,1,0,0,0,1,1,1,49,1,680,1,0
1,2,2,2,0,1,1,1,2,1,50,1,829,1,0
1,2,1,1,0,0,1,1,1,1,51,1,582,1,0
1,1,1,1,0,1,0,1,1,1,52,1,1241,1,0
1,1,1,2,0,0,0,1,1,1,53,1,657,0,0
2,2,2,2,1,0,1,1,2,1,54,1,997,1,0
2,1,2,2,0,1,0,1,2,1,55,0,1035,1,0
1,2,1,1,1,1,1,1,1,1,56,0,906,1,0
2,2,2,2,1,0,1,1,2,1,57,1,1248,1,0
2,1,1,1,0,1,1,1,1,1,58,0,789,1,0
2,2,1,2,0,1,1,1,2,1,59,0,625,0,0
2,1,1,1,0,1,1,1,1,1,60,1,762,1,0
2,1,1,2,0,0,1,1,2,1,61,1,648,0,0
2,2,1,2,0,1,0,1,2,1,62,0,870,0,0
2,1,1,1,0,1,1,1,1,1,63,0,851,1,0
1,2,1,1,1,0,0,1,1,1,64,1,937,1,0
2,1,2,2,1,0,1,1,2,1,65,1,960,1,0
2,2,2,2,0,1,0,1,2,1,66,1,965,1,0
2,1,1,2,0,1,0,1,2,1,67,1,1083,0,0
1,1,1,2,1,0,1,1,1,1,68,1,1090,0,0
1,2,1,2,0,1,0,1,1,1,69,1,744,0,0
