Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
2,2,1,2,-1,-1,-1,1,2,1,1,0,946,0,0
2,1,2,2,0,1,0,1,2,1,2,0,968,1,0
2,2,1,2,0,1,0,1,2,1,3,1,705,0,0
2,1,1,1,0,1,1,1,1,1,4,1,724,1,0
1,2,2,2,1,0,1,1,2,1,5,1,1106,1,0
1,1,2,2,0,1,0,1,2,1,6,0,908,1,0
1,1,2,2,0,0,0,1,2,1,7,1,783,1,0
1,1,2,1,0,0,0,1,2,1,8,1,747,0,0
1,2,1,2,0,1,1,1,1,1,9,1,698,0,0
2,1,2,2,1,0,1,1,2,1,10,1,740,1,0
1,1,1,2,1,0,1,1,1,1,11,1,642,0,0
1,1,2,2,0,0,1,1,2,1,12,0,886,1,0
1,2,1,2,0,1,1,1,1,1,13,0,822,0,0
1,2,1,1,0,0,0,1,1,1,14,1,899,1,0
1,2,1,1,0,0,0,1,1,1,15,1,765,1,0
1,1,2,2,0,1,1,1,2,1,16,1,767,1,0
2,2,2,2,1,1,0,1,2,1,17,0,959,1,0
1,2,2,2,1,1,0,1,2,1,18,1,977,1,0
1,2,1,2,0,0,1,1,1,1,19,1,899,0,0
1,1,1,1,0,1,0,1,1,1,20,0,796,1,0
2,1,1,1,1,0,0,1,1,1,21,1,830,1,0
1,2,2,2,1,0,1,1,2,1,22,1,716,1,0
1,1,1,2,0,1,1,1,1,1,23,0,790,0,0
1,2,2,1,0,1,1,1,2,1,24,1,783,0,0
1,2,2,2,0,0,0,1,2,1,25,1,738,1,0
2,1,2,2,1,1,0,1,2,1,26,0,671,1,0
1,2,1,1,1,0,1,1,1,1,27,0,724,1,0
1,2,1,1,0,0,0,1,1,1,28,0,862,1,0
1,2,2,1,0,0,1,1,2,1,29,1,960,0,0
1,2,2,2,0,0,0,1,2,1,30,1,987,1,0
1,1,2,2,0,1,0,1,2,1,31,0,1124,1,0
2,2,2,2,1,0,0,1,2,1,32,0,788,1,0
2,1,1,1,0,1,1,1,1,1,33,1,758,1,0
2,1,1,1,0,0,0,1,1,1,34,1,751,1,0
2,1,1,2,0,0,1,1,2,1,35,1,934,0,0
2,1,2,1,0,0,1,1,1,1,36,1,733,0,0
2,2,1,1,0,1,0,1,1,1,37,1,670,1,0
1,2,1,2,1,0,0,1,1,1,38,0,1100,0,0
1,1,1,1,0,1,0,1,1,1,39,0,1196,1,0
1,2,1,1,0,1,0,1,1,1,40,1,914,1,0
1,1,1,2,0,1,0,1,1,1,41,0,1197,0,0
1,2,2,2,0,1,1,1,2,1,42,1,946,1,0
2,1,1,1,1,1,1,1,1,1,43,0,977,1,0
2,2,1,2,0,1,1,1,2,1,44,0,858,0,0
