Task,Cue,curColor,curMotion,TaskTransition,CueTransition,ResponseTransition,miniBlockSize,correctResponse,miniBlockTrial,miniBlock,correct,rt,congruent,condition
1,2,1,2,-1,-1,-1,1,1,1,1,1,655,0,1
2,2,1,2,1,0,1,1,2,1,2,0,1074,0,1
1,2,1,1,1,0,1,1,1,1,3,1,747,1,1
2,1,1,1,1,1,0,1,1,1,4,0,1087,1,1
1,2,2,2,1,1,1,1,2,1,5,1,963,1,1
1,1,1,1,0,1,1,1,1,1,6,1,897,1,1
2,1,2,2,1,1,1,1,2,1,7,0,1064,1,1
1,2,2,2,1,0,0,1,2,1,8,1,1141,1,1
2,2,1,1,1,1,1,1,1,1,9,1,934,1,1
1,1,2,2,1,0,1,1,2,1,10,1,1011,1,1
2,2,2,2,1,0,0,1,2,1,11,1,1000,1,1
2,1,2,1,0,1,1,1,1,1,12,1,787,0,1
1,1,1,1,1,1,0,1,1,1,13,1,960,1,1
1,1,2,1,0,0,1,1,2,1,14,1,744,0,1
2,1,1,1,1,0,1,1,1,1,15,1,795,1,1
1,1,2,2,1,0,1,1,2,1,16,1,760,1,1
2,2,2,1,1,1,1,1,1,1,17,0,1268,0,1
1,2,2,2,1,0,1,1,2,1,18,1,756,1,1
2,2,1,1,1,1,1,1,1,1,19,1,972,1,1
2,2,2,2,0,0,1,1,2,1,20,1,1214,1,1
1,1,2,2,1,0,0,1,2,1,21,1,1114,1,1
2,1,1,2,1,0,0,1,2,1,22,0,1031,0,1
1,1,2,2,1,0,0,1,2,1,23,1,895,1,1
1,1,2,2,0,0,0,1,2,1,24,1,802,1,1
2,2,1,1,1,1,1,1,1,1,25,1,741,1,1
1,2,2,2,1,0,1,1,2,1,26,1,678,1,1
2,2,1,1,1,0,1,1,1,1,27,1,923,1,1
1,2,1,1,1,0,0,1,1,1,28,0,1090,1,1
2,1,2,2,1,0,1,1,2,1,29,1,861,1,1
1,1,2,1,1,0,0,1,2,1,30,1,786,0,1
1,2,1,1,0,1,1,1,1,1,31,1,868,1,1
2,1,2,2,1,0,1,1,2,1,32,1,772,1,1
1,2,1,1,1,1,1,1,1,1,33,1,974,1,1
2,2,2,2,1,1,1,1,2,1,34,1,1076,1,1
1,1,2,2,1,1,0,1,2,1,35,0,985,1,1
2,1,2,2,1,0,0,1,2,1,36,0,867,1,1
1,2,1,2,1,0,1,1,1,1,37,1,1050,0,1
1,1,1,1,0,1,0,1,1,1,38,0,991,1,1
2,1,2,2,1,0,1,1,2,1,39,1,727,1,1
2,2,1,1,0,1,1,1,1,1,40,1,754,1,1
2,1,1,1,0,1,0,1,1,1,41,0,924,1,1
1,1,1,1,1,1,0,1,1,1,42,1,824,1,1
2,1,1,2,1,1,1,1,2,1,43,1,868,0,1
1,1,2,2,1,1,0,1,2,1,44,1,798,1,1
2,2,1,1,1,0,1,1,1,1,45,1,742,1,1
1,1,1,1,1,0,0,1,1,1,46,1,769,1,1
2,2,1,1,1,1,0,1,1,1,47,1,843,1,1
1,2,2,2,1,1,1,1,2,1,48,1,772,1,1
1,1,2,1,0,1,0,1,2,1,49,0,857,0,1
2,1,2,2,1,1,0,1,2,1,50,1,985,1,1
1,2,2,1,1,1,0,1,2,1,51,1,879,0,1
2,1,1,1,1,1,1,1,1,1,52,1,1101,1,1
1,2,2,2,1,1,1,1,2,1,53,1,840,1,1
2,2,1,1,1,0,1,1,1,1,54,1,874,1,1
1,2,2,2,1,0,1,1,2,1,55,1,1108,1,1
1,2,2,2,0,0,0,1,2,1,56,1,908,1,1
2,1,1,2,1,1,0,1,2,1,57,1,695,0,1
1,1,1,1,1,1,1,1,1,1,58,1,943,1,1
1,1,2,2,0,0,1,1,2,1,59,1,730,1,1
2,1,2,2,1,1,0,1,2,1,60,1,993,1,1
1,1,2,2,1,0,0,1,2,1,61,1,875,1,1
2,2,1,2,1,0,0,1,2,1,62,0,1020,0,1
1,1,1,2,1,1,1,1,1,1,63,1,942,0,1
2,2,1,2,1,0,1,1,2,1,64,1,919,0,1
1,2,2,2,1,0,0,1,2,1,65,1,950,1,1
1,1,1,1,0,1,1,1,1,1,66,1,1202,1,1
1,2,1,1,0,1,0,1,1,1,67,1,907,1,1
